link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,SEW06
Digel et al. (2014),Lipothrix lubbocki,algae,SEW06
Digel et al. (2014),Scolopendrella cf. subnuda {s},algae,SEW06
Digel et al. (2014),Brachychthoniidae spp.,algae,SEW06
Digel et al. (2014),Sminthuridae (juv).,algae,SEW06
Digel et al. (2014),Sphaeridia pumilis,algae,SEW06
Digel et al. (2014),omnivorous nematodes,algae,SEW06
Digel et al. (2014),Enchytraeidae,algae,SEW06
Digel et al. (2014),Carabodes femoralis,algae,SEW06
Digel et al. (2014),Micreremus brevipes,algae,SEW06
Digel et al. (2014),Scutigerella immaculata {m},algae,SEW06
Digel et al. (2014),Discus rotundatus,algae,SEW06
Digel et al. (2014),Schendyla nemorensis,Amara aenea,SEW06
Digel et al. (2014),Harpalus latus,Amara aenea,SEW06
Digel et al. (2014),Cryptops hortensis,Amara aenea,SEW06
Digel et al. (2014),Pterostichus sp.,Amara aenea,SEW06
Digel et al. (2014),Carabidae sp.,Amara aenea,SEW06
Digel et al. (2014),Amara aenea,Amara aenea,SEW06
Digel et al. (2014),Geophilomorpha sp.,Amara aenea,SEW06
Digel et al. (2014),Athous subfuscus (juv) {m},Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Atheta sp. (juv),Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Linyphiidae (juv),Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Lysigamasus cf conus,Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Lysigamasus puerilis,Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Lysigamasus vagabundus,Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Pergamasinae (juv) {xs},Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Veigaia cerva,Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Veigaia cerva (juv),Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Veigaia nemorensis,Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Veigaia nemorensis (juv),Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Zercon cf gurensis,Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Amblyseius cf. nemorivagus,Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Rhodacarus coronatus,Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Veigaia planicola,Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Veigaia planicola (juv),Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Zercon cf peltatus,Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Leptacinus sp. (juv),Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Velleius sp. (juv),Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Pergamasus sp. (juv) {m},Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Linyphiidae cf Erigoniinae (juv) {m},Amblyseius cf. nemorivagus,SEW06
Digel et al. (2014),Isotomiella minor,amoebae,SEW06
Digel et al. (2014),Megalothorax minimus,amoebae,SEW06
Digel et al. (2014),Parisotoma notabilis,amoebae,SEW06
Digel et al. (2014),Lumbricus rubellus (juv) {xl},amoebae,SEW06
Digel et al. (2014),predacious nematodes,amoebae,SEW06
Digel et al. (2014),omnivorous nematodes,amoebae,SEW06
Digel et al. (2014),Enchytraeidae,amoebae,SEW06
Digel et al. (2014),Ceratophysella sp.,amoebae,SEW06
Digel et al. (2014),Lithobius sp.,Atheta sp. (juv),SEW06
Digel et al. (2014),Schendyla nemorensis,Atheta sp. (juv),SEW06
Digel et al. (2014),Athous subfuscus (juv) {m},Atheta sp. (juv),SEW06
Digel et al. (2014),Atheta sp. (juv),Atheta sp. (juv),SEW06
Digel et al. (2014),Geostiba circellaris,Atheta sp. (juv),SEW06
Digel et al. (2014),Othius sp. (juv) {m},Atheta sp. (juv),SEW06
Digel et al. (2014),Quedius sp. (juv),Atheta sp. (juv),SEW06
Digel et al. (2014),Linyphiidae (juv),Atheta sp. (juv),SEW06
Digel et al. (2014),Phalangiidae sp. (juv),Atheta sp. (juv),SEW06
Digel et al. (2014),Robertus lividus,Atheta sp. (juv),SEW06
Digel et al. (2014),Tapinocyba insecta,Atheta sp. (juv),SEW06
Digel et al. (2014),Trombidiidae,Atheta sp. (juv),SEW06
Digel et al. (2014),Euryopis flavomaculata,Atheta sp. (juv),SEW06
Digel et al. (2014),Cryptops hortensis,Atheta sp. (juv),SEW06
Digel et al. (2014),Bryoporus sp.,Atheta sp. (juv),SEW06
Digel et al. (2014),Leptacinus sp. (juv),Atheta sp. (juv),SEW06
Digel et al. (2014),Velleius sp. (juv),Atheta sp. (juv),SEW06
Digel et al. (2014),Linyphiidae cf Erigoniinae (juv) {m},Atheta sp. (juv),SEW06
Digel et al. (2014),Cantharidae sp.,Atheta sp. (juv),SEW06
Digel et al. (2014),Staphylinidae spec,Atheta sp. (juv),SEW06
Digel et al. (2014),Geophilomorpha sp.,Atheta sp. (juv),SEW06
Digel et al. (2014),Theridiidae sp. (juv),Atheta sp. (juv),SEW06
Digel et al. (2014),Salticidae sp. (juv),Atheta sp. (juv),SEW06
Digel et al. (2014),Thomisidae sp. (juv),Atheta sp. (juv),SEW06
Digel et al. (2014),Lycosidae sp. (juv),Atheta sp. (juv),SEW06
Digel et al. (2014),Zora spinimana (juv),Atheta sp. (juv),SEW06
Digel et al. (2014),Zora spinimana,Atheta sp. (juv),SEW06
Digel et al. (2014),Corrinidae sp. (juv),Atheta sp. (juv),SEW06
Digel et al. (2014),Lithobius sp.,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Schendyla nemorensis,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Harpalus sp.,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Athous subfuscus (juv) {m},Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Geostiba circellaris,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Othius sp. (juv) {m},Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Quedius sp. (juv),Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Linyphiidae (juv),Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Phalangiidae sp. (juv),Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Robertus lividus,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Tapinocyba insecta,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Trombidiidae,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Euryopis flavomaculata,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Cryptops hortensis,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Bryoporus sp.,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Cantharidae sp.,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Staphylinidae spec,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Pamagaeus bipustulatus,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Geophilomorpha sp.,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Theridiidae sp. (juv),Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Salticidae sp. (juv),Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Thomisidae sp. (juv),Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Lycosidae sp. (juv),Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Zora spinimana (juv),Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Xysticus erraticus,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Zora spinimana,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Corrinidae sp. (juv),Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Evarcha arcuata,Athous subfuscus (juv) {m},SEW06
Digel et al. (2014),Deuteraphorura inermis,bacteria,SEW06
Digel et al. (2014),Isotomiella minor,bacteria,SEW06
Digel et al. (2014),Megalothorax minimus,bacteria,SEW06
Digel et al. (2014),Micraphorura absoloni,bacteria,SEW06
Digel et al. (2014),Parisotoma notabilis,bacteria,SEW06
Digel et al. (2014),Scolopendrella cf. subnuda {s},bacteria,SEW06
Digel et al. (2014),Nanhermannia nana,bacteria,SEW06
Digel et al. (2014),Oribatula tibialis,bacteria,SEW06
Digel et al. (2014),Protaphorura sp.,bacteria,SEW06
Digel et al. (2014),bacterivorous nematodes,bacteria,SEW06
Digel et al. (2014),omnivorous nematodes,bacteria,SEW06
Digel et al. (2014),flagellates,bacteria,SEW06
Digel et al. (2014),ciliates,bacteria,SEW06
Digel et al. (2014),amoebae,bacteria,SEW06
Digel et al. (2014),Enchytraeidae,bacteria,SEW06
Digel et al. (2014),Julidae sp.,bacteria,SEW06
Digel et al. (2014),Brachyiulus pusillus,bacteria,SEW06
Digel et al. (2014),Ceratophysella sp.,bacteria,SEW06
Digel et al. (2014),Scutigerella immaculata {m},bacteria,SEW06
Digel et al. (2014),Trachelipus ratzeburgii,bacteria,SEW06
Digel et al. (2014),Trachelipus sp.,bacteria,SEW06
Digel et al. (2014),Mesaphorura sp.,bacterivorous nematodes,SEW06
Digel et al. (2014),Micranurida pygmaea,bacterivorous nematodes,SEW06
Digel et al. (2014),Paratullbergia callipygos,bacterivorous nematodes,SEW06
Digel et al. (2014),Athous subfuscus (juv) {m},bacterivorous nematodes,SEW06
Digel et al. (2014),Atheta sp. (juv),bacterivorous nematodes,SEW06
Digel et al. (2014),Othius sp. (juv) {m},bacterivorous nematodes,SEW06
Digel et al. (2014),Quedius sp. (juv),bacterivorous nematodes,SEW06
Digel et al. (2014),Trombidiidae,bacterivorous nematodes,SEW06
Digel et al. (2014),Lysigamasus cf conus,bacterivorous nematodes,SEW06
Digel et al. (2014),Lysigamasus puerilis,bacterivorous nematodes,SEW06
