link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Abax parallelepipedus (juv),Abax parallelepipedus,SEW07
Digel et al. (2014),Abax parallelepipedus,Abax parallelepipedus,SEW07
Digel et al. (2014),Abax parallelepipedus (juv),Abax parallelepipedus (juv),SEW07
Digel et al. (2014),Lithobius mutabilis,Achipteria coleoptrata,SEW07
Digel et al. (2014),Lithobius cf. mutabilis (juv),Achipteria coleoptrata,SEW07
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,SEW07
Digel et al. (2014),Lithobius erythrocephalus,Achipteria coleoptrata,SEW07
Digel et al. (2014),Lithobius cyrt/mutabi,Achipteria coleoptrata,SEW07
Digel et al. (2014),Lithobius curtipes {m},Achipteria coleoptrata,SEW07
Digel et al. (2014),Lithobius mutabilis,Agonum sexpunctatum (juv),SEW07
Digel et al. (2014),Lithobius sp.,Agonum sexpunctatum (juv),SEW07
Digel et al. (2014),Schendyla nemorensis,Agonum sexpunctatum (juv),SEW07
Digel et al. (2014),Strigamia acuminata,Agonum sexpunctatum (juv),SEW07
Digel et al. (2014),Lithobius erythrocephalus,Agonum sexpunctatum (juv),SEW07
Digel et al. (2014),Lithobius cyrt/mutabi,Agonum sexpunctatum (juv),SEW07
Digel et al. (2014),Abax parallelepipedus (juv),Agonum sexpunctatum (juv),SEW07
Digel et al. (2014),Agonum sexpunctatum (juv),Agonum sexpunctatum (juv),SEW07
Digel et al. (2014),Pterostichus sp.,Agonum sexpunctatum (juv),SEW07
Digel et al. (2014),Abax parallelepipedus,Agonum sexpunctatum (juv),SEW07
Digel et al. (2014),Haplodrassus silvstris,Agonum sexpunctatum (juv),SEW07
Digel et al. (2014),Amaurobius fenestralis,Agonum sexpunctatum (juv),SEW07
Digel et al. (2014),Lithobius mutabilis,Agonum sp. (juv),SEW07
Digel et al. (2014),Lithobius cf. mutabilis (juv),Agonum sp. (juv),SEW07
Digel et al. (2014),Lithobius sp.,Agonum sp. (juv),SEW07
Digel et al. (2014),Schendyla nemorensis,Agonum sp. (juv),SEW07
Digel et al. (2014),Strigamia acuminata,Agonum sp. (juv),SEW07
Digel et al. (2014),Lithobius erythrocephalus,Agonum sp. (juv),SEW07
Digel et al. (2014),Lithobius cyrt/mutabi,Agonum sp. (juv),SEW07
Digel et al. (2014),Abax parallelepipedus (juv),Agonum sp. (juv),SEW07
Digel et al. (2014),Agonum sexpunctatum (juv),Agonum sp. (juv),SEW07
Digel et al. (2014),Agonum sp. (juv),Agonum sp. (juv),SEW07
Digel et al. (2014),Pterostichus sp.,Agonum sp. (juv),SEW07
Digel et al. (2014),Abax parallelepipedus,Agonum sp. (juv),SEW07
Digel et al. (2014),Haplodrassus silvstris,Agonum sp. (juv),SEW07
Digel et al. (2014),Amaurobius fenestralis,Agonum sp. (juv),SEW07
Digel et al. (2014),Lithobius mutabilis,Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Lithobius cf. mutabilis (juv),Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Lithobius sp.,Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Schendyla nemorensis,Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Strigamia acuminata,Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Notiophilus biguttatus,Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Gnaphosidae sp. (juv),Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Phalangiidae sp. (juv),Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Macrargus rufus,Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Lithobius erythrocephalus,Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Lithobius cyrt/mutabi,Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Agonum sexpunctatum (juv),Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Agonum sp. (juv),Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Pterostichus sp.,Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Lathrobium brunnipes,Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Lithobius curtipes {m},Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Cantharidae sp.,Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Staphylinidae spec,Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Theridiidae sp. (juv),Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Haplodrassus silvstris,Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Amaurobius fenestralis,Agriotes aterrimus (juv),SEW07
Digel et al. (2014),Lithobius mutabilis,Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Lithobius cf. mutabilis (juv),Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Lithobius sp.,Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Schendyla nemorensis,Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Strigamia acuminata,Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Notiophilus biguttatus,Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Phalangiidae sp. (juv),Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Macrargus rufus,Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Agroeca cf brunnea (juv),Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Lithobius erythrocephalus,Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Lithobius cyrt/mutabi,Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Agonum sexpunctatum (juv),Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Agonum sp. (juv),Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Pterostichus sp.,Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Lathrobium brunnipes,Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Lithobius curtipes {m},Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Cantharidae sp.,Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Staphylinidae spec,Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Theridiidae sp. (juv),Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Haplodrassus silvstris,Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Amaurobius fenestralis,Agroeca cf brunnea (juv),SEW07
Digel et al. (2014),Lipothrix lubbocki,algae,SEW07
Digel et al. (2014),Scolopendrella cf. subnuda {s},algae,SEW07
Digel et al. (2014),Brachychthoniidae spp.,algae,SEW07
Digel et al. (2014),Oribatella calcarata,algae,SEW07
Digel et al. (2014),Sminthuridae (juv).,algae,SEW07
Digel et al. (2014),omnivorous nematodes,algae,SEW07
Digel et al. (2014),Enchytraeidae,algae,SEW07
Digel et al. (2014),Scutigerella immaculata {s},algae,SEW07
Digel et al. (2014),Campodea sp. {l},algae,SEW07
Digel et al. (2014),Lithobius mutabilis,Amaurobius fenestralis,SEW07
Digel et al. (2014),Schendyla nemorensis,Amaurobius fenestralis,SEW07
Digel et al. (2014),Strigamia acuminata,Amaurobius fenestralis,SEW07
Digel et al. (2014),Lithobius erythrocephalus,Amaurobius fenestralis,SEW07
Digel et al. (2014),Lithobius cyrt/mutabi,Amaurobius fenestralis,SEW07
Digel et al. (2014),Abax parallelepipedus (juv),Amaurobius fenestralis,SEW07
Digel et al. (2014),Pterostichus sp.,Amaurobius fenestralis,SEW07
