link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius muticus,Achipteria coleoptrata,HEW05
Digel et al. (2014),Lithobius cf. aulacopus (juv),Achipteria coleoptrata,HEW05
Digel et al. (2014),Lithobius mutabilis,Achipteria coleoptrata,HEW05
Digel et al. (2014),Lithobius cf. mutabilis (juv),Achipteria coleoptrata,HEW05
Digel et al. (2014),Lithobius sp. (juv) {m},Achipteria coleoptrata,HEW05
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,HEW05
Digel et al. (2014),Geophilus ribauti,Achipteria coleoptrata,HEW05
Digel et al. (2014),Scydmaenidae sp2,Achipteria coleoptrata,HEW05
Digel et al. (2014),Lithobius curtipes {l},Achipteria coleoptrata,HEW05
Digel et al. (2014),Lithobius sp3 {m},Achipteria coleoptrata,HEW05
Digel et al. (2014),Lithobius muticus,Agelenidae sp. (juv),HEW05
Digel et al. (2014),Lithobius cf. aulacopus (juv),Agelenidae sp. (juv),HEW05
Digel et al. (2014),Lithobius mutabilis,Agelenidae sp. (juv),HEW05
Digel et al. (2014),Lithobius cf. mutabilis (juv),Agelenidae sp. (juv),HEW05
Digel et al. (2014),Lithobius sp.,Agelenidae sp. (juv),HEW05
Digel et al. (2014),Geophilus ribauti,Agelenidae sp. (juv),HEW05
Digel et al. (2014),Geophilus insculptus,Agelenidae sp. (juv),HEW05
Digel et al. (2014),Geophilus electricus,Agelenidae sp. (juv),HEW05
Digel et al. (2014),Schendyla nemorensis,Agelenidae sp. (juv),HEW05
Digel et al. (2014),Strigamia acuminata,Agelenidae sp. (juv),HEW05
Digel et al. (2014),Amaurobius sp. (juv),Agelenidae sp. (juv),HEW05
Digel et al. (2014),Lithobius curtipes {l},Agelenidae sp. (juv),HEW05
Digel et al. (2014),Carabidae sp. (juv),Agelenidae sp. (juv),HEW05
Digel et al. (2014),Cychrus attenuatus,Agelenidae sp. (juv),HEW05
Digel et al. (2014),Geophilomorpha sp.,Agelenidae sp. (juv),HEW05
Digel et al. (2014),Agelenidae sp. (juv),Agelenidae sp. (juv),HEW05
Digel et al. (2014),Harpactea lepida large,Agelenidae sp. (juv),HEW05
Digel et al. (2014),Histopona torpida,Agelenidae sp. (juv),HEW05
Digel et al. (2014),Lithobius muticus,Agriotes sp. (juv),HEW05
Digel et al. (2014),Lithobius cf. aulacopus (juv),Agriotes sp. (juv),HEW05
Digel et al. (2014),Lithobius mutabilis,Agriotes sp. (juv),HEW05
Digel et al. (2014),Lithobius cf. mutabilis (juv),Agriotes sp. (juv),HEW05
Digel et al. (2014),Lithobius sp. (juv) {m},Agriotes sp. (juv),HEW05
Digel et al. (2014),Lithobius sp.,Agriotes sp. (juv),HEW05
Digel et al. (2014),Geophilus ribauti,Agriotes sp. (juv),HEW05
Digel et al. (2014),Geophilus insculptus,Agriotes sp. (juv),HEW05
Digel et al. (2014),Geophilus electricus,Agriotes sp. (juv),HEW05
Digel et al. (2014),Schendyla nemorensis,Agriotes sp. (juv),HEW05
Digel et al. (2014),Strigamia acuminata,Agriotes sp. (juv),HEW05
Digel et al. (2014),Malthodes sp. (juv),Agriotes sp. (juv),HEW05
