link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Abax sp.,Abax sp.,AEW30
Digel et al. (2014),Strigamia acuminata,Aegopinella nitens,AEW30
Digel et al. (2014),Limacidae sp.,Aegopinella nitens,AEW30
Digel et al. (2014),Strigamia acuminata,Aegopinella nitens (juv),AEW30
Digel et al. (2014),Limacidae sp.,Aegopinella nitens (juv),AEW30
Digel et al. (2014),Lithobius cf. dentatus (juv),Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Lithobius sp2 {s},Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Lithobius sp.,Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Geophilus ribauti,Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Strigamia acuminata,Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Athous subfuscus (juv) {m},Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Geostiba circellaris,Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Xantholinus sp. (juv) {m},Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Diplocephalus picinus,Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Linyphiidae (juv),Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Microneta viaria,Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Phalangiidae sp. (juv),Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Robertus lividus,Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Saloca diceros,Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Walckenaeria cucullata,Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Erigonella hiemalis,Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Clubionidae (juv),Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Pardosa sp. (juv),Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Geophilus studeri,Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Robertus sp. (juv) {l},Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Cantharidae sp.,Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Staphylinidae spec,Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Cantharidae sp. (juv),Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Tenuiphantes tenuis,Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Theridiidae sp. (juv),Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Linyphia hortensis,Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Salticidae sp. (juv),Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Thomisidae sp. (juv),Aleocharinae sp1 (juv),AEW30
Digel et al. (2014),Sminthurinus aureus,algae,AEW30
Digel et al. (2014),Eulohmannia ribagai,algae,AEW30
Digel et al. (2014),omnivorous nematodes,algae,AEW30
Digel et al. (2014),Enchytraeidae,algae,AEW30
Digel et al. (2014),Scutigerella immaculata {m},algae,AEW30
Digel et al. (2014),Scolopendrella cf. subnuda {m},algae,AEW30
Digel et al. (2014),Arion silvaticus,algae,AEW30
Digel et al. (2014),Arion fuscus,algae,AEW30
Digel et al. (2014),Ceratophysella denticulata,amoebae,AEW30
Digel et al. (2014),Isotomiella minor,amoebae,AEW30
Digel et al. (2014),Megalothorax minimus,amoebae,AEW30
Digel et al. (2014),Parisotoma notabilis,amoebae,AEW30
Digel et al. (2014),Proisotoma minima,amoebae,AEW30
Digel et al. (2014),Aporrectodea rosea,amoebae,AEW30
Digel et al. (2014),Aporrectodea rosea (juv),amoebae,AEW30
Digel et al. (2014),Lumbricus rubellus {xl},amoebae,AEW30
Digel et al. (2014),Octolasion sp. (juv),amoebae,AEW30
Digel et al. (2014),predacious nematodes,amoebae,AEW30
Digel et al. (2014),omnivorous nematodes,amoebae,AEW30
Digel et al. (2014),Enchytraeidae,amoebae,AEW30
Digel et al. (2014),Aporectodea longa (juv),amoebae,AEW30
Digel et al. (2014),Aporectodea longa,amoebae,AEW30
Digel et al. (2014),Lumbricus sp. (juv),amoebae,AEW30
Digel et al. (2014),Lumbricus terrestris (juv) {xxxl},amoebae,AEW30
Digel et al. (2014),Octolasion tyrtaeum (juv) {xxl},amoebae,AEW30
Digel et al. (2014),Abax sp.,Aporrectodea rosea (juv),AEW30
Digel et al. (2014),Lithobius cf. dentatus (juv),Athous sp. (juv),AEW30
Digel et al. (2014),Lithobius sp.,Athous sp. (juv),AEW30
Digel et al. (2014),Geophilus ribauti,Athous sp. (juv),AEW30
Digel et al. (2014),Strigamia acuminata,Athous sp. (juv),AEW30
Digel et al. (2014),Geostiba circellaris,Athous sp. (juv),AEW30
Digel et al. (2014),Xantholinus sp. (juv) {m},Athous sp. (juv),AEW30
Digel et al. (2014),Diplocephalus picinus,Athous sp. (juv),AEW30
