link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,AEW27
Digel et al. (2014),Plectophoreus fischeri,Achipteria coleoptrata,AEW27
Digel et al. (2014),Trimium brevicorne,Achipteria coleoptrata,AEW27
Digel et al. (2014),Lithobius aeruginosus (juv),Achipteria coleoptrata,AEW27
Digel et al. (2014),Lithobius sp1 {l},Achipteria coleoptrata,AEW27
Digel et al. (2014),Strigamia acuminata,Aegopinella nitens,AEW27
Digel et al. (2014),Strigamia acuminata,Aegopinella nitens (juv),AEW27
Digel et al. (2014),Lithobius dentatus,Agriotes aterrimus (juv),AEW27
Digel et al. (2014),Lithobius sp.,Agriotes aterrimus (juv),AEW27
Digel et al. (2014),Strigamia acuminata,Agriotes aterrimus (juv),AEW27
Digel et al. (2014),Malthodes sp. (juv),Agriotes aterrimus (juv),AEW27
Digel et al. (2014),Trechus sp. (juv),Agriotes aterrimus (juv),AEW27
Digel et al. (2014),Amaurobius sp. (juv),Agriotes aterrimus (juv),AEW27
Digel et al. (2014),Robertus lividus,Agriotes aterrimus (juv),AEW27
Digel et al. (2014),Staphylinidae spec,Agriotes aterrimus (juv),AEW27
Digel et al. (2014),Harpalus affinis,Agriotes aterrimus (juv),AEW27
Digel et al. (2014),Theridiidae sp. (juv),Agriotes aterrimus (juv),AEW27
Digel et al. (2014),Allacma fusca,algae,AEW27
Digel et al. (2014),Sminthurinus aureus,algae,AEW27
Digel et al. (2014),Sminthurinus sp. (juv),algae,AEW27
Digel et al. (2014),Brachychthoniidae spp.,algae,AEW27
Digel et al. (2014),Eulohmannia ribagai,algae,AEW27
Digel et al. (2014),Oribatella calcarata,algae,AEW27
Digel et al. (2014),omnivorous nematodes,algae,AEW27
Digel et al. (2014),Enchytraeidae,algae,AEW27
Digel et al. (2014),Carabodes coriaceus,algae,AEW27
Digel et al. (2014),Discus rotundatus (juv),algae,AEW27
Digel et al. (2014),Athous subfuscus (juv) {m},Allacma fusca,AEW27
Digel et al. (2014),Plectophoreus fischeri,Allacma fusca,AEW27
Digel et al. (2014),Trimium brevicorne,Allacma fusca,AEW27
Digel et al. (2014),Linyphiidae (juv),Allacma fusca,AEW27
Digel et al. (2014),Robertus sp. (juv) {m},Allacma fusca,AEW27
Digel et al. (2014),Leptogamasus suecicus,Allacma fusca,AEW27
Digel et al. (2014),Lysigamasus vagabundus,Allacma fusca,AEW27
Digel et al. (2014),Veigaia nemorensis,Allacma fusca,AEW27
Digel et al. (2014),Veigaia nemorensis (juv),Allacma fusca,AEW27
Digel et al. (2014),Zerconopsis remiger,Allacma fusca,AEW27
Digel et al. (2014),Lithobius aeruginosus (juv),Allacma fusca,AEW27
Digel et al. (2014),Lithobius sp1 {l},Allacma fusca,AEW27
Digel et al. (2014),Linyphiidae cf Erigoniinae (juv) {m},Allacma fusca,AEW27
Digel et al. (2014),Othius sp. (juv) {s},Allacma fusca,AEW27
Digel et al. (2014),Lithobius dentatus,Allaiulus nitidus (juv) {l},AEW27
Digel et al. (2014),Lithobius sp.,Allaiulus nitidus (juv) {l},AEW27
Digel et al. (2014),Strigamia acuminata,Allaiulus nitidus (juv) {l},AEW27
Digel et al. (2014),Malthodes sp. (juv),Allaiulus nitidus (juv) {l},AEW27
Digel et al. (2014),Trechus sp. (juv),Allaiulus nitidus (juv) {l},AEW27
Digel et al. (2014),Xantholinus sp. (juv) {m},Allaiulus nitidus (juv) {l},AEW27
Digel et al. (2014),Lithobius aeruginosus (juv),Allaiulus nitidus (juv) {l},AEW27
Digel et al. (2014),Lithobius sp1 {l},Allaiulus nitidus (juv) {l},AEW27
Digel et al. (2014),Staphylinidae spec,Allaiulus nitidus (juv) {l},AEW27
Digel et al. (2014),Harpalus affinis,Allaiulus nitidus (juv) {l},AEW27
Digel et al. (2014),Lithobius dentatus,Allaiulus nitidus {xl},AEW27
Digel et al. (2014),Lithobius sp.,Allaiulus nitidus {xl},AEW27
Digel et al. (2014),Strigamia acuminata,Allaiulus nitidus {xl},AEW27
Digel et al. (2014),Trechus sp. (juv),Allaiulus nitidus {xl},AEW27
Digel et al. (2014),Harpalus affinis,Allaiulus nitidus {xl},AEW27
Digel et al. (2014),Lithobius dentatus,Amaurobius sp. (juv),AEW27
Digel et al. (2014),Lithobius sp.,Amaurobius sp. (juv),AEW27
Digel et al. (2014),Strigamia acuminata,Amaurobius sp. (juv),AEW27
Digel et al. (2014),Amaurobius sp. (juv),Amaurobius sp. (juv),AEW27
Digel et al. (2014),Carabidae sp. (juv),Amaurobius sp. (juv),AEW27
Digel et al. (2014),Harpalus affinis,Amaurobius sp. (juv),AEW27
Digel et al. (2014),Isotomiella minor,amoebae,AEW27
Digel et al. (2014),Parisotoma notabilis,amoebae,AEW27
Digel et al. (2014),Aporrectodea rosea,amoebae,AEW27
Digel et al. (2014),Chamobates borealis,amoebae,AEW27
Digel et al. (2014),predacious nematodes,amoebae,AEW27
Digel et al. (2014),omnivorous nematodes,amoebae,AEW27
Digel et al. (2014),Enchytraeidae,amoebae,AEW27
Digel et al. (2014),Lithobius dentatus,Apionidae sp.,AEW27
