link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius mutabilis,Achipteria coleoptrata,AEW03
Digel et al. (2014),Lithobius sp2 {s},Achipteria coleoptrata,AEW03
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,AEW03
Digel et al. (2014),Geophilus ribauti,Achipteria coleoptrata,AEW03
Digel et al. (2014),Lithobius aeruginosus {s},Achipteria coleoptrata,AEW03
Digel et al. (2014),Lithobius sp3 {m},Achipteria coleoptrata,AEW03
Digel et al. (2014),Lithobius mutabilis,Acrotona sylvicola,AEW03
Digel et al. (2014),Lithobius sp.,Acrotona sylvicola,AEW03
Digel et al. (2014),Geophilus ribauti,Acrotona sylvicola,AEW03
Digel et al. (2014),Strigamia acuminata,Acrotona sylvicola,AEW03
Digel et al. (2014),Malthodes sp. (juv),Acrotona sylvicola,AEW03
Digel et al. (2014),Acrotona sylvicola,Acrotona sylvicola,AEW03
Digel et al. (2014),Gyrohypnus sp. (juv),Acrotona sylvicola,AEW03
Digel et al. (2014),Amaurobius sp. (juv),Acrotona sylvicola,AEW03
Digel et al. (2014),Micrargus herbigradus,Acrotona sylvicola,AEW03
Digel et al. (2014),Neobisium sp.,Acrotona sylvicola,AEW03
Digel et al. (2014),Phalangiidae sp. (juv),Acrotona sylvicola,AEW03
Digel et al. (2014),Saloca diceros,Acrotona sylvicola,AEW03
Digel et al. (2014),Walckenaeria dysderoides,Acrotona sylvicola,AEW03
Digel et al. (2014),Erigonella hiemalis,Acrotona sylvicola,AEW03
Digel et al. (2014),Macrargus rufus,Acrotona sylvicola,AEW03
Digel et al. (2014),Troxochrus nasutus,Acrotona sylvicola,AEW03
Digel et al. (2014),Monocephalus fuscipes,Acrotona sylvicola,AEW03
Digel et al. (2014),Lithobius sp3 {m},Acrotona sylvicola,AEW03
Digel et al. (2014),Athous subfuscus (juv) {l},Acrotona sylvicola,AEW03
Digel et al. (2014),Staphylinidae spec,Acrotona sylvicola,AEW03
Digel et al. (2014),Carabidae sp.,Acrotona sylvicola,AEW03
Digel et al. (2014),Asthenargus paganus,Acrotona sylvicola,AEW03
Digel et al. (2014),Ceratinella brevis,Acrotona sylvicola,AEW03
Digel et al. (2014),Harpactea lepida (juv) large,Acrotona sylvicola,AEW03
Digel et al. (2014),Tenuiphantes tenuis,Acrotona sylvicola,AEW03
Digel et al. (2014),Lithobius mutabilis,Adoristes ovatus,AEW03
Digel et al. (2014),Lithobius sp2 {s},Adoristes ovatus,AEW03
Digel et al. (2014),Lithobius sp.,Adoristes ovatus,AEW03
Digel et al. (2014),Geophilus ribauti,Adoristes ovatus,AEW03
Digel et al. (2014),Lithobius aeruginosus {s},Adoristes ovatus,AEW03
Digel et al. (2014),Lithobius sp3 {m},Adoristes ovatus,AEW03
Digel et al. (2014),Strigamia acuminata,Aegopinella nitens (juv),AEW03
Digel et al. (2014),Sminthurinus aureus,algae,AEW03
Digel et al. (2014),Brachychthoniidae spp.,algae,AEW03
Digel et al. (2014),omnivorous nematodes,algae,AEW03
Digel et al. (2014),Enchytraeidae,algae,AEW03
Digel et al. (2014),Carabodes coriaceus,algae,AEW03
Digel et al. (2014),Carabodes ornatus,algae,AEW03
Digel et al. (2014),Scolopendrella cf. subnuda {m},algae,AEW03
Digel et al. (2014),Discus rotundatus (juv),algae,AEW03
Digel et al. (2014),Lithobius mutabilis,Allaiulus nitidus {xl},AEW03
Digel et al. (2014),Lithobius sp.,Allaiulus nitidus {xl},AEW03
Digel et al. (2014),Geophilus ribauti,Allaiulus nitidus {xl},AEW03
Digel et al. (2014),Strigamia acuminata,Allaiulus nitidus {xl},AEW03
Digel et al. (2014),Phalangiidae sp. (juv),Allaiulus nitidus {xl},AEW03
Digel et al. (2014),Carabidae sp.,Allaiulus nitidus {xl},AEW03
Digel et al. (2014),Molops piceus,Allaiulus nitidus {xl},AEW03
Digel et al. (2014),Lithobius mutabilis,Amaurobius sp. (juv),AEW03
Digel et al. (2014),Lithobius sp.,Amaurobius sp. (juv),AEW03
Digel et al. (2014),Geophilus ribauti,Amaurobius sp. (juv),AEW03
Digel et al. (2014),Strigamia acuminata,Amaurobius sp. (juv),AEW03
Digel et al. (2014),Amaurobius sp. (juv),Amaurobius sp. (juv),AEW03
Digel et al. (2014),Carabidae sp.,Amaurobius sp. (juv),AEW03
Digel et al. (2014),Molops piceus,Amaurobius sp. (juv),AEW03
Digel et al. (2014),Ceratophysella denticulata,amoebae,AEW03
Digel et al. (2014),Isotomiella minor,amoebae,AEW03
Digel et al. (2014),Parisotoma notabilis,amoebae,AEW03
Digel et al. (2014),Dendrodrilus rubidus,amoebae,AEW03
