link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius crassipes,Achipteria coleoptrata,AEW09
Digel et al. (2014),Lithobius mutabilis,Achipteria coleoptrata,AEW09
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,AEW09
Digel et al. (2014),Geophilus ribauti,Achipteria coleoptrata,AEW09
Digel et al. (2014),Lithobius curtipes (juv),Achipteria coleoptrata,AEW09
Digel et al. (2014),Lithobius aeruginosus (juv),Achipteria coleoptrata,AEW09
Digel et al. (2014),Geophilus ribauti (juv),Achipteria coleoptrata,AEW09
Digel et al. (2014),Lithobius lapidicola,Achipteria coleoptrata,AEW09
Digel et al. (2014),Lithobius curtipes {l},Achipteria coleoptrata,AEW09
Digel et al. (2014),Lithobius sp2 {l},Achipteria coleoptrata,AEW09
Digel et al. (2014),Lithobius aeruginosus {l},Achipteria coleoptrata,AEW09
Digel et al. (2014),Strigamia acuminata,Aegopinella nitens (juv),AEW09
Digel et al. (2014),Xantholinus tricolor,Aegopinella nitens (juv),AEW09
Digel et al. (2014),Lipothrix lubbocki,algae,AEW09
Digel et al. (2014),Brachychthoniidae spp.,algae,AEW09
Digel et al. (2014),omnivorous nematodes,algae,AEW09
Digel et al. (2014),Enchytraeidae,algae,AEW09
Digel et al. (2014),Scutigerella immaculata {s},algae,AEW09
Digel et al. (2014),Campodea sp. {l},algae,AEW09
Digel et al. (2014),Discus rotundatus,algae,AEW09
Digel et al. (2014),Discus rotundatus (juv),algae,AEW09
Digel et al. (2014),Arion silvaticus,algae,AEW09
Digel et al. (2014),Lithobius crassipes,Allaiulus nitidus {xxl},AEW09
Digel et al. (2014),Lithobius piceus,Allaiulus nitidus {xxl},AEW09
Digel et al. (2014),Lithobius mutabilis,Allaiulus nitidus {xxl},AEW09
Digel et al. (2014),Lithobius sp.,Allaiulus nitidus {xxl},AEW09
Digel et al. (2014),Geophilus ribauti,Allaiulus nitidus {xxl},AEW09
Digel et al. (2014),Geophilus electricus,Allaiulus nitidus {xxl},AEW09
Digel et al. (2014),Schendyla nemorensis,Allaiulus nitidus {xxl},AEW09
Digel et al. (2014),Geophilus flavus,Allaiulus nitidus {xxl},AEW09
Digel et al. (2014),Strigamia acuminata,Allaiulus nitidus {xxl},AEW09
Digel et al. (2014),Lithobius lapidicola,Allaiulus nitidus {xxl},AEW09
Digel et al. (2014),Geophilus electricus (juv),Allaiulus nitidus {xxl},AEW09
Digel et al. (2014),Carabidae sp. (juv),Allaiulus nitidus {xxl},AEW09
Digel et al. (2014),Geophilomorpha sp.,Allaiulus nitidus {xxl},AEW09
Digel et al. (2014),Lithobius crassipes,Amaurobius sp. (juv),AEW09
Digel et al. (2014),Lithobius piceus,Amaurobius sp. (juv),AEW09
Digel et al. (2014),Lithobius mutabilis,Amaurobius sp. (juv),AEW09
Digel et al. (2014),Lithobius sp.,Amaurobius sp. (juv),AEW09
Digel et al. (2014),Geophilus ribauti,Amaurobius sp. (juv),AEW09
Digel et al. (2014),Geophilus electricus,Amaurobius sp. (juv),AEW09
Digel et al. (2014),Schendyla nemorensis,Amaurobius sp. (juv),AEW09
Digel et al. (2014),Geophilus flavus,Amaurobius sp. (juv),AEW09
Digel et al. (2014),Strigamia acuminata,Amaurobius sp. (juv),AEW09
Digel et al. (2014),Amaurobius sp. (juv),Amaurobius sp. (juv),AEW09
Digel et al. (2014),Geophilus ribauti (juv),Amaurobius sp. (juv),AEW09
Digel et al. (2014),Lithobius lapidicola,Amaurobius sp. (juv),AEW09
Digel et al. (2014),Geophilus electricus (juv),Amaurobius sp. (juv),AEW09
Digel et al. (2014),Xantholinus tricolor,Amaurobius sp. (juv),AEW09
Digel et al. (2014),Lithobius curtipes {l},Amaurobius sp. (juv),AEW09
Digel et al. (2014),Lithobius aeruginosus {l},Amaurobius sp. (juv),AEW09
Digel et al. (2014),Carabidae sp. (juv),Amaurobius sp. (juv),AEW09
Digel et al. (2014),Geophilomorpha sp.,Amaurobius sp. (juv),AEW09
Digel et al. (2014),Harpactea lepida large,Amaurobius sp. (juv),AEW09
Digel et al. (2014),Ceratophysella denticulata,amoebae,AEW09
Digel et al. (2014),Isotomiella minor,amoebae,AEW09
Digel et al. (2014),Megalothorax minimus,amoebae,AEW09
Digel et al. (2014),Parisotoma notabilis,amoebae,AEW09
Digel et al. (2014),Lumbricus sp. (juv),amoebae,AEW09
Digel et al. (2014),Lumbricus terrestris,amoebae,AEW09
Digel et al. (2014),predacious nematodes,amoebae,AEW09
Digel et al. (2014),omnivorous nematodes,amoebae,AEW09
Digel et al. (2014),Enchytraeidae,amoebae,AEW09
Digel et al. (2014),Octolasion tyrtaeum (juv) {xxl},amoebae,AEW09
Digel et al. (2014),Carabidae sp. (juv),Arion silvaticus,AEW09
Digel et al. (2014),Lithobius crassipes,Armadillidium opacum,AEW09
Digel et al. (2014),Lithobius piceus,Armadillidium opacum,AEW09
Digel et al. (2014),Lithobius mutabilis,Armadillidium opacum,AEW09
Digel et al. (2014),Lithobius sp.,Armadillidium opacum,AEW09
Digel et al. (2014),Geophilus ribauti,Armadillidium opacum,AEW09
Digel et al. (2014),Geophilus electricus,Armadillidium opacum,AEW09
Digel et al. (2014),Schendyla nemorensis,Armadillidium opacum,AEW09
Digel et al. (2014),Geophilus flavus,Armadillidium opacum,AEW09
Digel et al. (2014),Strigamia acuminata,Armadillidium opacum,AEW09
Digel et al. (2014),Geophilus ribauti (juv),Armadillidium opacum,AEW09
Digel et al. (2014),Lithobius lapidicola,Armadillidium opacum,AEW09
Digel et al. (2014),Geophilus electricus (juv),Armadillidium opacum,AEW09
Digel et al. (2014),Xantholinus tricolor,Armadillidium opacum,AEW09
Digel et al. (2014),Lithobius curtipes {l},Armadillidium opacum,AEW09
Digel et al. (2014),Lithobius aeruginosus {l},Armadillidium opacum,AEW09
Digel et al. (2014),Carabidae sp. (juv),Armadillidium opacum,AEW09
Digel et al. (2014),Geophilomorpha sp.,Armadillidium opacum,AEW09
Digel et al. (2014),Lithobius crassipes,Atheta fungi,AEW09
Digel et al. (2014),Lithobius piceus,Atheta fungi,AEW09
Digel et al. (2014),Lithobius mutabilis,Atheta fungi,AEW09
Digel et al. (2014),Lithobius sp.,Atheta fungi,AEW09
Digel et al. (2014),Geophilus ribauti,Atheta fungi,AEW09
Digel et al. (2014),Geophilus electricus,Atheta fungi,AEW09
Digel et al. (2014),Schendyla nemorensis,Atheta fungi,AEW09
Digel et al. (2014),Geophilus flavus,Atheta fungi,AEW09
Digel et al. (2014),Strigamia acuminata,Atheta fungi,AEW09
Digel et al. (2014),Malthodes sp. (juv),Atheta fungi,AEW09
Digel et al. (2014),Atheta fungi,Atheta fungi,AEW09
Digel et al. (2014),Habrocerus capillaricornis,Atheta fungi,AEW09
Digel et al. (2014),Othius sp. (juv) {m},Atheta fungi,AEW09
Digel et al. (2014),Amaurobius sp. (juv),Atheta fungi,AEW09
