link.citation,con.taxonomy,res.taxonomy,foodweb.name
Jonsson et al. (2005) ,Ascomorpha eucadis,Cryptomonas sp. 1,Tuesday Lake 1986
Jonsson et al. (2005) ,Ascomorpha eucadis,Chroococcus dispersus,Tuesday Lake 1986
Jonsson et al. (2005) ,Ascomorpha eucadis,Chroococcus limneticus,Tuesday Lake 1986
Jonsson et al. (2005) ,Ascomorpha eucadis,Unclassified microflagellates,Tuesday Lake 1986
Jonsson et al. (2005) ,Ascomorpha eucadis,Chromulina sp.,Tuesday Lake 1986
Jonsson et al. (2005) ,Ascomorpha eucadis,Selenastrum minutum,Tuesday Lake 1986
Jonsson et al. (2005) ,Chaoborys punctipennis,Ascomorpha eucadis,Tuesday Lake 1986
Jonsson et al. (2005) ,Chaoborys punctipennis,Conochiluides dossuarius,Tuesday Lake 1986
Jonsson et al. (2005) ,Chaoborys punctipennis,Cyclops varians rubellus,Tuesday Lake 1986
Jonsson et al. (2005) ,Chaoborys punctipennis,Diaptomus oregonensis,Tuesday Lake 1986
Jonsson et al. (2005) ,Chaoborys punctipennis,Daphnia pulex,Tuesday Lake 1986
Jonsson et al. (2005) ,Chaoborys punctipennis,Daphnia rosea,Tuesday Lake 1986
Jonsson et al. (2005) ,Chaoborys punctipennis,Gastropus hyptopus,Tuesday Lake 1986
Jonsson et al. (2005) ,Chaoborys punctipennis,Gastropus stylifer,Tuesday Lake 1986
Jonsson et al. (2005) ,Chaoborys punctipennis,Kelicottia bostoniensis,Tuesday Lake 1986
Jonsson et al. (2005) ,Chaoborys punctipennis,Kelicottia longispina,Tuesday Lake 1986
Jonsson et al. (2005) ,Chaoborys punctipennis,Keratella cochlearis,Tuesday Lake 1986
Jonsson et al. (2005) ,Chaoborys punctipennis,Keratella testudo,Tuesday Lake 1986
Jonsson et al. (2005) ,Chaoborys punctipennis,Orthocyclops modestus,Tuesday Lake 1986
Jonsson et al. (2005) ,Chaoborys punctipennis,Polyarthra vulgaris,Tuesday Lake 1986
Jonsson et al. (2005) ,Chaoborys punctipennis,Synchaeta sp.,Tuesday Lake 1986
Jonsson et al. (2005) ,Chaoborys punctipennis,Trichocerca cylindrica,Tuesday Lake 1986
