link.citation,con.taxonomy,res.taxonomy,foodweb.name
Layer et al. (2010),Electrogena lateralis,Eunotia,Duddon Pike Beck
Layer et al. (2010),Electrogena lateralis,Eunotia exigua,Duddon Pike Beck
Layer et al. (2010),Electrogena lateralis,Eunotia incisa,Duddon Pike Beck
Layer et al. (2010),Electrogena lateralis,Eunotia pectinalis,Duddon Pike Beck
Layer et al. (2010),Electrogena lateralis,Eunotia rhomboidea,Duddon Pike Beck
Layer et al. (2010),Electrogena lateralis,Fragilaria,Duddon Pike Beck
Layer et al. (2010),Electrogena lateralis,Frustulia rhomboides saxonica,Duddon Pike Beck
Layer et al. (2010),Electrogena lateralis,Peronia fibula,Duddon Pike Beck
Layer et al. (2010),Electrogena lateralis,Pinnularia subcapitata,Duddon Pike Beck
Layer et al. (2010),Electrogena lateralis,Tabellaria flocculosa,Duddon Pike Beck
Layer et al. (2010),Halesus radiatus,CPOM,Duddon Pike Beck
Layer et al. (2010),Halesus radiatus,FPOM,Duddon Pike Beck
Layer et al. (2010),Halesus radiatus,Chironomidae,Duddon Pike Beck
Layer et al. (2010),Halesus radiatus,Tanypodinae,Duddon Pike Beck
Layer et al. (2010),Oxyethira,CPOM,Duddon Pike Beck
Layer et al. (2010),Oxyethira,FPOM,Duddon Pike Beck
Layer et al. (2010),Oxyethira,Eunotia,Duddon Pike Beck
Layer et al. (2010),Oxyethira,Eunotia exigua,Duddon Pike Beck
Layer et al. (2010),Oxyethira,Eunotia incisa,Duddon Pike Beck
Layer et al. (2010),Oxyethira,Eunotia pectinalis,Duddon Pike Beck
Layer et al. (2010),Oxyethira,Eunotia rhomboidea,Duddon Pike Beck
Layer et al. (2010),Oxyethira,Fragilaria,Duddon Pike Beck
Layer et al. (2010),Oxyethira,Frustulia rhomboides saxonica,Duddon Pike Beck
Layer et al. (2010),Oxyethira,Peronia fibula,Duddon Pike Beck
Layer et al. (2010),Oxyethira,Pinnularia subcapitata,Duddon Pike Beck
Layer et al. (2010),Oxyethira,Tabellaria flocculosa,Duddon Pike Beck
Layer et al. (2010),Plectrocnemia conspersa,Chironomidae,Duddon Pike Beck
Layer et al. (2010),Plectrocnemia conspersa,Cordulegaster boltonii,Duddon Pike Beck
Layer et al. (2010),Plectrocnemia conspersa,Dicranota,Duddon Pike Beck
Layer et al. (2010),Plectrocnemia conspersa,Oligochaeta,Duddon Pike Beck
Layer et al. (2010),Plectrocnemia conspersa,Plectrocnemia conspersa,Duddon Pike Beck
Layer et al. (2010),Plectrocnemia conspersa,Simuliidae,Duddon Pike Beck
Layer et al. (2010),Plectrocnemia conspersa,Siphonoperla torrentium,Duddon Pike Beck
Layer et al. (2010),Plectrocnemia conspersa,Tanypodinae,Duddon Pike Beck
Layer et al. (2010),Plectrocnemia conspersa,Tipulidae,Duddon Pike Beck
Layer et al. (2010),Simuliidae,CPOM,Duddon Pike Beck
Layer et al. (2010),Simuliidae,FPOM,Duddon Pike Beck
Layer et al. (2010),Simuliidae,Chironomidae,Duddon Pike Beck
Layer et al. (2010),Simuliidae,Simuliidae,Duddon Pike Beck
Layer et al. (2010),Simuliidae,Tanypodinae,Duddon Pike Beck
Layer et al. (2010),Simuliidae,Eunotia,Duddon Pike Beck
