link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius mutabilis,Achipteria coleoptrata,AEW18
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,AEW18
Digel et al. (2014),Geophilus ribauti,Achipteria coleoptrata,AEW18
Digel et al. (2014),Scydmaenidae sp1 {m},Achipteria coleoptrata,AEW18
Digel et al. (2014),Lithobius aeruginosus (juv),Achipteria coleoptrata,AEW18
Digel et al. (2014),Geophilus ribauti (juv),Achipteria coleoptrata,AEW18
Digel et al. (2014),Lithobius sp2 {l},Achipteria coleoptrata,AEW18
Digel et al. (2014),Lithobius aeruginosus {l},Achipteria coleoptrata,AEW18
Digel et al. (2014),Sminthurinus aureus,algae,AEW18
Digel et al. (2014),Brachychthoniidae spp.,algae,AEW18
Digel et al. (2014),Cultroribula bicultrata,algae,AEW18
Digel et al. (2014),Eulohmannia ribagai,algae,AEW18
Digel et al. (2014),Sminthurinus niger,algae,AEW18
Digel et al. (2014),omnivorous nematodes,algae,AEW18
Digel et al. (2014),Enchytraeidae,algae,AEW18
Digel et al. (2014),Scutigerella immaculata {s},algae,AEW18
Digel et al. (2014),Scolopendrella cf. subnuda {m},algae,AEW18
Digel et al. (2014),Campodea sp. {l},algae,AEW18
Digel et al. (2014),Lithobius piceus,Allaiulus nitidus {xl},AEW18
Digel et al. (2014),Lithobius mutabilis,Allaiulus nitidus {xl},AEW18
Digel et al. (2014),Lithobius sp.,Allaiulus nitidus {xl},AEW18
Digel et al. (2014),Geophilus ribauti,Allaiulus nitidus {xl},AEW18
Digel et al. (2014),Geophilus electricus,Allaiulus nitidus {xl},AEW18
Digel et al. (2014),Strigamia acuminata,Allaiulus nitidus {xl},AEW18
Digel et al. (2014),Phalangiidae sp. (juv),Allaiulus nitidus {xl},AEW18
Digel et al. (2014),Trogulus tricarinatus,Allaiulus nitidus {xl},AEW18
Digel et al. (2014),Geophilus ribauti (juv),Allaiulus nitidus {xl},AEW18
Digel et al. (2014),Lithobius aeruginosus {l},Allaiulus nitidus {xl},AEW18
Digel et al. (2014),Geophilomorpha sp.,Allaiulus nitidus {xl},AEW18
Digel et al. (2014),Lithobius piceus,Amaurobius sp. (juv),AEW18
Digel et al. (2014),Lithobius mutabilis,Amaurobius sp. (juv),AEW18
Digel et al. (2014),Lithobius sp.,Amaurobius sp. (juv),AEW18
Digel et al. (2014),Geophilus ribauti,Amaurobius sp. (juv),AEW18
Digel et al. (2014),Geophilus electricus,Amaurobius sp. (juv),AEW18
Digel et al. (2014),Strigamia acuminata,Amaurobius sp. (juv),AEW18
Digel et al. (2014),Amaurobius sp. (juv),Amaurobius sp. (juv),AEW18
Digel et al. (2014),Trogulus tricarinatus,Amaurobius sp. (juv),AEW18
Digel et al. (2014),Geophilus ribauti (juv),Amaurobius sp. (juv),AEW18
Digel et al. (2014),Lithobius aeruginosus {l},Amaurobius sp. (juv),AEW18
Digel et al. (2014),Geophilomorpha sp.,Amaurobius sp. (juv),AEW18
Digel et al. (2014),Histopona torpida,Amaurobius sp. (juv),AEW18
Digel et al. (2014),Ceratophysella denticulata,amoebae,AEW18
Digel et al. (2014),Isotomiella minor,amoebae,AEW18
Digel et al. (2014),Megalothorax minimus,amoebae,AEW18
Digel et al. (2014),Parisotoma notabilis,amoebae,AEW18
Digel et al. (2014),predacious nematodes,amoebae,AEW18
Digel et al. (2014),omnivorous nematodes,amoebae,AEW18
Digel et al. (2014),Enchytraeidae,amoebae,AEW18
Digel et al. (2014),Isotoma hiemalis,amoebae,AEW18
Digel et al. (2014),Lithobius piceus,Atheta sp.,AEW18
Digel et al. (2014),Lithobius mutabilis,Atheta sp.,AEW18
Digel et al. (2014),Lithobius sp.,Atheta sp.,AEW18
Digel et al. (2014),Geophilus ribauti,Atheta sp.,AEW18
Digel et al. (2014),Geophilus electricus,Atheta sp.,AEW18
Digel et al. (2014),Strigamia acuminata,Atheta sp.,AEW18
Digel et al. (2014),Malthodes sp. (juv),Atheta sp.,AEW18
Digel et al. (2014),Atheta sp.,Atheta sp.,AEW18
Digel et al. (2014),Amaurobius sp. (juv),Atheta sp.,AEW18
Digel et al. (2014),Microneta viaria,Atheta sp.,AEW18
Digel et al. (2014),Neobisium carcinoides,Atheta sp.,AEW18
Digel et al. (2014),Neobisium sp.,Atheta sp.,AEW18
Digel et al. (2014),Phalangiidae sp. (juv),Atheta sp.,AEW18
Digel et al. (2014),Robertus lividus,Atheta sp.,AEW18
Digel et al. (2014),Saloca diceros,Atheta sp.,AEW18
Digel et al. (2014),Trogulus tricarinatus,Atheta sp.,AEW18
Digel et al. (2014),Diplostyla concolor,Atheta sp.,AEW18
Digel et al. (2014),Lithobius aeruginosus (juv),Atheta sp.,AEW18
Digel et al. (2014),Geophilus ribauti (juv),Atheta sp.,AEW18
Digel et al. (2014),Tachinus scapularis,Atheta sp.,AEW18
Digel et al. (2014),Lithobius sp2 {l},Atheta sp.,AEW18
Digel et al. (2014),Campodea sp. {l},Atheta sp.,AEW18
Digel et al. (2014),Lithobius aeruginosus {l},Atheta sp.,AEW18
Digel et al. (2014),Geophilomorpha sp.,Atheta sp.,AEW18
Digel et al. (2014),Histopona torpida,Atheta sp.,AEW18
Digel et al. (2014),Bathyphantes gracilis,Atheta sp.,AEW18
Digel et al. (2014),Tenuiphantes mengei,Atheta sp.,AEW18
Digel et al. (2014),Tenuiphantes tenuis,Atheta sp.,AEW18
Digel et al. (2014),Scydmaenidae sp1 {m},Atropacarus striculus,AEW18
Digel et al. (2014),Lithobius aeruginosus (juv),Atropacarus striculus,AEW18
Digel et al. (2014),Geophilus ribauti (juv),Atropacarus striculus,AEW18
Digel et al. (2014),Lithobius sp2 {l},Atropacarus striculus,AEW18
Digel et al. (2014),Lithobius aeruginosus {l},Atropacarus striculus,AEW18
Digel et al. (2014),Ceratophysella denticulata,bacteria,AEW18
Digel et al. (2014),Isotomiella minor,bacteria,AEW18
Digel et al. (2014),Megalothorax minimus,bacteria,AEW18
Digel et al. (2014),Parisotoma notabilis,bacteria,AEW18
Digel et al. (2014),Protaphorura armata,bacteria,AEW18
Digel et al. (2014),Cultroribula bicultrata,bacteria,AEW18
Digel et al. (2014),Protaphorura sp.,bacteria,AEW18
Digel et al. (2014),Allaiulus nitidus {xl},bacteria,AEW18
Digel et al. (2014),bacterivorous nematodes,bacteria,AEW18
Digel et al. (2014),omnivorous nematodes,bacteria,AEW18
Digel et al. (2014),flagellates,bacteria,AEW18
Digel et al. (2014),ciliates,bacteria,AEW18
Digel et al. (2014),amoebae,bacteria,AEW18
Digel et al. (2014),Enchytraeidae,bacteria,AEW18
Digel et al. (2014),Isotoma hiemalis,bacteria,AEW18
Digel et al. (2014),Scutigerella immaculata {s},bacteria,AEW18
Digel et al. (2014),Scolopendrella cf. subnuda {m},bacteria,AEW18
Digel et al. (2014),Trichoniscus pusillus {m},bacteria,AEW18
