link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius curtipes {s},Achipteria coleoptrata,SEW37
Digel et al. (2014),Lithobius curtipes (juv),Achipteria coleoptrata,SEW37
Digel et al. (2014),Lithobius sp2 {l},Achipteria coleoptrata,SEW37
Digel et al. (2014),Lithobius curtipes {s},Adoristes ovatus,SEW37
Digel et al. (2014),Schendyla nemorensis,Adoristes ovatus,SEW37
Digel et al. (2014),Cryptops hortensis,Adoristes ovatus,SEW37
Digel et al. (2014),Lithobius curtipes (juv),Adoristes ovatus,SEW37
Digel et al. (2014),Lithobius sp2 {l},Adoristes ovatus,SEW37
Digel et al. (2014),Schendyla nemorensis,Agonum sp. (juv),SEW37
Digel et al. (2014),Pterostichus oblongopunctatus,Agonum sp. (juv),SEW37
Digel et al. (2014),Haplodrassus soerenseni,Agonum sp. (juv),SEW37
Digel et al. (2014),Cryptops hortensis,Agonum sp. (juv),SEW37
Digel et al. (2014),Agonum sp. (juv),Agonum sp. (juv),SEW37
Digel et al. (2014),Carabidae sp. (juv),Agonum sp. (juv),SEW37
Digel et al. (2014),Geophilomorpha sp.,Agonum sp. (juv),SEW37
Digel et al. (2014),Lycosidae sp. (juv),Agonum sp. (juv),SEW37
Digel et al. (2014),Haplodrassus silvstris,Agonum sp. (juv),SEW37
Digel et al. (2014),Schendyla nemorensis,Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Notiophilus biguttatus,Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Pterostichus oblongopunctatus,Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Othius subuliformis,Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Gnaphosidae sp. (juv),Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Phalangiidae sp. (juv),Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Macrargus rufus,Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Haplodrassus soerenseni,Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Cryptops hortensis,Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Lithobius curtipes (juv),Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Agonum sp. (juv),Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Lathrobium brunnipes,Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Staphylinidae spec,Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Geophilomorpha sp.,Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Theridiidae sp. (juv),Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Lycosidae sp. (juv),Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Haplodrassus silvstris,Agriotes aterrimus (juv),SEW37
Digel et al. (2014),Lithobius curtipes {s},Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Schendyla nemorensis,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Notiophilus biguttatus,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Atheta sp.,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Geostiba circellaris,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Habrocerus capillaricornis,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Othius subuliformis,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Othius sp. (juv) {m},Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Diplocephalus picinus,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Gnaphosidae sp. (juv),Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Linyphiidae (juv),Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Microneta viaria,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Neobisium carcinoides,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Neobisium sp.,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Phalangiidae sp. (juv),Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Tapinocyba insecta,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Macrargus rufus,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Haplodrassus soerenseni,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Cryptops hortensis,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Lithobius curtipes (juv),Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Agonum sp. (juv),Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Lathrobium brunnipes,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Leptacinus sp. (juv),Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Lithobius sp2 {l},Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Campodea sp. {l},Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Staphylinidae spec,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Geophilomorpha sp.,Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Theridiidae sp. (juv),Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Lycosidae sp. (juv),Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Philodromidae sp. (juv),Aleocharinae sp1 (juv),SEW37
Digel et al. (2014),Lipothrix lubbocki,algae,SEW37
Digel et al. (2014),Scolopendrella cf. subnuda {s},algae,SEW37
Digel et al. (2014),Brachychthoniidae spp.,algae,SEW37
Digel et al. (2014),Carabodes labyrinthicus,algae,SEW37
Digel et al. (2014),omnivorous nematodes,algae,SEW37
Digel et al. (2014),Enchytraeidae,algae,SEW37
Digel et al. (2014),Campodea sp. {l},algae,SEW37
Digel et al. (2014),Arion fuscus,algae,SEW37
Digel et al. (2014),Isotomiella minor,amoebae,SEW37
Digel et al. (2014),Megalothorax minimus,amoebae,SEW37
Digel et al. (2014),Parisotoma notabilis,amoebae,SEW37
Digel et al. (2014),Dendrobaena octaedra,amoebae,SEW37
Digel et al. (2014),predacious nematodes,amoebae,SEW37
Digel et al. (2014),omnivorous nematodes,amoebae,SEW37
Digel et al. (2014),Enchytraeidae,amoebae,SEW37
Digel et al. (2014),Ceratophysella sp.,amoebae,SEW37
Digel et al. (2014),Lumbricus rubellus {xxl},amoebae,SEW37
Digel et al. (2014),Lumbricus rubellus (juv) {xxl},amoebae,SEW37
Digel et al. (2014),Lithobius curtipes {s},Arctoseius magnanalis,SEW37
Digel et al. (2014),Atheta sp.,Arctoseius magnanalis,SEW37
Digel et al. (2014),Atheta sp. (juv),Arctoseius magnanalis,SEW37
Digel et al. (2014),Geostiba circellaris,Arctoseius magnanalis,SEW37
Digel et al. (2014),Habrocerus capillaricornis,Arctoseius magnanalis,SEW37
Digel et al. (2014),Tachyusa sp. (juv),Arctoseius magnanalis,SEW37
Digel et al. (2014),Diplocephalus picinus,Arctoseius magnanalis,SEW37
Digel et al. (2014),Linyphiidae (juv),Arctoseius magnanalis,SEW37
Digel et al. (2014),Neobisium carcinoides,Arctoseius magnanalis,SEW37
Digel et al. (2014),Neobisium sp.,Arctoseius magnanalis,SEW37
Digel et al. (2014),Tapinocyba insecta,Arctoseius magnanalis,SEW37
Digel et al. (2014),Arctoseius magnanalis,Arctoseius magnanalis,SEW37
Digel et al. (2014),Lysigamasus cf conus,Arctoseius magnanalis,SEW37
Digel et al. (2014),Pergamasus sp. (juv) {s},Arctoseius magnanalis,SEW37
Digel et al. (2014),Veigaia cerva (juv),Arctoseius magnanalis,SEW37
Digel et al. (2014),Veigaia kochi (juv),Arctoseius magnanalis,SEW37
Digel et al. (2014),Veigaia nemorensis,Arctoseius magnanalis,SEW37
Digel et al. (2014),Veigaia nemorensis (juv),Arctoseius magnanalis,SEW37
Digel et al. (2014),Lysigamasus jugincola,Arctoseius magnanalis,SEW37
Digel et al. (2014),Lysigamasus runcatellus,Arctoseius magnanalis,SEW37
Digel et al. (2014),Pergamasus quisquiliarum,Arctoseius magnanalis,SEW37
Digel et al. (2014),Lithobius curtipes (juv),Arctoseius magnanalis,SEW37
Digel et al. (2014),Cordalia sp. (juv),Arctoseius magnanalis,SEW37
Digel et al. (2014),Leptacinus sp. (juv),Arctoseius magnanalis,SEW37
Digel et al. (2014),Lithobius sp2 {l},Arctoseius magnanalis,SEW37
Digel et al. (2014),Pergamasinae (juv) {s},Arctoseius magnanalis,SEW37
Digel et al. (2014),Linyphiidae cf Erigoniinae (juv) {m},Arctoseius magnanalis,SEW37
Digel et al. (2014),Philodromidae sp. (juv),Arctoseius magnanalis,SEW37
Digel et al. (2014),Schendyla nemorensis,Atheta sp.,SEW37
Digel et al. (2014),Notiophilus biguttatus,Atheta sp.,SEW37
Digel et al. (2014),Atheta sp.,Atheta sp.,SEW37
Digel et al. (2014),Geostiba circellaris,Atheta sp.,SEW37
Digel et al. (2014),Habrocerus capillaricornis,Atheta sp.,SEW37
Digel et al. (2014),Othius subuliformis,Atheta sp.,SEW37
Digel et al. (2014),Othius sp. (juv) {m},Atheta sp.,SEW37
Digel et al. (2014),Diplocephalus picinus,Atheta sp.,SEW37
Digel et al. (2014),Gnaphosidae sp. (juv),Atheta sp.,SEW37
Digel et al. (2014),Microneta viaria,Atheta sp.,SEW37
Digel et al. (2014),Neobisium carcinoides,Atheta sp.,SEW37
Digel et al. (2014),Neobisium sp.,Atheta sp.,SEW37
Digel et al. (2014),Phalangiidae sp. (juv),Atheta sp.,SEW37
Digel et al. (2014),Tapinocyba insecta,Atheta sp.,SEW37
Digel et al. (2014),Macrargus rufus,Atheta sp.,SEW37
Digel et al. (2014),Haplodrassus soerenseni,Atheta sp.,SEW37
Digel et al. (2014),Cryptops hortensis,Atheta sp.,SEW37
Digel et al. (2014),Lithobius curtipes (juv),Atheta sp.,SEW37
Digel et al. (2014),Agonum sp. (juv),Atheta sp.,SEW37
Digel et al. (2014),Lathrobium brunnipes,Atheta sp.,SEW37
Digel et al. (2014),Lithobius sp2 {l},Atheta sp.,SEW37
Digel et al. (2014),Campodea sp. {l},Atheta sp.,SEW37
Digel et al. (2014),Staphylinidae spec,Atheta sp.,SEW37
Digel et al. (2014),Geophilomorpha sp.,Atheta sp.,SEW37
Digel et al. (2014),Theridiidae sp. (juv),Atheta sp.,SEW37
Digel et al. (2014),Lycosidae sp. (juv),Atheta sp.,SEW37
Digel et al. (2014),Philodromidae sp. (juv),Atheta sp.,SEW37
Digel et al. (2014),Haplodrassus silvstris,Atheta sp.,SEW37
Digel et al. (2014),Lithobius curtipes {s},Atheta sp. (juv),SEW37
Digel et al. (2014),Schendyla nemorensis,Atheta sp. (juv),SEW37
Digel et al. (2014),Notiophilus biguttatus,Atheta sp. (juv),SEW37
Digel et al. (2014),Atheta sp.,Atheta sp. (juv),SEW37
Digel et al. (2014),Atheta sp. (juv),Atheta sp. (juv),SEW37
Digel et al. (2014),Geostiba circellaris,Atheta sp. (juv),SEW37
Digel et al. (2014),Habrocerus capillaricornis,Atheta sp. (juv),SEW37
Digel et al. (2014),Othius subuliformis,Atheta sp. (juv),SEW37
Digel et al. (2014),Othius sp. (juv) {m},Atheta sp. (juv),SEW37
Digel et al. (2014),Tachyusa sp. (juv),Atheta sp. (juv),SEW37
Digel et al. (2014),Diplocephalus picinus,Atheta sp. (juv),SEW37
Digel et al. (2014),Gnaphosidae sp. (juv),Atheta sp. (juv),SEW37
Digel et al. (2014),Linyphiidae (juv),Atheta sp. (juv),SEW37
Digel et al. (2014),Microneta viaria,Atheta sp. (juv),SEW37
Digel et al. (2014),Neobisium carcinoides,Atheta sp. (juv),SEW37
Digel et al. (2014),Neobisium sp.,Atheta sp. (juv),SEW37
Digel et al. (2014),Phalangiidae sp. (juv),Atheta sp. (juv),SEW37
Digel et al. (2014),Tapinocyba insecta,Atheta sp. (juv),SEW37
Digel et al. (2014),Pergamasus quisquiliarum,Atheta sp. (juv),SEW37
Digel et al. (2014),Macrargus rufus,Atheta sp. (juv),SEW37
Digel et al. (2014),Cryptops hortensis,Atheta sp. (juv),SEW37
Digel et al. (2014),Lithobius curtipes (juv),Atheta sp. (juv),SEW37
Digel et al. (2014),Agonum sp. (juv),Atheta sp. (juv),SEW37
Digel et al. (2014),Cordalia sp. (juv),Atheta sp. (juv),SEW37
Digel et al. (2014),Lathrobium brunnipes,Atheta sp. (juv),SEW37
Digel et al. (2014),Leptacinus sp. (juv),Atheta sp. (juv),SEW37
Digel et al. (2014),Lithobius sp2 {l},Atheta sp. (juv),SEW37
Digel et al. (2014),Campodea sp. {l},Atheta sp. (juv),SEW37
Digel et al. (2014),Linyphiidae cf Erigoniinae (juv) {m},Atheta sp. (juv),SEW37
