link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Abax sp.,Abax sp.,AEW04
Digel et al. (2014),Trogulus tricarinatus,Aegopinella nitens (juv),AEW04
Digel et al. (2014),Sminthurinus aureus,algae,AEW04
Digel et al. (2014),Campodea sp. {m},algae,AEW04
Digel et al. (2014),Brachychthoniidae spp.,algae,AEW04
Digel et al. (2014),omnivorous nematodes,algae,AEW04
Digel et al. (2014),Enchytraeidae,algae,AEW04
Digel et al. (2014),Scolopendrella cf. subnuda {m},algae,AEW04
Digel et al. (2014),Discus rotundatus (juv),algae,AEW04
Digel et al. (2014),Lithobius piceus,Amaurobius sp. (juv),AEW04
Digel et al. (2014),Lithobius mutabilis,Amaurobius sp. (juv),AEW04
Digel et al. (2014),Lithobius sp.,Amaurobius sp. (juv),AEW04
Digel et al. (2014),Amaurobius sp. (juv),Amaurobius sp. (juv),AEW04
Digel et al. (2014),Trogulus tricarinatus,Amaurobius sp. (juv),AEW04
Digel et al. (2014),Geophilus studeri,Amaurobius sp. (juv),AEW04
Digel et al. (2014),Lithobius mutabilis (juv),Amaurobius sp. (juv),AEW04
Digel et al. (2014),Lithobius aeruginosus {l},Amaurobius sp. (juv),AEW04
Digel et al. (2014),Carabidae sp.,Amaurobius sp. (juv),AEW04
Digel et al. (2014),Abax sp.,Amaurobius sp. (juv),AEW04
Digel et al. (2014),Molops piceus,Amaurobius sp. (juv),AEW04
Digel et al. (2014),Geophilomorpha sp.,Amaurobius sp. (juv),AEW04
Digel et al. (2014),Eurocoelotes inermis,Amaurobius sp. (juv),AEW04
Digel et al. (2014),Isotomidae sp.,amoebae,AEW04
Digel et al. (2014),Isotomiella minor,amoebae,AEW04
Digel et al. (2014),Megalothorax minimus,amoebae,AEW04
Digel et al. (2014),Parisotoma notabilis,amoebae,AEW04
Digel et al. (2014),Lumbricus terrestris,amoebae,AEW04
Digel et al. (2014),predacious nematodes,amoebae,AEW04
Digel et al. (2014),omnivorous nematodes,amoebae,AEW04
