link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,HEW03
Digel et al. (2014),Limacidae sp.,Aegopinella nitidula,HEW03
Digel et al. (2014),Limacidae sp.,Aegopinella nitidula (juv),HEW03
Digel et al. (2014),Malthodes sp. (juv),Aegopinella pura,HEW03
Digel et al. (2014),Phalangiidae sp. (juv),Aegopinella pura,HEW03
Digel et al. (2014),Limacidae sp.,Aegopinella pura,HEW03
Digel et al. (2014),Staphylinidae spec,Aegopinella pura,HEW03
Digel et al. (2014),Desoria violacea,algae,HEW03
Digel et al. (2014),Sminthurinus aureus,algae,HEW03
Digel et al. (2014),Scolopendrella cf. subnuda {s},algae,HEW03
Digel et al. (2014),Brachychthoniidae spp.,algae,HEW03
Digel et al. (2014),Eulohmannia ribagai,algae,HEW03
Digel et al. (2014),Oribatella calcarata,algae,HEW03
Digel et al. (2014),omnivorous nematodes,algae,HEW03
Digel et al. (2014),Enchytraeidae,algae,HEW03
Digel et al. (2014),Scutigerella immaculata {s},algae,HEW03
Digel et al. (2014),Campodea sp. {l},algae,HEW03
Digel et al. (2014),Discus rotundatus (juv),algae,HEW03
Digel et al. (2014),Arion silvaticus,algae,HEW03
Digel et al. (2014),Pulmonata sp. (juv),algae,HEW03
Digel et al. (2014),Lithobius sp.,Amaurobius sp. (juv),HEW03
Digel et al. (2014),Geophilus insculptus,Amaurobius sp. (juv),HEW03
Digel et al. (2014),Harpalus sp.,Amaurobius sp. (juv),HEW03
Digel et al. (2014),Amaurobius sp. (juv),Amaurobius sp. (juv),HEW03
Digel et al. (2014),Pterostichus sp.,Amaurobius sp. (juv),HEW03
Digel et al. (2014),Carabidae sp. (juv),Amaurobius sp. (juv),HEW03
Digel et al. (2014),Isotomiella minor,amoebae,HEW03
Digel et al. (2014),Megalothorax minimus,amoebae,HEW03
Digel et al. (2014),Parisotoma notabilis,amoebae,HEW03
Digel et al. (2014),Lumbricus terrestris (juv) {xl},amoebae,HEW03
Digel et al. (2014),Dendrobaena octaedra,amoebae,HEW03
Digel et al. (2014),Chamobates borealis,amoebae,HEW03
Digel et al. (2014),predacious nematodes,amoebae,HEW03
Digel et al. (2014),omnivorous nematodes,amoebae,HEW03
Digel et al. (2014),Enchytraeidae,amoebae,HEW03
