link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius sp.,Adoristes ovatus,SEW18
Digel et al. (2014),Schendyla nemorensis,Adoristes ovatus,SEW18
Digel et al. (2014),Lithobius curtipes {l},Adoristes ovatus,SEW18
Digel et al. (2014),Brachychthoniidae spp.,algae,SEW18
Digel et al. (2014),Carabodes labyrinthicus,algae,SEW18
Digel et al. (2014),Cultroribula bicultrata,algae,SEW18
Digel et al. (2014),Sminthurinus niger,algae,SEW18
Digel et al. (2014),omnivorous nematodes,algae,SEW18
Digel et al. (2014),Enchytraeidae,algae,SEW18
Digel et al. (2014),Carabodes ornatus,algae,SEW18
Digel et al. (2014),Isotomiella minor,amoebae,SEW18
Digel et al. (2014),Megalothorax minimus,amoebae,SEW18
Digel et al. (2014),Parisotoma notabilis,amoebae,SEW18
Digel et al. (2014),predacious nematodes,amoebae,SEW18
Digel et al. (2014),omnivorous nematodes,amoebae,SEW18
Digel et al. (2014),Enchytraeidae,amoebae,SEW18
Digel et al. (2014),Lithobius sp.,Atheta sp. (juv),SEW18
Digel et al. (2014),Schendyla nemorensis,Atheta sp. (juv),SEW18
Digel et al. (2014),Athous subfuscus (juv) {m},Atheta sp. (juv),SEW18
Digel et al. (2014),Atheta sp. (juv),Atheta sp. (juv),SEW18
Digel et al. (2014),Geostiba circellaris,Atheta sp. (juv),SEW18
Digel et al. (2014),Othius subuliformis,Atheta sp. (juv),SEW18
Digel et al. (2014),Othius sp. (juv) {m},Atheta sp. (juv),SEW18
Digel et al. (2014),Xantholininae sp. (juv),Atheta sp. (juv),SEW18
Digel et al. (2014),Linyphiidae (juv),Atheta sp. (juv),SEW18
Digel et al. (2014),Microneta viaria,Atheta sp. (juv),SEW18
Digel et al. (2014),Neon reticulatus (juv),Atheta sp. (juv),SEW18
Digel et al. (2014),Robertus lividus,Atheta sp. (juv),SEW18
Digel et al. (2014),Tapinocyba insecta,Atheta sp. (juv),SEW18
Digel et al. (2014),Pergamasus norvegicus,Atheta sp. (juv),SEW18
Digel et al. (2014),Maro minutus,Atheta sp. (juv),SEW18
Digel et al. (2014),Pelecopsis radicicola,Atheta sp. (juv),SEW18
Digel et al. (2014),Euryopis flavomaculata,Atheta sp. (juv),SEW18
