link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Carabidae sp. (juv),Abax sp.,AEW25
Digel et al. (2014),Abax sp.,Abax sp.,AEW25
Digel et al. (2014),Strigamia acuminata,Aegopinella nitens,AEW25
Digel et al. (2014),Trogulus nepaeformis,Aegopinella nitens,AEW25
Digel et al. (2014),Strigamia acuminata,Aegopinella nitens (juv),AEW25
Digel et al. (2014),Trogulus nepaeformis,Aegopinella nitens (juv),AEW25
Digel et al. (2014),Sminthurinus aureus,algae,AEW25
Digel et al. (2014),omnivorous nematodes,algae,AEW25
Digel et al. (2014),Enchytraeidae,algae,AEW25
Digel et al. (2014),Scutigerella immaculata {m},algae,AEW25
Digel et al. (2014),Scolopendrella cf. subnuda {m},algae,AEW25
Digel et al. (2014),Campodea sp. {l},algae,AEW25
Digel et al. (2014),Arion silvaticus,algae,AEW25
Digel et al. (2014),Lithobius crassipes,Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Lithobius aulacopus,Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Lithobius cf. mutabilis (juv),Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Lithobius sp.,Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Geophilus electricus,Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Schendyla nemorensis,Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Strigamia acuminata,Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Phalangiidae sp. (juv),Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Trogulus nepaeformis,Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Lithobius aeruginosus (juv),Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Lithobius tricuspis,Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Athous subfuscus (juv) {l},Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Campodea sp. {l},Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Lithobius aeruginosus {l},Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Staphylinidae spec,Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Molops piceus,Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Amara aenea,Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Geophilomorpha sp.,Allaiulus nitidus (juv) {l},AEW25
Digel et al. (2014),Lithobius crassipes,Allaiulus nitidus {xl},AEW25
Digel et al. (2014),Lithobius aulacopus,Allaiulus nitidus {xl},AEW25
Digel et al. (2014),Lithobius cf. mutabilis (juv),Allaiulus nitidus {xl},AEW25
Digel et al. (2014),Lithobius sp.,Allaiulus nitidus {xl},AEW25
Digel et al. (2014),Geophilus electricus,Allaiulus nitidus {xl},AEW25
Digel et al. (2014),Schendyla nemorensis,Allaiulus nitidus {xl},AEW25
Digel et al. (2014),Strigamia acuminata,Allaiulus nitidus {xl},AEW25
Digel et al. (2014),Phalangiidae sp. (juv),Allaiulus nitidus {xl},AEW25
Digel et al. (2014),Trogulus nepaeformis,Allaiulus nitidus {xl},AEW25
Digel et al. (2014),Lithobius tricuspis,Allaiulus nitidus {xl},AEW25
Digel et al. (2014),Lithobius aeruginosus {l},Allaiulus nitidus {xl},AEW25
Digel et al. (2014),Abax sp.,Allaiulus nitidus {xl},AEW25
Digel et al. (2014),Molops piceus,Allaiulus nitidus {xl},AEW25
Digel et al. (2014),Amara aenea,Allaiulus nitidus {xl},AEW25
Digel et al. (2014),Geophilomorpha sp.,Allaiulus nitidus {xl},AEW25
Digel et al. (2014),Lithobius aulacopus,Amara aenea,AEW25
Digel et al. (2014),Geophilus electricus,Amara aenea,AEW25
Digel et al. (2014),Schendyla nemorensis,Amara aenea,AEW25
