link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius cf. crassipes (juv),Achipteria coleoptrata,HEW02
Digel et al. (2014),Lithobius sp1 {s},Achipteria coleoptrata,HEW02
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,HEW02
Digel et al. (2014),Lithobius sp2 {l},Achipteria coleoptrata,HEW02
Digel et al. (2014),Lithobius cf. crassipes (juv),Acrotrichis sp.,HEW02
Digel et al. (2014),Lithobius sp.,Acrotrichis sp.,HEW02
Digel et al. (2014),Schendyla nemorensis,Acrotrichis sp.,HEW02
Digel et al. (2014),Strigamia acuminata,Acrotrichis sp.,HEW02
Digel et al. (2014),Malthodes sp. (juv),Acrotrichis sp.,HEW02
Digel et al. (2014),Atheta sp.,Acrotrichis sp.,HEW02
Digel et al. (2014),Geostiba circellaris,Acrotrichis sp.,HEW02
Digel et al. (2014),Xantholinus sp. (juv) {m},Acrotrichis sp.,HEW02
Digel et al. (2014),Amaurobius sp. (juv),Acrotrichis sp.,HEW02
Digel et al. (2014),Diplocephalus latifrons,Acrotrichis sp.,HEW02
Digel et al. (2014),Hahnia pusilla,Acrotrichis sp.,HEW02
Digel et al. (2014),Linyphiidae (juv),Acrotrichis sp.,HEW02
Digel et al. (2014),Micrargus herbigradus,Acrotrichis sp.,HEW02
Digel et al. (2014),Phalangiidae sp. (juv),Acrotrichis sp.,HEW02
Digel et al. (2014),Robertus lividus,Acrotrichis sp.,HEW02
Digel et al. (2014),Tapinocyba insecta,Acrotrichis sp.,HEW02
Digel et al. (2014),Erigonella hiemalis,Acrotrichis sp.,HEW02
Digel et al. (2014),Macrargus rufus,Acrotrichis sp.,HEW02
Digel et al. (2014),Lithobius sp2 {l},Acrotrichis sp.,HEW02
Digel et al. (2014),Athous subfuscus (juv) {l},Acrotrichis sp.,HEW02
Digel et al. (2014),Cantharidae sp.,Acrotrichis sp.,HEW02
Digel et al. (2014),Staphylinidae spec,Acrotrichis sp.,HEW02
Digel et al. (2014),Trechinae sp.,Acrotrichis sp.,HEW02
Digel et al. (2014),Geophilomorpha sp.,Acrotrichis sp.,HEW02
Digel et al. (2014),Harpactea lepida (juv) large,Acrotrichis sp.,HEW02
Digel et al. (2014),Theridiidae sp. (juv),Acrotrichis sp.,HEW02
Digel et al. (2014),Pelecopsis radicicola,Acrotrichis sp.,HEW02
Digel et al. (2014),Saaristoa abnormis,Acrotrichis sp.,HEW02
Digel et al. (2014),Strigamia acuminata,Aegopinella nitidula (juv),HEW02
Digel et al. (2014),Staphylinidae sp. (juv) {l},Aegopinella nitidula (juv),HEW02
Digel et al. (2014),Strigamia acuminata,Aegopinella pura,HEW02
Digel et al. (2014),Malthodes sp. (juv),Aegopinella pura,HEW02
Digel et al. (2014),Phalangiidae sp. (juv),Aegopinella pura,HEW02
Digel et al. (2014),Athous subfuscus (juv) {l},Aegopinella pura,HEW02
Digel et al. (2014),Staphylinidae sp. (juv) {l},Aegopinella pura,HEW02
Digel et al. (2014),Cantharidae sp.,Aegopinella pura,HEW02
Digel et al. (2014),Staphylinidae spec,Aegopinella pura,HEW02
Digel et al. (2014),Strigamia acuminata,Aegopinella pura (juv),HEW02
Digel et al. (2014),Malthodes sp. (juv),Aegopinella pura (juv),HEW02
Digel et al. (2014),Atheta sp.,Aegopinella pura (juv),HEW02
Digel et al. (2014),Geostiba circellaris,Aegopinella pura (juv),HEW02
Digel et al. (2014),Xantholinus sp. (juv) {m},Aegopinella pura (juv),HEW02
Digel et al. (2014),Phalangiidae sp. (juv),Aegopinella pura (juv),HEW02
Digel et al. (2014),Athous subfuscus (juv) {l},Aegopinella pura (juv),HEW02
Digel et al. (2014),Staphylinidae sp. (juv) {l},Aegopinella pura (juv),HEW02
Digel et al. (2014),Cantharidae sp.,Aegopinella pura (juv),HEW02
Digel et al. (2014),Staphylinidae spec,Aegopinella pura (juv),HEW02
Digel et al. (2014),Allacma fusca,algae,HEW02
Digel et al. (2014),Desoria violacea,algae,HEW02
Digel et al. (2014),Sminthurinus aureus,algae,HEW02
Digel et al. (2014),Sminthurinus sp. (juv),algae,HEW02
Digel et al. (2014),Scolopendrella cf. subnuda {s},algae,HEW02
Digel et al. (2014),Brachychthoniidae spp.,algae,HEW02
Digel et al. (2014),Carabodes labyrinthicus,algae,HEW02
Digel et al. (2014),Oribatella calcarata,algae,HEW02
Digel et al. (2014),omnivorous nematodes,algae,HEW02
Digel et al. (2014),Enchytraeidae,algae,HEW02
Digel et al. (2014),Scutigerella immaculata {m},algae,HEW02
Digel et al. (2014),Arion silvaticus,algae,HEW02
Digel et al. (2014),Lithobius cf. crassipes (juv),Allacma fusca,HEW02
Digel et al. (2014),Lithobius sp1 {s},Allacma fusca,HEW02
Digel et al. (2014),Atheta sp.,Allacma fusca,HEW02
Digel et al. (2014),Atheta sp. (juv),Allacma fusca,HEW02
Digel et al. (2014),Diplocephalus latifrons,Allacma fusca,HEW02
Digel et al. (2014),Linyphiidae (juv),Allacma fusca,HEW02
Digel et al. (2014),Arctoseius magnanalis,Allacma fusca,HEW02
Digel et al. (2014),Lysigamasus sp. (juv),Allacma fusca,HEW02
Digel et al. (2014),Leptogamasus suecicus,Allacma fusca,HEW02
Digel et al. (2014),Lysigamasus lapponicus,Allacma fusca,HEW02
Digel et al. (2014),Pergamasus crassipes,Allacma fusca,HEW02
Digel et al. (2014),Veigaia cerva (juv),Allacma fusca,HEW02
Digel et al. (2014),Veigaia nemorensis,Allacma fusca,HEW02
Digel et al. (2014),Veigaia nemorensis (juv),Allacma fusca,HEW02
Digel et al. (2014),Zercon cf gurensis,Allacma fusca,HEW02
Digel et al. (2014),Lithobius sp2 {l},Allacma fusca,HEW02
Digel et al. (2014),Pergamasinae (juv) {s},Allacma fusca,HEW02
Digel et al. (2014),Pelecopsis radicicola,Allacma fusca,HEW02
Digel et al. (2014),Lithobius cf. crassipes (juv),Allaiulus nitidus {xl},HEW02
Digel et al. (2014),Lithobius sp.,Allaiulus nitidus {xl},HEW02
Digel et al. (2014),Schendyla nemorensis,Allaiulus nitidus {xl},HEW02
Digel et al. (2014),Strigamia acuminata,Allaiulus nitidus {xl},HEW02
Digel et al. (2014),Phalangiidae sp. (juv),Allaiulus nitidus {xl},HEW02
Digel et al. (2014),Staphylinidae sp. (juv) {l},Allaiulus nitidus {xl},HEW02
Digel et al. (2014),Cantharidae sp.,Allaiulus nitidus {xl},HEW02
Digel et al. (2014),Geophilomorpha sp.,Allaiulus nitidus {xl},HEW02
Digel et al. (2014),Lithobius sp.,Amaurobius sp. (juv),HEW02
Digel et al. (2014),Schendyla nemorensis,Amaurobius sp. (juv),HEW02
Digel et al. (2014),Strigamia acuminata,Amaurobius sp. (juv),HEW02
