link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius mutabilis,Acrotona sylvicola,HEW01
Digel et al. (2014),Lithobius sp.,Acrotona sylvicola,HEW01
Digel et al. (2014),Geophilus ribauti,Acrotona sylvicola,HEW01
Digel et al. (2014),Geophilus insculptus,Acrotona sylvicola,HEW01
Digel et al. (2014),Geophilus electricus,Acrotona sylvicola,HEW01
Digel et al. (2014),Notiophilus biguttatus,Acrotona sylvicola,HEW01
Digel et al. (2014),Acrotona sylvicola,Acrotona sylvicola,HEW01
Digel et al. (2014),Geostiba circellaris,Acrotona sylvicola,HEW01
Digel et al. (2014),Othius subuliformis,Acrotona sylvicola,HEW01
Digel et al. (2014),Xantholininae sp. (juv),Acrotona sylvicola,HEW01
Digel et al. (2014),Amaurobius sp. (juv),Acrotona sylvicola,HEW01
Digel et al. (2014),Diplocephalus picinus,Acrotona sylvicola,HEW01
Digel et al. (2014),Neobisium sp.,Acrotona sylvicola,HEW01
Digel et al. (2014),Phalangiidae sp. (juv),Acrotona sylvicola,HEW01
Digel et al. (2014),Saloca diceros,Acrotona sylvicola,HEW01
Digel et al. (2014),Tapinocyba insecta,Acrotona sylvicola,HEW01
Digel et al. (2014),Clubionidae (juv),Acrotona sylvicola,HEW01
Digel et al. (2014),Lithobius curtipes {m},Acrotona sylvicola,HEW01
Digel et al. (2014),Lithobius sp2 {l},Acrotona sylvicola,HEW01
Digel et al. (2014),Campodea sp. {l},Acrotona sylvicola,HEW01
Digel et al. (2014),Cantharidae sp.,Acrotona sylvicola,HEW01
Digel et al. (2014),Staphylinidae spec,Acrotona sylvicola,HEW01
Digel et al. (2014),Microlinyphia pusilla,Acrotona sylvicola,HEW01
Digel et al. (2014),Pelecopsis radicicola,Acrotona sylvicola,HEW01
Digel et al. (2014),Lithobius mutabilis,Agriotes sp.,HEW01
Digel et al. (2014),Lithobius sp.,Agriotes sp.,HEW01
Digel et al. (2014),Geophilus ribauti,Agriotes sp.,HEW01
Digel et al. (2014),Geophilus insculptus,Agriotes sp.,HEW01
Digel et al. (2014),Geophilus electricus,Agriotes sp.,HEW01
Digel et al. (2014),Notiophilus biguttatus,Agriotes sp.,HEW01
Digel et al. (2014),Amaurobius sp. (juv),Agriotes sp.,HEW01
Digel et al. (2014),Phalangiidae sp. (juv),Agriotes sp.,HEW01
Digel et al. (2014),Pterostichus sp.,Agriotes sp.,HEW01
Digel et al. (2014),Lithobius curtipes {m},Agriotes sp.,HEW01
Digel et al. (2014),Lithobius mutabilis,Aleocharinae sp1 (juv),HEW01
