link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Gisianus flammeolus,algae,HEW04
Digel et al. (2014),Sminthurinus aureus,algae,HEW04
Digel et al. (2014),Scolopendrella cf. subnuda {s},algae,HEW04
Digel et al. (2014),Oribatella calcarata,algae,HEW04
Digel et al. (2014),omnivorous nematodes,algae,HEW04
Digel et al. (2014),Enchytraeidae,algae,HEW04
Digel et al. (2014),Scutigerella immaculata {m},algae,HEW04
Digel et al. (2014),Discus rotundatus (juv),algae,HEW04
Digel et al. (2014),Lithobius sp.,Allaiulus nitidus {xl},HEW04
Digel et al. (2014),Geophilus ribauti,Allaiulus nitidus {xl},HEW04
Digel et al. (2014),Geophilus insculptus,Allaiulus nitidus {xl},HEW04
Digel et al. (2014),Geophilus electricus,Allaiulus nitidus {xl},HEW04
Digel et al. (2014),Phalangiidae sp. (juv),Allaiulus nitidus {xl},HEW04
Digel et al. (2014),Ceratophysella armata,amoebae,HEW04
Digel et al. (2014),Ceratophysella denticulata,amoebae,HEW04
Digel et al. (2014),Megalothorax minimus,amoebae,HEW04
Digel et al. (2014),Oncopodura crassicornis,amoebae,HEW04
Digel et al. (2014),Parisotoma notabilis,amoebae,HEW04
Digel et al. (2014),Aporrectodea caliginosa,amoebae,HEW04
Digel et al. (2014),Aporrectodea caliginosa (juv) {xl},amoebae,HEW04
Digel et al. (2014),Lumbricus sp. (juv),amoebae,HEW04
Digel et al. (2014),predacious nematodes,amoebae,HEW04
Digel et al. (2014),omnivorous nematodes,amoebae,HEW04
Digel et al. (2014),Enchytraeidae,amoebae,HEW04
Digel et al. (2014),Octolasion tyrtaeum{xxxl},amoebae,HEW04
Digel et al. (2014),Octolasion tyrtaeum (juv) {xxl},amoebae,HEW04
Digel et al. (2014),Lithobius sp.,Athous vittatus (juv),HEW04
Digel et al. (2014),Geophilus ribauti,Athous vittatus (juv),HEW04
Digel et al. (2014),Geophilus insculptus,Athous vittatus (juv),HEW04
Digel et al. (2014),Geophilus electricus,Athous vittatus (juv),HEW04
Digel et al. (2014),Coelotes terrestris,Athous vittatus (juv),HEW04
Digel et al. (2014),Robertus lividus,Athous vittatus (juv),HEW04
Digel et al. (2014),Ozyptila trux,Athous vittatus (juv),HEW04
Digel et al. (2014),Lithobius sp.,Athous zebei (juv) {m},HEW04
Digel et al. (2014),Geophilus ribauti,Athous zebei (juv) {m},HEW04
Digel et al. (2014),Geophilus insculptus,Athous zebei (juv) {m},HEW04
Digel et al. (2014),Geophilus electricus,Athous zebei (juv) {m},HEW04
Digel et al. (2014),Coelotes terrestris,Athous zebei (juv) {m},HEW04
Digel et al. (2014),Phalangiidae sp. (juv),Athous zebei (juv) {m},HEW04
Digel et al. (2014),Robertus lividus,Athous zebei (juv) {m},HEW04
Digel et al. (2014),Ozyptila trux,Athous zebei (juv) {m},HEW04
Digel et al. (2014),Lithobius sp2 {s},Atropacarus striculus,HEW04
Digel et al. (2014),Scydmaenidae sp2,Atropacarus striculus,HEW04
Digel et al. (2014),Ceratophysella armata,bacteria,HEW04
Digel et al. (2014),Ceratophysella denticulata,bacteria,HEW04
Digel et al. (2014),Deuteraphorura inermis,bacteria,HEW04
Digel et al. (2014),Megalothorax minimus,bacteria,HEW04
Digel et al. (2014),Oncopodura crassicornis,bacteria,HEW04
Digel et al. (2014),Onychiuridae,bacteria,HEW04
Digel et al. (2014),Parisotoma notabilis,bacteria,HEW04
Digel et al. (2014),Protaphorura armata,bacteria,HEW04
Digel et al. (2014),Supraphorura furcifera,bacteria,HEW04
Digel et al. (2014),Scolopendrella cf. subnuda {s},bacteria,HEW04
Digel et al. (2014),Eupelops plicatus,bacteria,HEW04
Digel et al. (2014),Oribatula tibialis,bacteria,HEW04
Digel et al. (2014),Allaiulus nitidus {xl},bacteria,HEW04
Digel et al. (2014),bacterivorous nematodes,bacteria,HEW04
Digel et al. (2014),omnivorous nematodes,bacteria,HEW04
Digel et al. (2014),flagellates,bacteria,HEW04
Digel et al. (2014),ciliates,bacteria,HEW04
Digel et al. (2014),amoebae,bacteria,HEW04
Digel et al. (2014),Enchytraeidae,bacteria,HEW04
Digel et al. (2014),Julidae sp.,bacteria,HEW04
Digel et al. (2014),Scutigerella immaculata {m},bacteria,HEW04
Digel et al. (2014),Trichoniscus pusillus {m},bacteria,HEW04
Digel et al. (2014),Trichoniscus sp.,bacteria,HEW04
Digel et al. (2014),Mesaphorura sp.,bacterivorous nematodes,HEW04
Digel et al. (2014),Leptogamasus sp. (juv),bacterivorous nematodes,HEW04
Digel et al. (2014),Lysigamasus sp. (juv),bacterivorous nematodes,HEW04
Digel et al. (2014),Epicrius canestrinii,bacterivorous nematodes,HEW04
Digel et al. (2014),Geholaspis mandibularis,bacterivorous nematodes,HEW04
Digel et al. (2014),Geholaspis sp. (juv),bacterivorous nematodes,HEW04
Digel et al. (2014),Lysigamasus lapponicus,bacterivorous nematodes,HEW04
Digel et al. (2014),Macrocheles dentatus,bacterivorous nematodes,HEW04
Digel et al. (2014),Pachylaelaps fuscinuliger,bacterivorous nematodes,HEW04
Digel et al. (2014),Prozercon fimbriatus,bacterivorous nematodes,HEW04
Digel et al. (2014),Uropoda athiasae,bacterivorous nematodes,HEW04
Digel et al. (2014),Uropoda cassidea (juv),bacterivorous nematodes,HEW04
Digel et al. (2014),Uropoda minima,bacterivorous nematodes,HEW04
Digel et al. (2014),Uroseius cylindricus,bacterivorous nematodes,HEW04
Digel et al. (2014),Veigaia nemorensis,bacterivorous nematodes,HEW04
Digel et al. (2014),Veigaia nemorensis (juv),bacterivorous nematodes,HEW04
Digel et al. (2014),Dissorhina ornata,bacterivorous nematodes,HEW04
Digel et al. (2014),Hypochthonius luteus,bacterivorous nematodes,HEW04
Digel et al. (2014),Hypochthonius rufulus,bacterivorous nematodes,HEW04
Digel et al. (2014),Oribatida sp. (juv),bacterivorous nematodes,HEW04
Digel et al. (2014),Oppiella falcata,bacterivorous nematodes,HEW04
Digel et al. (2014),Oppiella nova,bacterivorous nematodes,HEW04
Digel et al. (2014),Oppiella subpectinata,bacterivorous nematodes,HEW04
Digel et al. (2014),Oppiella obsoleta,bacterivorous nematodes,HEW04
Digel et al. (2014),predacious nematodes,bacterivorous nematodes,HEW04
Digel et al. (2014),omnivorous nematodes,bacterivorous nematodes,HEW04
Digel et al. (2014),Suctobelbella sp.,bacterivorous nematodes,HEW04
Digel et al. (2014),Lithobius sp2 {s},Ceratophysella armata,HEW04
Digel et al. (2014),Hahnia pusilla (juv),Ceratophysella armata,HEW04
Digel et al. (2014),Linyphiidae (juv),Ceratophysella armata,HEW04
Digel et al. (2014),Leptogamasus sp. (juv),Ceratophysella armata,HEW04
Digel et al. (2014),Lysigamasus sp. (juv),Ceratophysella armata,HEW04
Digel et al. (2014),Epicrius canestrinii,Ceratophysella armata,HEW04
Digel et al. (2014),Lysigamasus lapponicus,Ceratophysella armata,HEW04
Digel et al. (2014),Prozercon fimbriatus,Ceratophysella armata,HEW04
Digel et al. (2014),Uroseius cylindricus,Ceratophysella armata,HEW04
Digel et al. (2014),Veigaia nemorensis,Ceratophysella armata,HEW04
Digel et al. (2014),Veigaia nemorensis (juv),Ceratophysella armata,HEW04
Digel et al. (2014),Lithobius sp2 {s},Ceratophysella denticulata,HEW04
Digel et al. (2014),Hahnia pusilla (juv),Ceratophysella denticulata,HEW04
Digel et al. (2014),Linyphiidae (juv),Ceratophysella denticulata,HEW04
Digel et al. (2014),Leptogamasus sp. (juv),Ceratophysella denticulata,HEW04
Digel et al. (2014),Lysigamasus sp. (juv),Ceratophysella denticulata,HEW04
Digel et al. (2014),Epicrius canestrinii,Ceratophysella denticulata,HEW04
Digel et al. (2014),Lysigamasus lapponicus,Ceratophysella denticulata,HEW04
Digel et al. (2014),Prozercon fimbriatus,Ceratophysella denticulata,HEW04
Digel et al. (2014),Uroseius cylindricus,Ceratophysella denticulata,HEW04
Digel et al. (2014),Veigaia nemorensis,Ceratophysella denticulata,HEW04
Digel et al. (2014),Veigaia nemorensis (juv),Ceratophysella denticulata,HEW04
Digel et al. (2014),Lithobius sp2 {s},Chamobates cuspidatus,HEW04
Digel et al. (2014),Scydmaenidae sp2,Chamobates cuspidatus,HEW04
Digel et al. (2014),Lithobius sp2 {s},Chamobates voigtsi,HEW04
Digel et al. (2014),Scydmaenidae sp2,Chamobates voigtsi,HEW04
Digel et al. (2014),Ceratophysella armata,ciliates,HEW04
Digel et al. (2014),Ceratophysella denticulata,ciliates,HEW04
Digel et al. (2014),Megalothorax minimus,ciliates,HEW04
Digel et al. (2014),Oncopodura crassicornis,ciliates,HEW04
Digel et al. (2014),Parisotoma notabilis,ciliates,HEW04
Digel et al. (2014),Aporrectodea caliginosa,ciliates,HEW04
Digel et al. (2014),Aporrectodea caliginosa (juv) {xl},ciliates,HEW04
Digel et al. (2014),Lumbricus sp. (juv),ciliates,HEW04
Digel et al. (2014),predacious nematodes,ciliates,HEW04
Digel et al. (2014),omnivorous nematodes,ciliates,HEW04
Digel et al. (2014),Enchytraeidae,ciliates,HEW04
Digel et al. (2014),Octolasion tyrtaeum{xxxl},ciliates,HEW04
Digel et al. (2014),Octolasion tyrtaeum (juv) {xxl},ciliates,HEW04
Digel et al. (2014),Lithobius sp.,Clubionidae (juv),HEW04
Digel et al. (2014),Geophilus ribauti,Clubionidae (juv),HEW04
Digel et al. (2014),Geophilus insculptus,Clubionidae (juv),HEW04
