link.citation,con.taxonomy,res.taxonomy,foodweb.name
O'Gorman et al. (2012),Eukiefferiella claripennis,Gomphonema type D,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella claripennis,Melosira varians,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella claripennis,Meridion circulare,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella claripennis,Navicula gallica,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella claripennis,Navicula minima,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella claripennis,Nitzschia inconspicua,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella claripennis,Rhoicosphenia abbreviata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella claripennis,Stauroneis pseudosubobtusoides,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella claripennis,Synedra ulna,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Achnanthes exigua,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Achnanthes lanceolata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Amphora inariensis,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Amphora pediculus,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Bacteria,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Cocconeis pediculus,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Cocconeis placentula,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,CPOM,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Cymbella sinuata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Diatoma mesodon,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,FPOM,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Fragilaria capucina var. capucina,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Fungi,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Gomphonema clavatum,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Gomphonema clevei,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Gomphonema parvulum,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Gomphonema type D,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Melosira varians,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Meridion circulare,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Navicula gallica,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Navicula minima,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Nitzschia inconspicua,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Rhoicosphenia abbreviata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Stauroneis pseudosubobtusoides,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Eukiefferiella minor,Synedra ulna,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Limnophora riparia,Cricotopus sp. A,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Limnophora riparia,Diamesa zernyi,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Limnophora riparia,Eukiefferiella claripennis,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Limnophora riparia,Eukiefferiella minor,Iceland stream IS8  April 2009
