link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Schendyla nemorensis,Adoristes ovatus,SEW02
Digel et al. (2014),Cryptops hortensis,Adoristes ovatus,SEW02
Digel et al. (2014),Lipothrix lubbocki,algae,SEW02
Digel et al. (2014),Scolopendrella cf. subnuda {s},algae,SEW02
Digel et al. (2014),Campodea sp. {m},algae,SEW02
Digel et al. (2014),Brachychthoniidae spp.,algae,SEW02
Digel et al. (2014),Carabodes labyrinthicus,algae,SEW02
Digel et al. (2014),omnivorous nematodes,algae,SEW02
Digel et al. (2014),Enchytraeidae,algae,SEW02
Digel et al. (2014),Carabodes coriaceus,algae,SEW02
Digel et al. (2014),Carabodes ornatus,algae,SEW02
Digel et al. (2014),Carabodes subarcticus,algae,SEW02
Digel et al. (2014),Micreremus gracilior,algae,SEW02
Digel et al. (2014),Isotomiella minor,amoebae,SEW02
Digel et al. (2014),Megalothorax minimus,amoebae,SEW02
Digel et al. (2014),Parisotoma notabilis,amoebae,SEW02
Digel et al. (2014),Lumbricus rubellus (juv) {xl},amoebae,SEW02
Digel et al. (2014),predacious nematodes,amoebae,SEW02
Digel et al. (2014),omnivorous nematodes,amoebae,SEW02
Digel et al. (2014),Enchytraeidae,amoebae,SEW02
Digel et al. (2014),Schendyla nemorensis,Atheta sp. (juv),SEW02
Digel et al. (2014),Notiophilus rufipes (juv),Atheta sp. (juv),SEW02
Digel et al. (2014),Atheta sp. (juv),Atheta sp. (juv),SEW02
Digel et al. (2014),Linyphiidae (juv),Atheta sp. (juv),SEW02
Digel et al. (2014),Phalangiidae sp. (juv),Atheta sp. (juv),SEW02
Digel et al. (2014),Campodea sp. {m},Atheta sp. (juv),SEW02
Digel et al. (2014),Pergamasus norvegicus,Atheta sp. (juv),SEW02
Digel et al. (2014),Pergamasus quisquiliarum,Atheta sp. (juv),SEW02
Digel et al. (2014),Erigonella hiemalis,Atheta sp. (juv),SEW02
Digel et al. (2014),Cryptops hortensis,Atheta sp. (juv),SEW02
Digel et al. (2014),Staphylinidae spec,Atheta sp. (juv),SEW02
Digel et al. (2014),Tenuiphantes mengei,Atheta sp. (juv),SEW02
Digel et al. (2014),Theridiidae sp. (juv),Atheta sp. (juv),SEW02
Digel et al. (2014),Lycosidae sp. (juv),Atheta sp. (juv),SEW02
Digel et al. (2014),Liocranidae sp. (juv),Atheta sp. (juv),SEW02
Digel et al. (2014),Philodromus dispar,Atheta sp. (juv),SEW02
Digel et al. (2014),Philodromidae sp. (juv),Atheta sp. (juv),SEW02
Digel et al. (2014),Schendyla nemorensis,Athous sp. (juv),SEW02
Digel et al. (2014),Notiophilus rufipes (juv),Athous sp. (juv),SEW02
Digel et al. (2014),Phalangiidae sp. (juv),Athous sp. (juv),SEW02
Digel et al. (2014),Erigonella hiemalis,Athous sp. (juv),SEW02
Digel et al. (2014),Cryptops hortensis,Athous sp. (juv),SEW02
Digel et al. (2014),Staphylinidae spec,Athous sp. (juv),SEW02
Digel et al. (2014),Tenuiphantes mengei,Athous sp. (juv),SEW02
Digel et al. (2014),Theridiidae sp. (juv),Athous sp. (juv),SEW02
Digel et al. (2014),Lycosidae sp. (juv),Athous sp. (juv),SEW02
Digel et al. (2014),Liocranidae sp. (juv),Athous sp. (juv),SEW02
Digel et al. (2014),Philodromus dispar,Athous sp. (juv),SEW02
Digel et al. (2014),Philodromidae sp. (juv),Athous sp. (juv),SEW02
Digel et al. (2014),Isotomiella minor,bacteria,SEW02
Digel et al. (2014),Megalothorax minimus,bacteria,SEW02
Digel et al. (2014),Parisotoma notabilis,bacteria,SEW02
Digel et al. (2014),Scolopendrella cf. subnuda {s},bacteria,SEW02
Digel et al. (2014),Eniochthonius minutissimus,bacteria,SEW02
Digel et al. (2014),Polydesmidae sp.,bacteria,SEW02
Digel et al. (2014),bacterivorous nematodes,bacteria,SEW02
Digel et al. (2014),omnivorous nematodes,bacteria,SEW02
Digel et al. (2014),flagellates,bacteria,SEW02
Digel et al. (2014),ciliates,bacteria,SEW02
Digel et al. (2014),amoebae,bacteria,SEW02
Digel et al. (2014),Enchytraeidae,bacteria,SEW02
