link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius sp. (juv) {m},Achipteria coleoptrata,AEW07
Digel et al. (2014),Lithobius sp1 {s},Achipteria coleoptrata,AEW07
Digel et al. (2014),Lithobius sp2 {s},Achipteria coleoptrata,AEW07
Digel et al. (2014),Lithobius sp3 {xs},Achipteria coleoptrata,AEW07
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,AEW07
Digel et al. (2014),Geophilus ribauti,Achipteria coleoptrata,AEW07
Digel et al. (2014),Trimium brevicorne,Achipteria coleoptrata,AEW07
Digel et al. (2014),Lithobius lapidicola,Achipteria coleoptrata,AEW07
Digel et al. (2014),Lithobius subtilis,Achipteria coleoptrata,AEW07
Digel et al. (2014),Lithobius aeruginosus {m},Achipteria coleoptrata,AEW07
Digel et al. (2014),Lithobius sp. (juv) {m},Acrotrichis sp.,AEW07
Digel et al. (2014),Lithobius sp2 {s},Acrotrichis sp.,AEW07
Digel et al. (2014),Lithobius sp.,Acrotrichis sp.,AEW07
Digel et al. (2014),Geophilus ribauti,Acrotrichis sp.,AEW07
Digel et al. (2014),Strigamia acuminata,Acrotrichis sp.,AEW07
Digel et al. (2014),Athous subfuscus (juv) {m},Acrotrichis sp.,AEW07
Digel et al. (2014),Atheta sp.,Acrotrichis sp.,AEW07
Digel et al. (2014),Oxypoda annularis,Acrotrichis sp.,AEW07
Digel et al. (2014),Amaurobius sp. (juv),Acrotrichis sp.,AEW07
Digel et al. (2014),Diplocephalus picinus,Acrotrichis sp.,AEW07
Digel et al. (2014),Harpactea lepida (juv) small,Acrotrichis sp.,AEW07
Digel et al. (2014),Linyphiidae (juv),Acrotrichis sp.,AEW07
Digel et al. (2014),Micrargus herbigradus,Acrotrichis sp.,AEW07
Digel et al. (2014),Neobisium sp.,Acrotrichis sp.,AEW07
Digel et al. (2014),Robertus lividus,Acrotrichis sp.,AEW07
Digel et al. (2014),Saloca diceros,Acrotrichis sp.,AEW07
Digel et al. (2014),Tapinocyba insecta,Acrotrichis sp.,AEW07
Digel et al. (2014),Velleius sp. (juv),Acrotrichis sp.,AEW07
Digel et al. (2014),Clubionidae (juv),Acrotrichis sp.,AEW07
Digel et al. (2014),Lithobius lapidicola,Acrotrichis sp.,AEW07
Digel et al. (2014),Lithobius subtilis,Acrotrichis sp.,AEW07
Digel et al. (2014),Campodea sp. {l},Acrotrichis sp.,AEW07
Digel et al. (2014),Lithobius aeruginosus {m},Acrotrichis sp.,AEW07
Digel et al. (2014),Staphylinidae spec,Acrotrichis sp.,AEW07
Digel et al. (2014),Geophilomorpha sp.,Acrotrichis sp.,AEW07
