link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,AEW01
Digel et al. (2014),Geophilus ribauti,Achipteria coleoptrata,AEW01
Digel et al. (2014),Lithobius aeruginosus {m},Achipteria coleoptrata,AEW01
Digel et al. (2014),Lithobius sp.,Adoristes ovatus,AEW01
Digel et al. (2014),Geophilus ribauti,Adoristes ovatus,AEW01
Digel et al. (2014),Schendyla nemorensis,Adoristes ovatus,AEW01
Digel et al. (2014),Lithobius aeruginosus {m},Adoristes ovatus,AEW01
Digel et al. (2014),Lithobius sp.,Adrastus sp. (juv),AEW01
Digel et al. (2014),Geophilus ribauti,Adrastus sp. (juv),AEW01
Digel et al. (2014),Schendyla nemorensis,Adrastus sp. (juv),AEW01
Digel et al. (2014),Pterostichus strenuus,Adrastus sp. (juv),AEW01
Digel et al. (2014),Amaurobius sp. (juv),Adrastus sp. (juv),AEW01
Digel et al. (2014),Phalangiidae sp. (juv),Adrastus sp. (juv),AEW01
Digel et al. (2014),Robertus lividus,Adrastus sp. (juv),AEW01
Digel et al. (2014),Allacma fusca,algae,AEW01
Digel et al. (2014),Campodea sp. {m},algae,AEW01
Digel et al. (2014),Brachychthoniidae spp.,algae,AEW01
Digel et al. (2014),Carabodes labyrinthicus,algae,AEW01
Digel et al. (2014),Sphaeridia pumilis,algae,AEW01
Digel et al. (2014),omnivorous nematodes,algae,AEW01
Digel et al. (2014),Enchytraeidae,algae,AEW01
Digel et al. (2014),Scutigerella immaculata {m},algae,AEW01
Digel et al. (2014),Atheta fungi,Allacma fusca,AEW01
Digel et al. (2014),Atheta sp.,Allacma fusca,AEW01
Digel et al. (2014),Linyphiidae (juv),Allacma fusca,AEW01
Digel et al. (2014),Robertus sp. (juv) {m},Allacma fusca,AEW01
Digel et al. (2014),Lysigamasus lapponicus,Allacma fusca,AEW01
Digel et al. (2014),Uroseius cylindricus,Allacma fusca,AEW01
Digel et al. (2014),Uroseius cylindricus (juv),Allacma fusca,AEW01
Digel et al. (2014),Veigaia nemorensis,Allacma fusca,AEW01
Digel et al. (2014),Veigaia nemorensis (juv),Allacma fusca,AEW01
Digel et al. (2014),Campodea sp. {m},Allacma fusca,AEW01
Digel et al. (2014),Lysigamasus jugincola,Allacma fusca,AEW01
Digel et al. (2014),Linyphiidae cf Erigoniinae (juv) {s},Allacma fusca,AEW01
Digel et al. (2014),Hahniidae sp. (juv),Allacma fusca,AEW01
Digel et al. (2014),Robertus lividus (juv) {m},Allacma fusca,AEW01
Digel et al. (2014),Rhodacarus agrestis,Allacma fusca,AEW01
Digel et al. (2014),Lithobius aeruginosus {m},Allacma fusca,AEW01
Digel et al. (2014),Anthicidae sp.,Allacma fusca,AEW01
Digel et al. (2014),Lithobius sp.,Allaiulus nitidus {xxl},AEW01
Digel et al. (2014),Geophilus ribauti,Allaiulus nitidus {xxl},AEW01
Digel et al. (2014),Schendyla nemorensis,Allaiulus nitidus {xxl},AEW01
Digel et al. (2014),Lithobius sp.,Amaurobius sp. (juv),AEW01
Digel et al. (2014),Geophilus ribauti,Amaurobius sp. (juv),AEW01
Digel et al. (2014),Schendyla nemorensis,Amaurobius sp. (juv),AEW01
Digel et al. (2014),Pterostichus strenuus,Amaurobius sp. (juv),AEW01
Digel et al. (2014),Amaurobius sp. (juv),Amaurobius sp. (juv),AEW01
Digel et al. (2014),Ceratophysella denticulata,amoebae,AEW01
Digel et al. (2014),Isotomiella minor,amoebae,AEW01
Digel et al. (2014),Megalothorax minimus,amoebae,AEW01
Digel et al. (2014),Parisotoma notabilis,amoebae,AEW01
Digel et al. (2014),Proisotoma minima,amoebae,AEW01
Digel et al. (2014),Willemia aspinata,amoebae,AEW01
Digel et al. (2014),Chamobates borealis,amoebae,AEW01
Digel et al. (2014),Pseudanurophorus binoculatus,amoebae,AEW01
Digel et al. (2014),predacious nematodes,amoebae,AEW01
Digel et al. (2014),omnivorous nematodes,amoebae,AEW01
Digel et al. (2014),Enchytraeidae,amoebae,AEW01
Digel et al. (2014),Lithobius sp.,Anthicidae sp.,AEW01
Digel et al. (2014),Geophilus ribauti,Anthicidae sp.,AEW01
Digel et al. (2014),Schendyla nemorensis,Anthicidae sp.,AEW01
Digel et al. (2014),Malthodes sp. (juv),Anthicidae sp.,AEW01
Digel et al. (2014),Atheta fungi,Anthicidae sp.,AEW01
Digel et al. (2014),Atheta sp.,Anthicidae sp.,AEW01
Digel et al. (2014),Gyrohypnus sp. (juv),Anthicidae sp.,AEW01
Digel et al. (2014),Othius sp. (juv) {m},Anthicidae sp.,AEW01
Digel et al. (2014),Xantholinus sp. (juv) {m},Anthicidae sp.,AEW01
Digel et al. (2014),Xantholininae sp. (juv),Anthicidae sp.,AEW01
Digel et al. (2014),Amaurobius sp. (juv),Anthicidae sp.,AEW01
Digel et al. (2014),Linyphiidae (juv),Anthicidae sp.,AEW01
Digel et al. (2014),Micrargus herbigradus,Anthicidae sp.,AEW01
Digel et al. (2014),Microneta viaria,Anthicidae sp.,AEW01
Digel et al. (2014),Neobisium sp.,Anthicidae sp.,AEW01
Digel et al. (2014),Phalangiidae sp. (juv),Anthicidae sp.,AEW01
Digel et al. (2014),Robertus lividus,Anthicidae sp.,AEW01
Digel et al. (2014),Robertus sp. (juv) {m},Anthicidae sp.,AEW01
Digel et al. (2014),Campodea sp. {m},Anthicidae sp.,AEW01
Digel et al. (2014),Erigonella hiemalis,Anthicidae sp.,AEW01
Digel et al. (2014),Hahniidae sp. (juv),Anthicidae sp.,AEW01
Digel et al. (2014),Robertus scoticus,Anthicidae sp.,AEW01
Digel et al. (2014),Robertus lividus (juv) {m},Anthicidae sp.,AEW01
Digel et al. (2014),Monocephalus fuscipes,Anthicidae sp.,AEW01
Digel et al. (2014),Athous subfuscus (juv) {l},Anthicidae sp.,AEW01
Digel et al. (2014),Lithobius aeruginosus {m},Anthicidae sp.,AEW01
Digel et al. (2014),Staphylinidae spec,Anthicidae sp.,AEW01
Digel et al. (2014),Anthicidae sp.,Anthicidae sp.,AEW01
Digel et al. (2014),Asthenargus paganus,Anthicidae sp.,AEW01
Digel et al. (2014),Ceratinella brevis,Anthicidae sp.,AEW01
Digel et al. (2014),Tenuiphantes tenuis,Anthicidae sp.,AEW01
Digel et al. (2014),Lithobius sp.,Asthenargus paganus,AEW01
Digel et al. (2014),Geophilus ribauti,Asthenargus paganus,AEW01
Digel et al. (2014),Schendyla nemorensis,Asthenargus paganus,AEW01
Digel et al. (2014),Malthodes sp. (juv),Asthenargus paganus,AEW01
Digel et al. (2014),Pterostichus strenuus,Asthenargus paganus,AEW01
Digel et al. (2014),Gyrohypnus sp. (juv),Asthenargus paganus,AEW01
Digel et al. (2014),Othius sp. (juv) {m},Asthenargus paganus,AEW01
Digel et al. (2014),Xantholinus sp. (juv) {m},Asthenargus paganus,AEW01
Digel et al. (2014),Xantholininae sp. (juv),Asthenargus paganus,AEW01
Digel et al. (2014),Amaurobius sp. (juv),Asthenargus paganus,AEW01
Digel et al. (2014),Micrargus herbigradus,Asthenargus paganus,AEW01
Digel et al. (2014),Microneta viaria,Asthenargus paganus,AEW01
Digel et al. (2014),Neobisium sp.,Asthenargus paganus,AEW01
Digel et al. (2014),Phalangiidae sp. (juv),Asthenargus paganus,AEW01
Digel et al. (2014),Robertus lividus,Asthenargus paganus,AEW01
Digel et al. (2014),Erigonella hiemalis,Asthenargus paganus,AEW01
Digel et al. (2014),Robertus scoticus,Asthenargus paganus,AEW01
Digel et al. (2014),Monocephalus fuscipes,Asthenargus paganus,AEW01
Digel et al. (2014),Athous subfuscus (juv) {l},Asthenargus paganus,AEW01
Digel et al. (2014),Lithobius aeruginosus {m},Asthenargus paganus,AEW01
Digel et al. (2014),Staphylinidae spec,Asthenargus paganus,AEW01
Digel et al. (2014),Ceratinella brevis,Asthenargus paganus,AEW01
Digel et al. (2014),Tenuiphantes tenuis,Asthenargus paganus,AEW01
Digel et al. (2014),Lithobius sp.,Atheta fungi,AEW01
Digel et al. (2014),Geophilus ribauti,Atheta fungi,AEW01
Digel et al. (2014),Schendyla nemorensis,Atheta fungi,AEW01
Digel et al. (2014),Malthodes sp. (juv),Atheta fungi,AEW01
Digel et al. (2014),Pterostichus strenuus,Atheta fungi,AEW01
Digel et al. (2014),Atheta fungi,Atheta fungi,AEW01
Digel et al. (2014),Atheta sp.,Atheta fungi,AEW01
Digel et al. (2014),Gyrohypnus sp. (juv),Atheta fungi,AEW01
Digel et al. (2014),Othius sp. (juv) {m},Atheta fungi,AEW01
Digel et al. (2014),Xantholinus sp. (juv) {m},Atheta fungi,AEW01
Digel et al. (2014),Xantholininae sp. (juv),Atheta fungi,AEW01
Digel et al. (2014),Amaurobius sp. (juv),Atheta fungi,AEW01
Digel et al. (2014),Micrargus herbigradus,Atheta fungi,AEW01
Digel et al. (2014),Microneta viaria,Atheta fungi,AEW01
Digel et al. (2014),Neobisium sp.,Atheta fungi,AEW01
Digel et al. (2014),Phalangiidae sp. (juv),Atheta fungi,AEW01
Digel et al. (2014),Robertus lividus,Atheta fungi,AEW01
Digel et al. (2014),Campodea sp. {m},Atheta fungi,AEW01
Digel et al. (2014),Erigonella hiemalis,Atheta fungi,AEW01
Digel et al. (2014),Robertus scoticus,Atheta fungi,AEW01
Digel et al. (2014),Monocephalus fuscipes,Atheta fungi,AEW01
Digel et al. (2014),Athous subfuscus (juv) {l},Atheta fungi,AEW01
Digel et al. (2014),Lithobius aeruginosus {m},Atheta fungi,AEW01
Digel et al. (2014),Staphylinidae spec,Atheta fungi,AEW01
Digel et al. (2014),Asthenargus paganus,Atheta fungi,AEW01
Digel et al. (2014),Ceratinella brevis,Atheta fungi,AEW01
Digel et al. (2014),Tenuiphantes tenuis,Atheta fungi,AEW01
Digel et al. (2014),Lithobius sp.,Atheta sp.,AEW01
Digel et al. (2014),Geophilus ribauti,Atheta sp.,AEW01
Digel et al. (2014),Schendyla nemorensis,Atheta sp.,AEW01
Digel et al. (2014),Malthodes sp. (juv),Atheta sp.,AEW01
