link.citation,con.taxonomy,res.taxonomy,foodweb.name
Layer et al. (2010),Tanypodinae,Sialis fuliginosa,Broadstone Stream
Layer et al. (2010),Tanypodinae,Simuliidae,Broadstone Stream
Layer et al. (2010),Tanypodinae,Siphonoperla torrentium,Broadstone Stream
Layer et al. (2010),Tanypodinae,Tanypodinae,Broadstone Stream
Layer et al. (2010),Tanypodinae,Tipulidae,Broadstone Stream
Layer et al. (2010),Tipulidae,CPOM,Broadstone Stream
Layer et al. (2010),Tipulidae,FPOM,Broadstone Stream
Layer et al. (2010),Tipulidae,Chironomidae,Broadstone Stream
Layer et al. (2010),Tipulidae,Tanypodinae,Broadstone Stream
Layer et al. (2010),Tipulidae,Tipulidae,Broadstone Stream
Layer et al. (2010),Salmo trutta,Ceratopogonidae,Broadstone Stream
Layer et al. (2010),Salmo trutta,Chironomidae,Broadstone Stream
Layer et al. (2010),Salmo trutta,Cordulegaster boltonii,Broadstone Stream
Layer et al. (2010),Salmo trutta,Halesus radiatus,Broadstone Stream
Layer et al. (2010),Salmo trutta,Leuctra nigra,Broadstone Stream
Layer et al. (2010),Salmo trutta,Limnius volckmari,Broadstone Stream
Layer et al. (2010),Salmo trutta,Nemurella pictetii,Broadstone Stream
Layer et al. (2010),Salmo trutta,Pisidium,Broadstone Stream
Layer et al. (2010),Salmo trutta,Sialis fuliginosa,Broadstone Stream
Layer et al. (2010),Salmo trutta,Simuliidae,Broadstone Stream
Layer et al. (2010),Salmo trutta,Tanypodinae,Broadstone Stream
Layer et al. (2010),Salmo trutta,Tipulidae,Broadstone Stream
Layer et al. (2010),Salmo trutta,Salmo trutta,Broadstone Stream
