link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius crassipes,Achipteria coleoptrata,HEW13
Digel et al. (2014),Lithobius cf. crassipes (juv),Achipteria coleoptrata,HEW13
Digel et al. (2014),Lithobius mutabilis,Achipteria coleoptrata,HEW13
Digel et al. (2014),Lithobius cf. mutabilis (juv),Achipteria coleoptrata,HEW13
Digel et al. (2014),Lithobius sp1 {s},Achipteria coleoptrata,HEW13
Digel et al. (2014),Lithobius sp2 {s},Achipteria coleoptrata,HEW13
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,HEW13
Digel et al. (2014),Lithobius sp. (juv) {l},Achipteria coleoptrata,HEW13
Digel et al. (2014),Lithobius sp3 {m},Achipteria coleoptrata,HEW13
Digel et al. (2014),Lithobius crassipes,Agriotes aterrimus (juv),HEW13
Digel et al. (2014),Lithobius cf. crassipes (juv),Agriotes aterrimus (juv),HEW13
Digel et al. (2014),Lithobius mutabilis,Agriotes aterrimus (juv),HEW13
Digel et al. (2014),Lithobius cf. mutabilis (juv),Agriotes aterrimus (juv),HEW13
Digel et al. (2014),Lithobius sp.,Agriotes aterrimus (juv),HEW13
Digel et al. (2014),Malthodes sp. (juv),Agriotes aterrimus (juv),HEW13
Digel et al. (2014),Amaurobius sp. (juv),Agriotes aterrimus (juv),HEW13
Digel et al. (2014),Phalangiidae sp. (juv),Agriotes aterrimus (juv),HEW13
Digel et al. (2014),Robertus lividus,Agriotes aterrimus (juv),HEW13
Digel et al. (2014),Lithobius sp. (juv) {l},Agriotes aterrimus (juv),HEW13
Digel et al. (2014),Cantharidae sp.,Agriotes aterrimus (juv),HEW13
Digel et al. (2014),Staphylinidae spec,Agriotes aterrimus (juv),HEW13
Digel et al. (2014),Geophilomorpha sp.,Agriotes aterrimus (juv),HEW13
Digel et al. (2014),Lithobius crassipes,Aleocharinae sp2,HEW13
Digel et al. (2014),Lithobius cf. crassipes (juv),Aleocharinae sp2,HEW13
Digel et al. (2014),Lithobius mutabilis,Aleocharinae sp2,HEW13
Digel et al. (2014),Lithobius cf. mutabilis (juv),Aleocharinae sp2,HEW13
Digel et al. (2014),Lithobius sp.,Aleocharinae sp2,HEW13
Digel et al. (2014),Malthodes sp. (juv),Aleocharinae sp2,HEW13
Digel et al. (2014),Geostiba circellaris,Aleocharinae sp2,HEW13
Digel et al. (2014),Othius sp. (juv) {m},Aleocharinae sp2,HEW13
Digel et al. (2014),Xantholinus sp. (juv) {m},Aleocharinae sp2,HEW13
Digel et al. (2014),Amaurobius sp. (juv),Aleocharinae sp2,HEW13
Digel et al. (2014),Diplocephalus picinus,Aleocharinae sp2,HEW13
Digel et al. (2014),Hahnia pusilla,Aleocharinae sp2,HEW13
Digel et al. (2014),Micrargus herbigradus,Aleocharinae sp2,HEW13
Digel et al. (2014),Neobisium sp.,Aleocharinae sp2,HEW13
Digel et al. (2014),Phalangiidae sp. (juv),Aleocharinae sp2,HEW13
Digel et al. (2014),Robertus lividus,Aleocharinae sp2,HEW13
Digel et al. (2014),Tapinocyba insecta,Aleocharinae sp2,HEW13
Digel et al. (2014),Tenuiphantes tenebricola,Aleocharinae sp2,HEW13
Digel et al. (2014),Clubionidae (juv),Aleocharinae sp2,HEW13
Digel et al. (2014),Lithobius sp. (juv) {l},Aleocharinae sp2,HEW13
Digel et al. (2014),Lithobius sp3 {m},Aleocharinae sp2,HEW13
Digel et al. (2014),Campodea sp. {l},Aleocharinae sp2,HEW13
Digel et al. (2014),Cantharidae sp.,Aleocharinae sp2,HEW13
Digel et al. (2014),Staphylinidae spec,Aleocharinae sp2,HEW13
Digel et al. (2014),Geophilomorpha sp.,Aleocharinae sp2,HEW13
Digel et al. (2014),Palliduphantes pallidus,Aleocharinae sp2,HEW13
Digel et al. (2014),Allacma fusca,algae,HEW13
Digel et al. (2014),Desoria violacea,algae,HEW13
Digel et al. (2014),Sminthurinus aureus,algae,HEW13
Digel et al. (2014),Scolopendrella cf. subnuda {s},algae,HEW13
Digel et al. (2014),Brachychthoniidae spp.,algae,HEW13
Digel et al. (2014),omnivorous nematodes,algae,HEW13
Digel et al. (2014),Enchytraeidae,algae,HEW13
Digel et al. (2014),Scutigerella immaculata {m},algae,HEW13
Digel et al. (2014),Campodea sp. {l},algae,HEW13
Digel et al. (2014),Arion silvaticus,algae,HEW13
Digel et al. (2014),Arionidae sp.,algae,HEW13
Digel et al. (2014),Lithobius cf. crassipes (juv),Allacma fusca,HEW13
Digel et al. (2014),Lithobius sp1 {s},Allacma fusca,HEW13
Digel et al. (2014),Lithobius sp2 {s},Allacma fusca,HEW13
Digel et al. (2014),Athous subfuscus (juv) {m},Allacma fusca,HEW13
Digel et al. (2014),Atheta fungi,Allacma fusca,HEW13
Digel et al. (2014),Atheta myrmecobia,Allacma fusca,HEW13
Digel et al. (2014),Oxypoda annularis,Allacma fusca,HEW13
Digel et al. (2014),Hahnia pusilla (juv),Allacma fusca,HEW13
Digel et al. (2014),Linyphiidae (juv),Allacma fusca,HEW13
Digel et al. (2014),Tapinocyba pallens,Allacma fusca,HEW13
Digel et al. (2014),Lysigamasus cf conus,Allacma fusca,HEW13
Digel et al. (2014),Lysigamasus lapponicus,Allacma fusca,HEW13
