link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,SEW04
Digel et al. (2014),Plectophoreus fischeri,Achipteria coleoptrata,SEW04
Digel et al. (2014),Lithobius curtipes {l},Achipteria coleoptrata,SEW04
Digel et al. (2014),Lithobius sp.,Acrotrichis sp.,SEW04
Digel et al. (2014),Schendyla nemorensis,Acrotrichis sp.,SEW04
Digel et al. (2014),Athous subfuscus (juv) {m},Acrotrichis sp.,SEW04
Digel et al. (2014),Habrocerus capillaricornis,Acrotrichis sp.,SEW04
Digel et al. (2014),Othius sp. (juv) {m},Acrotrichis sp.,SEW04
Digel et al. (2014),Diplocephalus picinus,Acrotrichis sp.,SEW04
Digel et al. (2014),Linyphiidae (juv),Acrotrichis sp.,SEW04
Digel et al. (2014),Microneta viaria,Acrotrichis sp.,SEW04
Digel et al. (2014),Neobisium carcinoides,Acrotrichis sp.,SEW04
Digel et al. (2014),Neobisium sp.,Acrotrichis sp.,SEW04
Digel et al. (2014),Phalangiidae sp. (juv),Acrotrichis sp.,SEW04
Digel et al. (2014),Robertus lividus,Acrotrichis sp.,SEW04
Digel et al. (2014),Tapinocyba insecta,Acrotrichis sp.,SEW04
Digel et al. (2014),Campodea sp. {m},Acrotrichis sp.,SEW04
Digel et al. (2014),Diplostyla concolor,Acrotrichis sp.,SEW04
Digel et al. (2014),Lathrobium brunnipes,Acrotrichis sp.,SEW04
Digel et al. (2014),Mycetoporus sp.,Acrotrichis sp.,SEW04
Digel et al. (2014),Clubionidae (juv),Acrotrichis sp.,SEW04
Digel et al. (2014),Lithobius curtipes {l},Acrotrichis sp.,SEW04
Digel et al. (2014),Staphylinidae spec,Acrotrichis sp.,SEW04
Digel et al. (2014),Geophilomorpha sp.,Acrotrichis sp.,SEW04
Digel et al. (2014),Ceratinella brevis,Acrotrichis sp.,SEW04
Digel et al. (2014),Theridiidae sp. (juv),Acrotrichis sp.,SEW04
Digel et al. (2014),Liocranidae sp. (juv),Acrotrichis sp.,SEW04
Digel et al. (2014),Philodromus dispar,Acrotrichis sp.,SEW04
Digel et al. (2014),Lithobius sp.,Adoristes ovatus,SEW04
Digel et al. (2014),Schendyla nemorensis,Adoristes ovatus,SEW04
Digel et al. (2014),Plectophoreus fischeri,Adoristes ovatus,SEW04
Digel et al. (2014),Lithobius curtipes {l},Adoristes ovatus,SEW04
Digel et al. (2014),Lithobius sp.,Agriotes aterrimus (juv),SEW04
Digel et al. (2014),Schendyla nemorensis,Agriotes aterrimus (juv),SEW04
Digel et al. (2014),Phalangiidae sp. (juv),Agriotes aterrimus (juv),SEW04
Digel et al. (2014),Robertus lividus,Agriotes aterrimus (juv),SEW04
Digel et al. (2014),Pterostichus chamaeleon (juv),Agriotes aterrimus (juv),SEW04
Digel et al. (2014),Pterostichus sp.,Agriotes aterrimus (juv),SEW04
Digel et al. (2014),Lathrobium brunnipes,Agriotes aterrimus (juv),SEW04
Digel et al. (2014),Lithobius curtipes {l},Agriotes aterrimus (juv),SEW04
Digel et al. (2014),Staphylinidae spec,Agriotes aterrimus (juv),SEW04
Digel et al. (2014),Carabidae sp.,Agriotes aterrimus (juv),SEW04
Digel et al. (2014),Molops piceus,Agriotes aterrimus (juv),SEW04
Digel et al. (2014),Geophilomorpha sp.,Agriotes aterrimus (juv),SEW04
Digel et al. (2014),Theridiidae sp. (juv),Agriotes aterrimus (juv),SEW04
Digel et al. (2014),Philodromus dispar,Agriotes aterrimus (juv),SEW04
Digel et al. (2014),Haplodrassus silvstris,Agriotes aterrimus (juv),SEW04
Digel et al. (2014),Sminthurinus aureus,algae,SEW04
Digel et al. (2014),Campodea sp. {m},algae,SEW04
Digel et al. (2014),Brachychthoniidae spp.,algae,SEW04
Digel et al. (2014),Oribatella calcarata,algae,SEW04
Digel et al. (2014),Sphaeridia pumilis,algae,SEW04
Digel et al. (2014),omnivorous nematodes,algae,SEW04
Digel et al. (2014),Enchytraeidae,algae,SEW04
Digel et al. (2014),Carabodes coriaceus,algae,SEW04
Digel et al. (2014),Carabodes ornatus,algae,SEW04
Digel et al. (2014),Isotomiella minor,amoebae,SEW04
Digel et al. (2014),Megalothorax minimus,amoebae,SEW04
Digel et al. (2014),Parisotoma notabilis,amoebae,SEW04
Digel et al. (2014),predacious nematodes,amoebae,SEW04
Digel et al. (2014),omnivorous nematodes,amoebae,SEW04
Digel et al. (2014),Enchytraeidae,amoebae,SEW04
Digel et al. (2014),Lumbricus rubellus {xxl},amoebae,SEW04
Digel et al. (2014),Lumbricus rubellus (juv) {xxl},amoebae,SEW04
Digel et al. (2014),Xenylla grisea,amoebae,SEW04
Digel et al. (2014),Lithobius sp.,Athous sp. (juv),SEW04
Digel et al. (2014),Schendyla nemorensis,Athous sp. (juv),SEW04
Digel et al. (2014),Habrocerus capillaricornis,Athous sp. (juv),SEW04
Digel et al. (2014),Othius sp. (juv) {m},Athous sp. (juv),SEW04
Digel et al. (2014),Diplocephalus picinus,Athous sp. (juv),SEW04
Digel et al. (2014),Microneta viaria,Athous sp. (juv),SEW04
Digel et al. (2014),Neobisium carcinoides,Athous sp. (juv),SEW04
Digel et al. (2014),Neobisium sp.,Athous sp. (juv),SEW04
Digel et al. (2014),Phalangiidae sp. (juv),Athous sp. (juv),SEW04
Digel et al. (2014),Robertus lividus,Athous sp. (juv),SEW04
Digel et al. (2014),Tapinocyba insecta,Athous sp. (juv),SEW04
Digel et al. (2014),Diplostyla concolor,Athous sp. (juv),SEW04
Digel et al. (2014),Pterostichus chamaeleon (juv),Athous sp. (juv),SEW04
Digel et al. (2014),Lathrobium brunnipes,Athous sp. (juv),SEW04
Digel et al. (2014),Mycetoporus sp.,Athous sp. (juv),SEW04
Digel et al. (2014),Clubionidae (juv),Athous sp. (juv),SEW04
Digel et al. (2014),Lithobius curtipes {l},Athous sp. (juv),SEW04
Digel et al. (2014),Staphylinidae spec,Athous sp. (juv),SEW04
Digel et al. (2014),Carabidae sp.,Athous sp. (juv),SEW04
Digel et al. (2014),Geophilomorpha sp.,Athous sp. (juv),SEW04
Digel et al. (2014),Ceratinella brevis,Athous sp. (juv),SEW04
Digel et al. (2014),Theridiidae sp. (juv),Athous sp. (juv),SEW04
Digel et al. (2014),Liocranidae sp. (juv),Athous sp. (juv),SEW04
Digel et al. (2014),Philodromus dispar,Athous sp. (juv),SEW04
Digel et al. (2014),Haplodrassus silvstris,Athous sp. (juv),SEW04
Digel et al. (2014),Lithobius sp.,Athous subfuscus (juv) {m},SEW04
Digel et al. (2014),Schendyla nemorensis,Athous subfuscus (juv) {m},SEW04
Digel et al. (2014),Athous subfuscus (juv) {m},Athous subfuscus (juv) {m},SEW04
Digel et al. (2014),Habrocerus capillaricornis,Athous subfuscus (juv) {m},SEW04
Digel et al. (2014),Othius sp. (juv) {m},Athous subfuscus (juv) {m},SEW04
Digel et al. (2014),Diplocephalus picinus,Athous subfuscus (juv) {m},SEW04
Digel et al. (2014),Linyphiidae (juv),Athous subfuscus (juv) {m},SEW04
Digel et al. (2014),Microneta viaria,Athous subfuscus (juv) {m},SEW04
Digel et al. (2014),Neobisium carcinoides,Athous subfuscus (juv) {m},SEW04
Digel et al. (2014),Neobisium sp.,Athous subfuscus (juv) {m},SEW04
Digel et al. (2014),Phalangiidae sp. (juv),Athous subfuscus (juv) {m},SEW04
Digel et al. (2014),Robertus lividus,Athous subfuscus (juv) {m},SEW04
Digel et al. (2014),Tapinocyba insecta,Athous subfuscus (juv) {m},SEW04
Digel et al. (2014),Campodea sp. {m},Athous subfuscus (juv) {m},SEW04
Digel et al. (2014),Diplostyla concolor,Athous subfuscus (juv) {m},SEW04
