link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Abax parallelus (juv),Abax ovalis,HEW36
Digel et al. (2014),Molops elatus,Abax ovalis,HEW36
Digel et al. (2014),Abax ovalis,Abax ovalis,HEW36
Digel et al. (2014),Abax parallelepipedus,Abax ovalis,HEW36
Digel et al. (2014),Abax parallelus (juv),Abax parallelepipedus,HEW36
Digel et al. (2014),Abax parallelepipedus,Abax parallelepipedus,HEW36
Digel et al. (2014),Abax parallelus (juv),Abax parallelus (juv),HEW36
Digel et al. (2014),Strigamia acuminata,Aegopinella pura (juv),HEW36
Digel et al. (2014),Atheta sp.,Aegopinella pura (juv),HEW36
Digel et al. (2014),Geostiba circellaris,Aegopinella pura (juv),HEW36
Digel et al. (2014),Habrocerus capillaricornis,Aegopinella pura (juv),HEW36
Digel et al. (2014),Quedius sp. (juv),Aegopinella pura (juv),HEW36
Digel et al. (2014),Anelasmocephalus cambridgei,Aegopinella pura (juv),HEW36
Digel et al. (2014),Phalangiidae sp. (juv),Aegopinella pura (juv),HEW36
Digel et al. (2014),Campodea sp. {l},Aegopinella pura (juv),HEW36
Digel et al. (2014),Cantharidae sp.,Aegopinella pura (juv),HEW36
Digel et al. (2014),Staphylinidae spec,Aegopinella pura (juv),HEW36
Digel et al. (2014),Lithobius muticus,Aleocharinae sp1 (juv),HEW36
Digel et al. (2014),Lithobius crassipes,Aleocharinae sp1 (juv),HEW36
Digel et al. (2014),Lithobius cf. crassipes (juv),Aleocharinae sp1 (juv),HEW36
Digel et al. (2014),Lithobius piceus,Aleocharinae sp1 (juv),HEW36
Digel et al. (2014),Lithobius aulacopus,Aleocharinae sp1 (juv),HEW36
Digel et al. (2014),Lithobius sp. (juv) {m},Aleocharinae sp1 (juv),HEW36
Digel et al. (2014),Lithobius sp1 {s},Aleocharinae sp1 (juv),HEW36
Digel et al. (2014),Lithobius sp.,Aleocharinae sp1 (juv),HEW36
Digel et al. (2014),Schendyla nemorensis,Aleocharinae sp1 (juv),HEW36
Digel et al. (2014),Geophilus flavus,Aleocharinae sp1 (juv),HEW36
Digel et al. (2014),Strigamia acuminata,Aleocharinae sp1 (juv),HEW36
Digel et al. (2014),Athous subfuscus (juv) {m},Aleocharinae sp1 (juv),HEW36
Digel et al. (2014),Atheta sp.,Aleocharinae sp1 (juv),HEW36
Digel et al. (2014),Geostiba circellaris,Aleocharinae sp1 (juv),HEW36
