link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Abax ovalis,Abax ovalis,HEW16
Digel et al. (2014),Abax parallelepipedus,Abax ovalis,HEW16
Digel et al. (2014),Abax parallelepipedus,Abax parallelepipedus,HEW16
Digel et al. (2014),Strigamia acuminata,Aegopinella nitidula (juv),HEW16
Digel et al. (2014),Anelasmocephalus cambridgei,Aegopinella nitidula (juv),HEW16
Digel et al. (2014),Trogulus tricarinatus,Aegopinella nitidula (juv),HEW16
Digel et al. (2014),Lithobius crassipes,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Lithobius cf. crassipes (juv),Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Lithobius piceus,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Lithobius cf. mutabilis (juv),Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Lithobius dentatus,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Lithobius sp.,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Geophilus ribauti,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Geophilus insculptus,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Schendyla nemorensis,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Geophilus flavus,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Strigamia acuminata,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Harpalus latus,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Amaurobius sp. (juv),Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Clubiona comta,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Trogulus tricarinatus,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Pterostichus sp.,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Abax ovalis,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Abax parallelepipedus,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Geophilomorpha sp.,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Harpactea lepida large,Agriotes acuminatus (juv),HEW16
Digel et al. (2014),Sminthurinus aureus,algae,HEW16
Digel et al. (2014),Scolopendrella cf. subnuda {s},algae,HEW16
Digel et al. (2014),omnivorous nematodes,algae,HEW16
Digel et al. (2014),Enchytraeidae,algae,HEW16
Digel et al. (2014),Scutigerella immaculata {m},algae,HEW16
Digel et al. (2014),Campodea sp. {l},algae,HEW16
