link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Molops elatus,Abax sp.,AEW06
Digel et al. (2014),Abax sp.,Abax sp.,AEW06
Digel et al. (2014),Strigamia acuminata,Aegopinella nitens,AEW06
Digel et al. (2014),Strigamia acuminata,Aegopinella nitens (juv),AEW06
Digel et al. (2014),Lithobius melanops,Agelenidae sp. (juv),AEW06
Digel et al. (2014),Lithobius mutabilis,Agelenidae sp. (juv),AEW06
Digel et al. (2014),Lithobius sp.,Agelenidae sp. (juv),AEW06
Digel et al. (2014),Strigamia acuminata,Agelenidae sp. (juv),AEW06
Digel et al. (2014),Molops elatus,Agelenidae sp. (juv),AEW06
Digel et al. (2014),Amaurobius sp. (juv),Agelenidae sp. (juv),AEW06
Digel et al. (2014),Lithobius calcaratus,Agelenidae sp. (juv),AEW06
Digel et al. (2014),Lithobius calcaratus (juv),Agelenidae sp. (juv),AEW06
Digel et al. (2014),Abax sp.,Agelenidae sp. (juv),AEW06
Digel et al. (2014),Molops piceus,Agelenidae sp. (juv),AEW06
Digel et al. (2014),Geophilomorpha sp.,Agelenidae sp. (juv),AEW06
Digel et al. (2014),Agelenidae sp. (juv),Agelenidae sp. (juv),AEW06
Digel et al. (2014),Harpactea lepida large,Agelenidae sp. (juv),AEW06
Digel et al. (2014),Eurocoelotes inermis,Agelenidae sp. (juv),AEW06
Digel et al. (2014),Lithobius melanops,Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Lithobius mutabilis,Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Lithobius sp1 {s},Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Lithobius sp2 {s},Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Lithobius sp.,Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Strigamia acuminata,Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Athous subfuscus (juv) {m},Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Xantholinus sp. (juv) {m},Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Xantholininae sp. (juv),Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Amaurobius sp. (juv),Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Diplocephalus picinus,Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Linyphiidae (juv),Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Microneta viaria,Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Neobisium sp.,Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Phalangiidae sp. (juv),Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Robertus sp. (juv) {m},Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Saloca diceros,Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Lithobius calcaratus,Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Lithobius calcaratus (juv),Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Campodea sp. {l},Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Lithobius aeruginosus {m},Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Staphylinidae spec,Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Geophilomorpha sp.,Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Agelenidae sp. (juv),Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Harpactea lepida (juv) large,Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Harpactea lepida large,Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Euophrys frontalis,Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Tenuiphantes mengei,Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Theridiidae sp. (juv),Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Salticidae sp. (juv),Aleocharinae sp1 (juv),AEW06
Digel et al. (2014),Sminthurinus aureus,algae,AEW06
Digel et al. (2014),Brachychthoniidae spp.,algae,AEW06
Digel et al. (2014),Eulohmannia ribagai,algae,AEW06
Digel et al. (2014),omnivorous nematodes,algae,AEW06
Digel et al. (2014),Enchytraeidae,algae,AEW06
Digel et al. (2014),Scutigerella immaculata {m},algae,AEW06
Digel et al. (2014),Scolopendrella cf. subnuda {m},algae,AEW06
Digel et al. (2014),Campodea sp. {l},algae,AEW06
Digel et al. (2014),Discus rotundatus (juv),algae,AEW06
Digel et al. (2014),Lithobius melanops,Allaiulus nitidus {xl},AEW06
Digel et al. (2014),Lithobius mutabilis,Allaiulus nitidus {xl},AEW06
Digel et al. (2014),Lithobius sp.,Allaiulus nitidus {xl},AEW06
Digel et al. (2014),Strigamia acuminata,Allaiulus nitidus {xl},AEW06
Digel et al. (2014),Molops elatus,Allaiulus nitidus {xl},AEW06
Digel et al. (2014),Phalangiidae sp. (juv),Allaiulus nitidus {xl},AEW06
Digel et al. (2014),Lithobius calcaratus,Allaiulus nitidus {xl},AEW06
Digel et al. (2014),Lithobius calcaratus (juv),Allaiulus nitidus {xl},AEW06
Digel et al. (2014),Lithobius aeruginosus {m},Allaiulus nitidus {xl},AEW06
Digel et al. (2014),Abax sp.,Allaiulus nitidus {xl},AEW06
Digel et al. (2014),Molops piceus,Allaiulus nitidus {xl},AEW06
Digel et al. (2014),Geophilomorpha sp.,Allaiulus nitidus {xl},AEW06
Digel et al. (2014),Lithobius melanops,Amaurobius sp. (juv),AEW06
Digel et al. (2014),Lithobius mutabilis,Amaurobius sp. (juv),AEW06
Digel et al. (2014),Lithobius sp.,Amaurobius sp. (juv),AEW06
Digel et al. (2014),Strigamia acuminata,Amaurobius sp. (juv),AEW06
Digel et al. (2014),Molops elatus,Amaurobius sp. (juv),AEW06
Digel et al. (2014),Amaurobius sp. (juv),Amaurobius sp. (juv),AEW06
Digel et al. (2014),Lithobius calcaratus,Amaurobius sp. (juv),AEW06
Digel et al. (2014),Lithobius calcaratus (juv),Amaurobius sp. (juv),AEW06
Digel et al. (2014),Abax sp.,Amaurobius sp. (juv),AEW06
Digel et al. (2014),Molops piceus,Amaurobius sp. (juv),AEW06
Digel et al. (2014),Geophilomorpha sp.,Amaurobius sp. (juv),AEW06
Digel et al. (2014),Harpactea lepida large,Amaurobius sp. (juv),AEW06
Digel et al. (2014),Eurocoelotes inermis,Amaurobius sp. (juv),AEW06
Digel et al. (2014),Ceratophysella denticulata,amoebae,AEW06
Digel et al. (2014),Isotomiella minor,amoebae,AEW06
Digel et al. (2014),Megalothorax minimus,amoebae,AEW06
Digel et al. (2014),Parisotoma notabilis,amoebae,AEW06
Digel et al. (2014),Aporrectodea rosea,amoebae,AEW06
Digel et al. (2014),Aporrectodea rosea (juv),amoebae,AEW06
Digel et al. (2014),Lumbricus terrestris,amoebae,AEW06
Digel et al. (2014),predacious nematodes,amoebae,AEW06
Digel et al. (2014),omnivorous nematodes,amoebae,AEW06
Digel et al. (2014),Enchytraeidae,amoebae,AEW06
Digel et al. (2014),Molops elatus,Aporrectodea rosea,AEW06
Digel et al. (2014),Molops elatus,Aporrectodea rosea (juv),AEW06
Digel et al. (2014),Abax sp.,Aporrectodea rosea (juv),AEW06
Digel et al. (2014),Molops piceus,Aporrectodea rosea (juv),AEW06
Digel et al. (2014),Lithobius melanops,Athous haemorrhoidalis (juv),AEW06
Digel et al. (2014),Lithobius mutabilis,Athous haemorrhoidalis (juv),AEW06
Digel et al. (2014),Lithobius sp.,Athous haemorrhoidalis (juv),AEW06
Digel et al. (2014),Strigamia acuminata,Athous haemorrhoidalis (juv),AEW06
Digel et al. (2014),Molops elatus,Athous haemorrhoidalis (juv),AEW06
Digel et al. (2014),Amaurobius sp. (juv),Athous haemorrhoidalis (juv),AEW06
Digel et al. (2014),Lithobius calcaratus,Athous haemorrhoidalis (juv),AEW06
Digel et al. (2014),Lithobius calcaratus (juv),Athous haemorrhoidalis (juv),AEW06
Digel et al. (2014),Abax sp.,Athous haemorrhoidalis (juv),AEW06
Digel et al. (2014),Molops piceus,Athous haemorrhoidalis (juv),AEW06
Digel et al. (2014),Geophilomorpha sp.,Athous haemorrhoidalis (juv),AEW06
Digel et al. (2014),Harpactea lepida large,Athous haemorrhoidalis (juv),AEW06
Digel et al. (2014),Eurocoelotes inermis,Athous haemorrhoidalis (juv),AEW06
Digel et al. (2014),Lithobius melanops,Athous sp. (juv),AEW06
Digel et al. (2014),Lithobius mutabilis,Athous sp. (juv),AEW06
Digel et al. (2014),Lithobius sp.,Athous sp. (juv),AEW06
Digel et al. (2014),Strigamia acuminata,Athous sp. (juv),AEW06
Digel et al. (2014),Xantholinus sp. (juv) {m},Athous sp. (juv),AEW06
Digel et al. (2014),Xantholininae sp. (juv),Athous sp. (juv),AEW06
Digel et al. (2014),Amaurobius sp. (juv),Athous sp. (juv),AEW06
Digel et al. (2014),Diplocephalus picinus,Athous sp. (juv),AEW06
Digel et al. (2014),Microneta viaria,Athous sp. (juv),AEW06
Digel et al. (2014),Neobisium sp.,Athous sp. (juv),AEW06
Digel et al. (2014),Phalangiidae sp. (juv),Athous sp. (juv),AEW06
Digel et al. (2014),Saloca diceros,Athous sp. (juv),AEW06
Digel et al. (2014),Lithobius calcaratus,Athous sp. (juv),AEW06
Digel et al. (2014),Lithobius calcaratus (juv),Athous sp. (juv),AEW06
Digel et al. (2014),Campodea sp. {l},Athous sp. (juv),AEW06
Digel et al. (2014),Lithobius aeruginosus {m},Athous sp. (juv),AEW06
Digel et al. (2014),Staphylinidae spec,Athous sp. (juv),AEW06
Digel et al. (2014),Geophilomorpha sp.,Athous sp. (juv),AEW06
Digel et al. (2014),Agelenidae sp. (juv),Athous sp. (juv),AEW06
Digel et al. (2014),Harpactea lepida (juv) large,Athous sp. (juv),AEW06
Digel et al. (2014),Harpactea lepida large,Athous sp. (juv),AEW06
Digel et al. (2014),Euophrys frontalis,Athous sp. (juv),AEW06
Digel et al. (2014),Tenuiphantes mengei,Athous sp. (juv),AEW06
Digel et al. (2014),Theridiidae sp. (juv),Athous sp. (juv),AEW06
Digel et al. (2014),Salticidae sp. (juv),Athous sp. (juv),AEW06
Digel et al. (2014),Eurocoelotes inermis,Athous sp. (juv),AEW06
Digel et al. (2014),Lithobius melanops,Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Lithobius mutabilis,Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Lithobius sp2 {s},Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Lithobius sp.,Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Strigamia acuminata,Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Athous subfuscus (juv) {m},Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Xantholinus sp. (juv) {m},Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Xantholininae sp. (juv),Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Amaurobius sp. (juv),Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Diplocephalus picinus,Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Linyphiidae (juv),Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Microneta viaria,Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Neobisium sp.,Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Phalangiidae sp. (juv),Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Saloca diceros,Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Lithobius calcaratus,Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Lithobius calcaratus (juv),Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Campodea sp. {l},Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Lithobius aeruginosus {m},Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Staphylinidae spec,Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Geophilomorpha sp.,Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Agelenidae sp. (juv),Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Harpactea lepida (juv) large,Athous subfuscus (juv) {m},AEW06
Digel et al. (2014),Harpactea lepida large,Athous subfuscus (juv) {m},AEW06
