link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Abax ovalis (juv),Abax ovalis (juv),AEW08
Digel et al. (2014),Lithobius sp. (juv) {m},Achipteria coleoptrata,AEW08
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,AEW08
Digel et al. (2014),Geophilus ribauti,Achipteria coleoptrata,AEW08
Digel et al. (2014),Lithobius aeruginosus (juv),Achipteria coleoptrata,AEW08
Digel et al. (2014),Schendyla nemorensis  (juv),Achipteria coleoptrata,AEW08
Digel et al. (2014),Lithobius aeruginosus {m},Achipteria coleoptrata,AEW08
Digel et al. (2014),Lithobius sp. (juv) {m},Acrotrichis sp.,AEW08
Digel et al. (2014),Lithobius sp.,Acrotrichis sp.,AEW08
Digel et al. (2014),Geophilus ribauti,Acrotrichis sp.,AEW08
Digel et al. (2014),Geophilus electricus,Acrotrichis sp.,AEW08
Digel et al. (2014),Schendyla nemorensis,Acrotrichis sp.,AEW08
Digel et al. (2014),Strigamia acuminata,Acrotrichis sp.,AEW08
Digel et al. (2014),Malthodes sp. (juv),Acrotrichis sp.,AEW08
Digel et al. (2014),Pterostichus longicollis,Acrotrichis sp.,AEW08
Digel et al. (2014),Athous subfuscus (juv) {m},Acrotrichis sp.,AEW08
Digel et al. (2014),Othius punctulatus,Acrotrichis sp.,AEW08
Digel et al. (2014),Amaurobius sp. (juv),Acrotrichis sp.,AEW08
Digel et al. (2014),Diplocephalus latifrons,Acrotrichis sp.,AEW08
Digel et al. (2014),Diplocephalus picinus,Acrotrichis sp.,AEW08
Digel et al. (2014),Harpactea lepida (juv) small,Acrotrichis sp.,AEW08
Digel et al. (2014),Linyphiidae (juv),Acrotrichis sp.,AEW08
Digel et al. (2014),Neobisium sp.,Acrotrichis sp.,AEW08
Digel et al. (2014),Phalangiidae sp. (juv),Acrotrichis sp.,AEW08
Digel et al. (2014),Robertus lividus,Acrotrichis sp.,AEW08
Digel et al. (2014),Saloca diceros,Acrotrichis sp.,AEW08
Digel et al. (2014),Tapinocyba insecta,Acrotrichis sp.,AEW08
Digel et al. (2014),Tapinocyba pallens,Acrotrichis sp.,AEW08
Digel et al. (2014),Macrargus rufus,Acrotrichis sp.,AEW08
Digel et al. (2014),Agonum sp. (juv),Acrotrichis sp.,AEW08
Digel et al. (2014),Clubionidae (juv),Acrotrichis sp.,AEW08
Digel et al. (2014),Monocephalus fuscipes,Acrotrichis sp.,AEW08
Digel et al. (2014),Lithobius aeruginosus (juv),Acrotrichis sp.,AEW08
Digel et al. (2014),Schendyla nemorensis  (juv),Acrotrichis sp.,AEW08
Digel et al. (2014),Robertus sp. (juv) {l},Acrotrichis sp.,AEW08
Digel et al. (2014),Campodea sp. {l},Acrotrichis sp.,AEW08
Digel et al. (2014),Lithobius aeruginosus {m},Acrotrichis sp.,AEW08
Digel et al. (2014),Staphylinidae spec,Acrotrichis sp.,AEW08
Digel et al. (2014),Geophilomorpha sp.,Acrotrichis sp.,AEW08
Digel et al. (2014),Harpactea lepida (juv) large,Acrotrichis sp.,AEW08
Digel et al. (2014),Euophrys frontalis,Acrotrichis sp.,AEW08
Digel et al. (2014),Pardosa lugubris,Acrotrichis sp.,AEW08
Digel et al. (2014),Strigamia acuminata,Aegopinella pura,AEW08
Digel et al. (2014),Malthodes sp. (juv),Aegopinella pura,AEW08
Digel et al. (2014),Othius punctulatus,Aegopinella pura,AEW08
Digel et al. (2014),Phalangiidae sp. (juv),Aegopinella pura,AEW08
Digel et al. (2014),Staphylinidae spec,Aegopinella pura,AEW08
Digel et al. (2014),Lithobius sp.,Agonum sp. (juv),AEW08
Digel et al. (2014),Geophilus ribauti,Agonum sp. (juv),AEW08
Digel et al. (2014),Geophilus electricus,Agonum sp. (juv),AEW08
Digel et al. (2014),Schendyla nemorensis,Agonum sp. (juv),AEW08
Digel et al. (2014),Strigamia acuminata,Agonum sp. (juv),AEW08
Digel et al. (2014),Pterostichus longicollis,Agonum sp. (juv),AEW08
Digel et al. (2014),Othius punctulatus,Agonum sp. (juv),AEW08
Digel et al. (2014),Agonum sp. (juv),Agonum sp. (juv),AEW08
Digel et al. (2014),Schendyla nemorensis  (juv),Agonum sp. (juv),AEW08
Digel et al. (2014),Abax ovalis (juv),Agonum sp. (juv),AEW08
Digel et al. (2014),Carabidae sp.,Agonum sp. (juv),AEW08
Digel et al. (2014),Geophilomorpha sp.,Agonum sp. (juv),AEW08
Digel et al. (2014),Eurocoelotes inermis,Agonum sp. (juv),AEW08
Digel et al. (2014),Pardosa lugubris,Agonum sp. (juv),AEW08
Digel et al. (2014),Lithobius sp. (juv) {m},Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Lithobius sp.,Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Geophilus ribauti,Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Geophilus electricus,Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Schendyla nemorensis,Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Strigamia acuminata,Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Malthodes sp. (juv),Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Pterostichus longicollis,Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Othius punctulatus,Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Amaurobius sp. (juv),Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Phalangiidae sp. (juv),Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Robertus lividus,Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Macrargus rufus,Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Agonum sp. (juv),Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Schendyla nemorensis  (juv),Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Lithobius aeruginosus {m},Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Staphylinidae spec,Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Carabidae sp.,Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Geophilomorpha sp.,Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Harpactea lepida (juv) large,Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Eurocoelotes inermis,Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Pardosa lugubris,Agriotes aterrimus (juv),AEW08
Digel et al. (2014),Lithobius sp. (juv) {m},Aleocharinae sp1 (juv),AEW08
Digel et al. (2014),Lithobius sp.,Aleocharinae sp1 (juv),AEW08
Digel et al. (2014),Geophilus ribauti,Aleocharinae sp1 (juv),AEW08
Digel et al. (2014),Geophilus electricus,Aleocharinae sp1 (juv),AEW08
Digel et al. (2014),Schendyla nemorensis,Aleocharinae sp1 (juv),AEW08
Digel et al. (2014),Strigamia acuminata,Aleocharinae sp1 (juv),AEW08
Digel et al. (2014),Malthodes sp. (juv),Aleocharinae sp1 (juv),AEW08
Digel et al. (2014),Pterostichus longicollis,Aleocharinae sp1 (juv),AEW08
Digel et al. (2014),Athous subfuscus (juv) {m},Aleocharinae sp1 (juv),AEW08
Digel et al. (2014),Othius punctulatus,Aleocharinae sp1 (juv),AEW08
Digel et al. (2014),Amaurobius sp. (juv),Aleocharinae sp1 (juv),AEW08
Digel et al. (2014),Diplocephalus latifrons,Aleocharinae sp1 (juv),AEW08
Digel et al. (2014),Diplocephalus picinus,Aleocharinae sp1 (juv),AEW08
