link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius cf. mutabilis (juv),Achipteria coleoptrata,HEW17
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,HEW17
Digel et al. (2014),Geophilus ribauti,Achipteria coleoptrata,HEW17
Digel et al. (2014),Lithobius sp2 {l},Achipteria coleoptrata,HEW17
Digel et al. (2014),Lithobius sp3 {m},Achipteria coleoptrata,HEW17
Digel et al. (2014),Strigamia acuminata,Aegopinella nitidula (juv),HEW17
Digel et al. (2014),Othius punctulatus,Aegopinella nitidula (juv),HEW17
Digel et al. (2014),Strigamia acuminata,Aegopinella pura,HEW17
Digel et al. (2014),Othius punctulatus,Aegopinella pura,HEW17
Digel et al. (2014),Othius subuliformis,Aegopinella pura,HEW17
Digel et al. (2014),Phalangiidae sp. (juv),Aegopinella pura,HEW17
Digel et al. (2014),Staphylinidae spec,Aegopinella pura,HEW17
Digel et al. (2014),Lithobius cf. mutabilis (juv),Agelenidae sp. (juv),HEW17
Digel et al. (2014),Lithobius sp.,Agelenidae sp. (juv),HEW17
Digel et al. (2014),Geophilus ribauti,Agelenidae sp. (juv),HEW17
Digel et al. (2014),Geophilus insculptus,Agelenidae sp. (juv),HEW17
Digel et al. (2014),Schendyla nemorensis,Agelenidae sp. (juv),HEW17
Digel et al. (2014),Strigamia acuminata,Agelenidae sp. (juv),HEW17
Digel et al. (2014),Harpalus sp.,Agelenidae sp. (juv),HEW17
Digel et al. (2014),Molops elatus,Agelenidae sp. (juv),HEW17
Digel et al. (2014),Othius punctulatus,Agelenidae sp. (juv),HEW17
Digel et al. (2014),Amaurobius sp. (juv),Agelenidae sp. (juv),HEW17
Digel et al. (2014),Clubiona comta,Agelenidae sp. (juv),HEW17
Digel et al. (2014),Cychrus attenuatus,Agelenidae sp. (juv),HEW17
Digel et al. (2014),Agelenidae sp. (juv),Agelenidae sp. (juv),HEW17
Digel et al. (2014),Lithobius cf. mutabilis (juv),Agriotes aterrimus (juv),HEW17
Digel et al. (2014),Lithobius sp.,Agriotes aterrimus (juv),HEW17
Digel et al. (2014),Geophilus ribauti,Agriotes aterrimus (juv),HEW17
Digel et al. (2014),Geophilus insculptus,Agriotes aterrimus (juv),HEW17
