link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius crassipes,Achipteria coleoptrata,HEW11
Digel et al. (2014),Lithobius mutabilis,Achipteria coleoptrata,HEW11
Digel et al. (2014),Lithobius sp. (juv) {m},Achipteria coleoptrata,HEW11
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,HEW11
Digel et al. (2014),Geophilus ribauti,Achipteria coleoptrata,HEW11
Digel et al. (2014),Scydmaenidae sp2,Achipteria coleoptrata,HEW11
Digel et al. (2014),Lithobius sp2 {l},Achipteria coleoptrata,HEW11
Digel et al. (2014),Lithobius sp3 {m},Achipteria coleoptrata,HEW11
Digel et al. (2014),Strigamia acuminata,Aegopinella nitidula,HEW11
Digel et al. (2014),Limacidae sp.,Aegopinella nitidula,HEW11
Digel et al. (2014),Strigamia acuminata,Aegopinella nitidula (juv),HEW11
Digel et al. (2014),Limacidae sp.,Aegopinella nitidula (juv),HEW11
Digel et al. (2014),Lithobius crassipes,Agelenidae sp. (juv),HEW11
Digel et al. (2014),Lithobius mutabilis,Agelenidae sp. (juv),HEW11
Digel et al. (2014),Lithobius sp.,Agelenidae sp. (juv),HEW11
Digel et al. (2014),Geophilus ribauti,Agelenidae sp. (juv),HEW11
Digel et al. (2014),Schendyla nemorensis,Agelenidae sp. (juv),HEW11
Digel et al. (2014),Strigamia acuminata,Agelenidae sp. (juv),HEW11
Digel et al. (2014),Amaurobius sp. (juv),Agelenidae sp. (juv),HEW11
Digel et al. (2014),Pterostichus sp.,Agelenidae sp. (juv),HEW11
Digel et al. (2014),Calathus melanocephalus,Agelenidae sp. (juv),HEW11
Digel et al. (2014),Geophilomorpha sp.,Agelenidae sp. (juv),HEW11
Digel et al. (2014),Agelenidae sp. (juv),Agelenidae sp. (juv),HEW11
Digel et al. (2014),Harpactea lepida large,Agelenidae sp. (juv),HEW11
Digel et al. (2014),Histopona torpida,Agelenidae sp. (juv),HEW11
Digel et al. (2014),Lithobius crassipes,Agriotes acuminatus (juv),HEW11
Digel et al. (2014),Lithobius mutabilis,Agriotes acuminatus (juv),HEW11
Digel et al. (2014),Lithobius sp.,Agriotes acuminatus (juv),HEW11
Digel et al. (2014),Geophilus ribauti,Agriotes acuminatus (juv),HEW11
Digel et al. (2014),Schendyla nemorensis,Agriotes acuminatus (juv),HEW11
Digel et al. (2014),Strigamia acuminata,Agriotes acuminatus (juv),HEW11
Digel et al. (2014),Amaurobius sp. (juv),Agriotes acuminatus (juv),HEW11
Digel et al. (2014),Pterostichus sp.,Agriotes acuminatus (juv),HEW11
Digel et al. (2014),Calathus melanocephalus,Agriotes acuminatus (juv),HEW11
Digel et al. (2014),Geophilomorpha sp.,Agriotes acuminatus (juv),HEW11
Digel et al. (2014),Harpactea lepida large,Agriotes acuminatus (juv),HEW11
Digel et al. (2014),Histopona torpida,Agriotes acuminatus (juv),HEW11
Digel et al. (2014),Lithobius crassipes,Agriotes sp. (juv),HEW11
Digel et al. (2014),Lithobius mutabilis,Agriotes sp. (juv),HEW11
Digel et al. (2014),Lithobius sp. (juv) {m},Agriotes sp. (juv),HEW11
Digel et al. (2014),Lithobius sp.,Agriotes sp. (juv),HEW11
Digel et al. (2014),Geophilus ribauti,Agriotes sp. (juv),HEW11
Digel et al. (2014),Schendyla nemorensis,Agriotes sp. (juv),HEW11
Digel et al. (2014),Strigamia acuminata,Agriotes sp. (juv),HEW11
Digel et al. (2014),Trechus sp. (juv),Agriotes sp. (juv),HEW11
Digel et al. (2014),Amaurobius sp. (juv),Agriotes sp. (juv),HEW11
Digel et al. (2014),Diplocephalus picinus,Agriotes sp. (juv),HEW11
Digel et al. (2014),Microneta viaria,Agriotes sp. (juv),HEW11
Digel et al. (2014),Neobisium sp.,Agriotes sp. (juv),HEW11
Digel et al. (2014),Phalangiidae sp. (juv),Agriotes sp. (juv),HEW11
Digel et al. (2014),Robertus lividus,Agriotes sp. (juv),HEW11
Digel et al. (2014),Lithobius sp2 {l},Agriotes sp. (juv),HEW11
Digel et al. (2014),Lithobius sp3 {m},Agriotes sp. (juv),HEW11
Digel et al. (2014),Campodea sp. {l},Agriotes sp. (juv),HEW11
Digel et al. (2014),Cantharidae sp.,Agriotes sp. (juv),HEW11
Digel et al. (2014),Staphylinidae spec,Agriotes sp. (juv),HEW11
Digel et al. (2014),Calathus melanocephalus,Agriotes sp. (juv),HEW11
Digel et al. (2014),Geophilomorpha sp.,Agriotes sp. (juv),HEW11
Digel et al. (2014),Agelenidae sp. (juv),Agriotes sp. (juv),HEW11
Digel et al. (2014),Harpactea lepida (juv) large,Agriotes sp. (juv),HEW11
Digel et al. (2014),Harpactea lepida large,Agriotes sp. (juv),HEW11
Digel et al. (2014),Histopona torpida,Agriotes sp. (juv),HEW11
Digel et al. (2014),Theridiidae sp. (juv),Agriotes sp. (juv),HEW11
Digel et al. (2014),Walckenaeria nudipalpis,Agriotes sp. (juv),HEW11
Digel et al. (2014),Lithobius crassipes,Aleocharinae sp1 (juv),HEW11
Digel et al. (2014),Lithobius mutabilis,Aleocharinae sp1 (juv),HEW11
Digel et al. (2014),Lithobius sp. (juv) {m},Aleocharinae sp1 (juv),HEW11
Digel et al. (2014),Lithobius sp.,Aleocharinae sp1 (juv),HEW11
Digel et al. (2014),Geophilus ribauti,Aleocharinae sp1 (juv),HEW11
Digel et al. (2014),Schendyla nemorensis,Aleocharinae sp1 (juv),HEW11
