link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius curtipes (juv),Achipteria coleoptrata,SEW43
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,SEW43
Digel et al. (2014),Atheta fungi,Acrotrichis sp.,SEW43
Digel et al. (2014),Athous subfuscus (juv) {m},Acrotrichis sp.,SEW43
Digel et al. (2014),Campodea sp. {m},Acrotrichis sp.,SEW43
Digel et al. (2014),Cantharidae sp.,Acrotrichis sp.,SEW43
Digel et al. (2014),Ceratinella brevis,Acrotrichis sp.,SEW43
Digel et al. (2014),Clubionidae (juv),Acrotrichis sp.,SEW43
Digel et al. (2014),Diplocephalus picinus,Acrotrichis sp.,SEW43
Digel et al. (2014),Euryopis flavomaculata,Acrotrichis sp.,SEW43
Digel et al. (2014),Geophilomorpha sp.,Acrotrichis sp.,SEW43
Digel et al. (2014),Geostiba circellaris,Acrotrichis sp.,SEW43
Digel et al. (2014),Habrocerus capillaricornis,Acrotrichis sp.,SEW43
Digel et al. (2014),Linyphia hortensis,Acrotrichis sp.,SEW43
Digel et al. (2014),Linyphiidae (juv),Acrotrichis sp.,SEW43
Digel et al. (2014),Liocranidae sp. (juv),Acrotrichis sp.,SEW43
Digel et al. (2014),Lithobius curtipes (juv),Acrotrichis sp.,SEW43
Digel et al. (2014),Lithobius sp.,Acrotrichis sp.,SEW43
Digel et al. (2014),Malthodes sp. (juv),Acrotrichis sp.,SEW43
Digel et al. (2014),Metellina segmentata,Acrotrichis sp.,SEW43
Digel et al. (2014),Neobisium sp.,Acrotrichis sp.,SEW43
Digel et al. (2014),Othius sp. (juv) {m},Acrotrichis sp.,SEW43
Digel et al. (2014),Phalangiidae sp. (juv),Acrotrichis sp.,SEW43
Digel et al. (2014),Robertus lividus,Acrotrichis sp.,SEW43
Digel et al. (2014),Saaristoa abnormis,Acrotrichis sp.,SEW43
Digel et al. (2014),Schendyla nemorensis,Acrotrichis sp.,SEW43
Digel et al. (2014),Staphylinidae spec,Acrotrichis sp.,SEW43
Digel et al. (2014),Tapinocyba insecta,Acrotrichis sp.,SEW43
Digel et al. (2014),Tenuiphantes tenuis,Acrotrichis sp.,SEW43
Digel et al. (2014),Theridiidae sp. (juv),Acrotrichis sp.,SEW43
Digel et al. (2014),Trombidiidae,Acrotrichis sp.,SEW43
Digel et al. (2014),Xantholinus sp. (juv) {m},Acrotrichis sp.,SEW43
Digel et al. (2014),Cantharidae sp.,Agriotes aterrimus (juv),SEW43
Digel et al. (2014),Clubiona pallidula,Agriotes aterrimus (juv),SEW43
Digel et al. (2014),Euryopis flavomaculata,Agriotes aterrimus (juv),SEW43
Digel et al. (2014),Geophilomorpha sp.,Agriotes aterrimus (juv),SEW43
Digel et al. (2014),Haplodrassus silvstris,Agriotes aterrimus (juv),SEW43
Digel et al. (2014),Linyphia hortensis,Agriotes aterrimus (juv),SEW43
Digel et al. (2014),Lithobius curtipes (juv),Agriotes aterrimus (juv),SEW43
Digel et al. (2014),Lithobius sp.,Agriotes aterrimus (juv),SEW43
Digel et al. (2014),Malthodes sp. (juv),Agriotes aterrimus (juv),SEW43
Digel et al. (2014),Metellina segmentata,Agriotes aterrimus (juv),SEW43
Digel et al. (2014),Phalangiidae sp. (juv),Agriotes aterrimus (juv),SEW43
Digel et al. (2014),Robertus lividus,Agriotes aterrimus (juv),SEW43
Digel et al. (2014),Schendyla nemorensis,Agriotes aterrimus (juv),SEW43
Digel et al. (2014),Staphylinidae spec,Agriotes aterrimus (juv),SEW43
Digel et al. (2014),Theridiidae sp. (juv),Agriotes aterrimus (juv),SEW43
Digel et al. (2014),Atheta fungi,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Athous subfuscus (juv) {m},Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Campodea sp. {m},Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Cantharidae sp.,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Ceratinella brevis,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Clubionidae (juv),Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Diplocephalus picinus,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Euryopis flavomaculata,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Geophilomorpha sp.,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Geostiba circellaris,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Habrocerus capillaricornis,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Lathrobium sp. (juv),Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Linyphia hortensis,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Linyphiidae (juv),Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Liocranidae sp. (juv),Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Lithobius curtipes (juv),Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Lithobius sp.,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Malthodes sp. (juv),Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Metellina segmentata,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Neobisium sp.,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Othius sp. (juv) {m},Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Phalangiidae sp. (juv),Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Robertus lividus,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Schendyla nemorensis,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Staphylinidae spec,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Tapinocyba insecta,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Tenuiphantes tenuis,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Theridiidae sp. (juv),Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Trombidiidae,Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Xantholinus sp. (juv) {m},Aleocharinae sp1 (juv),SEW43
Digel et al. (2014),Brachychthoniidae spp.,algae,SEW43
Digel et al. (2014),Campodea sp. {m},algae,SEW43
Digel et al. (2014),Carabodes subarcticus,algae,SEW43
Digel et al. (2014),Enchytraeidae,algae,SEW43
Digel et al. (2014),omnivorous nematodes,algae,SEW43
Digel et al. (2014),Scolopendrella cf. subnuda {s},algae,SEW43
Digel et al. (2014),Ceratophysella sp.,amoebae,SEW43
Digel et al. (2014),Dendrobaena octaedra,amoebae,SEW43
Digel et al. (2014),Dendrodrilus rubidus,amoebae,SEW43
Digel et al. (2014),Enchytraeidae,amoebae,SEW43
Digel et al. (2014),Isotomiella minor,amoebae,SEW43
Digel et al. (2014),Megalothorax minimus,amoebae,SEW43
Digel et al. (2014),omnivorous nematodes,amoebae,SEW43
Digel et al. (2014),Parisotoma notabilis,amoebae,SEW43
Digel et al. (2014),predacious nematodes,amoebae,SEW43
Digel et al. (2014),Atheta fungi,Atheta fungi,SEW43
Digel et al. (2014),Campodea sp. {m},Atheta fungi,SEW43
Digel et al. (2014),Cantharidae sp.,Atheta fungi,SEW43
Digel et al. (2014),Ceratinella brevis,Atheta fungi,SEW43
Digel et al. (2014),Clubionidae (juv),Atheta fungi,SEW43
Digel et al. (2014),Diplocephalus picinus,Atheta fungi,SEW43
Digel et al. (2014),Euryopis flavomaculata,Atheta fungi,SEW43
Digel et al. (2014),Geophilomorpha sp.,Atheta fungi,SEW43
Digel et al. (2014),Geostiba circellaris,Atheta fungi,SEW43
Digel et al. (2014),Habrocerus capillaricornis,Atheta fungi,SEW43
Digel et al. (2014),Haplodrassus silvstris,Atheta fungi,SEW43
Digel et al. (2014),Linyphia hortensis,Atheta fungi,SEW43
Digel et al. (2014),Liocranidae sp. (juv),Atheta fungi,SEW43
Digel et al. (2014),Lithobius curtipes (juv),Atheta fungi,SEW43
Digel et al. (2014),Lithobius sp.,Atheta fungi,SEW43
Digel et al. (2014),Malthodes sp. (juv),Atheta fungi,SEW43
Digel et al. (2014),Metellina segmentata,Atheta fungi,SEW43
Digel et al. (2014),Neobisium sp.,Atheta fungi,SEW43
Digel et al. (2014),Othius sp. (juv) {m},Atheta fungi,SEW43
Digel et al. (2014),Ozyptila particola,Atheta fungi,SEW43
Digel et al. (2014),Phalangiidae sp. (juv),Atheta fungi,SEW43
Digel et al. (2014),Robertus lividus,Atheta fungi,SEW43
Digel et al. (2014),Saaristoa abnormis,Atheta fungi,SEW43
Digel et al. (2014),Schendyla nemorensis,Atheta fungi,SEW43
Digel et al. (2014),Staphylinidae spec,Atheta fungi,SEW43
Digel et al. (2014),Tapinocyba insecta,Atheta fungi,SEW43
Digel et al. (2014),Tenuiphantes tenuis,Atheta fungi,SEW43
Digel et al. (2014),Theridiidae sp. (juv),Atheta fungi,SEW43
Digel et al. (2014),Trombidiidae,Atheta fungi,SEW43
Digel et al. (2014),Xantholinus sp. (juv) {m},Atheta fungi,SEW43
Digel et al. (2014),Atheta fungi,Atheta sp. (juv),SEW43
Digel et al. (2014),Atheta sp. (juv),Atheta sp. (juv),SEW43
Digel et al. (2014),Athous subfuscus (juv) {m},Atheta sp. (juv),SEW43
Digel et al. (2014),Campodea sp. {m},Atheta sp. (juv),SEW43
Digel et al. (2014),Cantharidae sp.,Atheta sp. (juv),SEW43
