link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,SEW48
Digel et al. (2014),Lithobius calcaratus,Achipteria coleoptrata,SEW48
Digel et al. (2014),Lithobius cf. mutabilis,Achipteria coleoptrata,SEW48
Digel et al. (2014),Lithobius curtipes {m},Achipteria coleoptrata,SEW48
Digel et al. (2014),Lithobius sp.,Agriotes aterrimus (juv),SEW48
Digel et al. (2014),Notiophilus biguttatus,Agriotes aterrimus (juv),SEW48
Digel et al. (2014),Gnaphosidae sp. (juv),Agriotes aterrimus (juv),SEW48
Digel et al. (2014),Phalangiidae sp. (juv),Agriotes aterrimus (juv),SEW48
Digel et al. (2014),Robertus lividus,Agriotes aterrimus (juv),SEW48
Digel et al. (2014),Macrargus rufus,Agriotes aterrimus (juv),SEW48
Digel et al. (2014),Cryptops hortensis,Agriotes aterrimus (juv),SEW48
Digel et al. (2014),Lithobius calcaratus,Agriotes aterrimus (juv),SEW48
Digel et al. (2014),Lithobius cf. mutabilis,Agriotes aterrimus (juv),SEW48
Digel et al. (2014),Lithobius curtipes {m},Agriotes aterrimus (juv),SEW48
Digel et al. (2014),Staphylinidae sp. (juv) {l},Agriotes aterrimus (juv),SEW48
Digel et al. (2014),Staphylinidae spec,Agriotes aterrimus (juv),SEW48
Digel et al. (2014),Synuchus nivalis,Agriotes aterrimus (juv),SEW48
Digel et al. (2014),Geophilomorpha sp.,Agriotes aterrimus (juv),SEW48
Digel et al. (2014),Theridiidae sp. (juv),Agriotes aterrimus (juv),SEW48
Digel et al. (2014),Lithobius sp.,Agriotes sp. (juv),SEW48
Digel et al. (2014),Notiophilus biguttatus,Agriotes sp. (juv),SEW48
Digel et al. (2014),Othius sp. (juv) {m},Agriotes sp. (juv),SEW48
Digel et al. (2014),Gnaphosidae sp. (juv),Agriotes sp. (juv),SEW48
Digel et al. (2014),Microneta viaria,Agriotes sp. (juv),SEW48
Digel et al. (2014),Neobisium carcinoides,Agriotes sp. (juv),SEW48
Digel et al. (2014),Neobisium sp.,Agriotes sp. (juv),SEW48
Digel et al. (2014),Phalangiidae sp. (juv),Agriotes sp. (juv),SEW48
Digel et al. (2014),Robertus lividus,Agriotes sp. (juv),SEW48
Digel et al. (2014),Macrargus rufus,Agriotes sp. (juv),SEW48
Digel et al. (2014),Cryptops hortensis,Agriotes sp. (juv),SEW48
Digel et al. (2014),Lithobius calcaratus,Agriotes sp. (juv),SEW48
Digel et al. (2014),Lithobius cf. mutabilis,Agriotes sp. (juv),SEW48
Digel et al. (2014),Lithobius curtipes {m},Agriotes sp. (juv),SEW48
Digel et al. (2014),Campodea sp. {l},Agriotes sp. (juv),SEW48
Digel et al. (2014),Staphylinidae sp. (juv) {l},Agriotes sp. (juv),SEW48
Digel et al. (2014),Staphylinidae spec,Agriotes sp. (juv),SEW48
Digel et al. (2014),Synuchus nivalis,Agriotes sp. (juv),SEW48
Digel et al. (2014),Geophilomorpha sp.,Agriotes sp. (juv),SEW48
Digel et al. (2014),Theridiidae sp. (juv),Agriotes sp. (juv),SEW48
Digel et al. (2014),Allacma fusca,algae,SEW48
Digel et al. (2014),Scolopendrella cf. subnuda {s},algae,SEW48
Digel et al. (2014),Brachychthoniidae spp.,algae,SEW48
Digel et al. (2014),omnivorous nematodes,algae,SEW48
Digel et al. (2014),Enchytraeidae,algae,SEW48
Digel et al. (2014),Carabodes ornatus,algae,SEW48
Digel et al. (2014),Micreremus gracilior,algae,SEW48
Digel et al. (2014),Campodea sp. {l},algae,SEW48
Digel et al. (2014),Discus rotundatus (juv),algae,SEW48
Digel et al. (2014),Atheta sp. (juv),Allacma fusca,SEW48
Digel et al. (2014),Linyphiidae (juv),Allacma fusca,SEW48
Digel et al. (2014),Arctoseius magnanalis,Allacma fusca,SEW48
Digel et al. (2014),Hypoaspis aculeifer,Allacma fusca,SEW48
Digel et al. (2014),Veigaia nemorensis,Allacma fusca,SEW48
Digel et al. (2014),Veigaia nemorensis (juv),Allacma fusca,SEW48
Digel et al. (2014),Zercon cf gurensis,Allacma fusca,SEW48
Digel et al. (2014),Hypoaspis aculeifer (juv),Allacma fusca,SEW48
Digel et al. (2014),Lasioseius lawrencei,Allacma fusca,SEW48
Digel et al. (2014),Leptogamasus sp.,Allacma fusca,SEW48
Digel et al. (2014),Lysigamasus runcatellus,Allacma fusca,SEW48
Digel et al. (2014),Lysigamasus sp.,Allacma fusca,SEW48
Digel et al. (2014),Pergamasus norvegicus,Allacma fusca,SEW48
Digel et al. (2014),Veigaia planicola,Allacma fusca,SEW48
Digel et al. (2014),Veigaia planicola (juv),Allacma fusca,SEW48
Digel et al. (2014),Tapinocyba praecox,Allacma fusca,SEW48
Digel et al. (2014),Tenuiphantes flavipes,Allacma fusca,SEW48
Digel et al. (2014),Leptacinus sp. (juv),Allacma fusca,SEW48
Digel et al. (2014),Oxypoda sp.,Allacma fusca,SEW48
Digel et al. (2014),Velleius sp. (juv),Allacma fusca,SEW48
Digel et al. (2014),Lithobius curtipes {m},Allacma fusca,SEW48
Digel et al. (2014),Parasitidae (juv) {s},Allacma fusca,SEW48
Digel et al. (2014),Linyphiidae cf Erigoniinae (juv) {m},Allacma fusca,SEW48
Digel et al. (2014),Isotomiella minor,amoebae,SEW48
Digel et al. (2014),Megalothorax minimus,amoebae,SEW48
Digel et al. (2014),Parisotoma notabilis,amoebae,SEW48
Digel et al. (2014),Dendrobaena octaedra,amoebae,SEW48
Digel et al. (2014),Dendrobaena octaedra (juv),amoebae,SEW48
Digel et al. (2014),Dendrodrilus rubidus (juv),amoebae,SEW48
Digel et al. (2014),predacious nematodes,amoebae,SEW48
Digel et al. (2014),omnivorous nematodes,amoebae,SEW48
Digel et al. (2014),Enchytraeidae,amoebae,SEW48
