link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius muticus,Achipteria coleoptrata,AEW02
Digel et al. (2014),Lithobius mutabilis,Achipteria coleoptrata,AEW02
Digel et al. (2014),Lithobius cf. mutabilis (juv),Achipteria coleoptrata,AEW02
Digel et al. (2014),Lithobius sp. (juv) {m},Achipteria coleoptrata,AEW02
Digel et al. (2014),Lithobius sp1 {s},Achipteria coleoptrata,AEW02
Digel et al. (2014),Lithobius sp2 {s},Achipteria coleoptrata,AEW02
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,AEW02
Digel et al. (2014),Geophilus ribauti,Achipteria coleoptrata,AEW02
Digel et al. (2014),Lithobius aeruginosus (juv),Achipteria coleoptrata,AEW02
Digel et al. (2014),Strigamia acuminata (juv),Achipteria coleoptrata,AEW02
Digel et al. (2014),Lithobius aeruginosus {l},Achipteria coleoptrata,AEW02
Digel et al. (2014),Lithobius muticus,Achipteria nitens,AEW02
Digel et al. (2014),Lithobius piceus,Achipteria nitens,AEW02
Digel et al. (2014),Lithobius aulacopus,Achipteria nitens,AEW02
Digel et al. (2014),Lithobius mutabilis,Achipteria nitens,AEW02
Digel et al. (2014),Lithobius cf. mutabilis (juv),Achipteria nitens,AEW02
Digel et al. (2014),Lithobius sp. (juv) {m},Achipteria nitens,AEW02
Digel et al. (2014),Lithobius sp1 {s},Achipteria nitens,AEW02
Digel et al. (2014),Lithobius sp2 {s},Achipteria nitens,AEW02
Digel et al. (2014),Lithobius sp.,Achipteria nitens,AEW02
Digel et al. (2014),Geophilus ribauti,Achipteria nitens,AEW02
Digel et al. (2014),Lithobius aeruginosus (juv),Achipteria nitens,AEW02
Digel et al. (2014),Strigamia acuminata (juv),Achipteria nitens,AEW02
Digel et al. (2014),Lithobius aeruginosus {l},Achipteria nitens,AEW02
Digel et al. (2014),Strigamia acuminata (juv),Aegopinella nitens,AEW02
Digel et al. (2014),Strigamia acuminata (juv),Aegopinella nitens (juv),AEW02
Digel et al. (2014),Lithobius muticus,Agelenidae sp. (juv),AEW02
Digel et al. (2014),Lithobius piceus,Agelenidae sp. (juv),AEW02
Digel et al. (2014),Lithobius aulacopus,Agelenidae sp. (juv),AEW02
Digel et al. (2014),Lithobius mutabilis,Agelenidae sp. (juv),AEW02
Digel et al. (2014),Lithobius cf. mutabilis (juv),Agelenidae sp. (juv),AEW02
Digel et al. (2014),Lithobius sp.,Agelenidae sp. (juv),AEW02
Digel et al. (2014),Geophilus ribauti,Agelenidae sp. (juv),AEW02
Digel et al. (2014),Pterostichus strenuus,Agelenidae sp. (juv),AEW02
Digel et al. (2014),Amaurobius sp. (juv),Agelenidae sp. (juv),AEW02
Digel et al. (2014),Strigamia acuminata (juv),Agelenidae sp. (juv),AEW02
Digel et al. (2014),Lithobius aeruginosus {l},Agelenidae sp. (juv),AEW02
Digel et al. (2014),Carabidae sp.,Agelenidae sp. (juv),AEW02
Digel et al. (2014),Harpalinae sp.,Agelenidae sp. (juv),AEW02
Digel et al. (2014),Agelenidae sp. (juv),Agelenidae sp. (juv),AEW02
Digel et al. (2014),Lithobius muticus,Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Lithobius piceus,Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Lithobius aulacopus,Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Lithobius mutabilis,Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Lithobius cf. mutabilis (juv),Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Lithobius sp. (juv) {m},Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Lithobius sp1 {s},Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Lithobius sp2 {s},Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Lithobius sp.,Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Geophilus ribauti,Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Malthodes sp. (juv),Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Pterostichus strenuus,Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Geostiba circellaris,Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Gyrohypnus sp. (juv),Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Othius sp. (juv) {m},Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Oxypoda annularis,Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Amaurobius sp. (juv),Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Coelotes sp. (juv) {l},Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Diplocephalus picinus,Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Linyphiidae (juv),Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Micrargus herbigradus,Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Neobisium carcinoides,Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Neobisium sp.,Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Phalangiidae sp. (juv),Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Robertus lividus,Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Robertus sp. (juv) {m},Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Saloca diceros,Aleocharinae sp1 (juv),AEW02
Digel et al. (2014),Tapinocyba pallens,Aleocharinae sp1 (juv),AEW02
