link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Abax sp.,Abax sp.,AEW11
Digel et al. (2014),Lithobius mutabilis,Achipteria coleoptrata,AEW11
Digel et al. (2014),Lithobius cf. mutabilis (juv),Achipteria coleoptrata,AEW11
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,AEW11
Digel et al. (2014),Geophilus ribauti,Achipteria coleoptrata,AEW11
Digel et al. (2014),Scydmaenidae sp1 {m},Achipteria coleoptrata,AEW11
Digel et al. (2014),Lithobius aeruginosus (juv),Achipteria coleoptrata,AEW11
Digel et al. (2014),Lithobius sp2 {l},Achipteria coleoptrata,AEW11
Digel et al. (2014),Lithobius mutabilis,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Lithobius cf. mutabilis (juv),Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Lithobius sp.,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Geophilus ribauti,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Geophilus insculptus,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Athous subfuscus (juv) {m},Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Atheta fungi,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Atheta sp.,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Othius subuliformis,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Amaurobius sp. (juv),Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Diplocephalus picinus,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Linyphiidae (juv),Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Micrargus herbigradus,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Neobisium sp.,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Robertus lividus,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Saloca diceros,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Tapinocyba insecta,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Erigonella hiemalis,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Macrargus rufus,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Troxochrus nasutus,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Monocephalus fuscipes,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Lithobius aeruginosus (juv),Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Pterostichus sp.,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Lithobius sp2 {l},Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Campodea sp. {l},Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Staphylinidae spec,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Asthenargus paganus,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Ceratinella brevis,Aleocharinae sp1 (juv),AEW11
Digel et al. (2014),Allacma fusca,algae,AEW11
Digel et al. (2014),Sminthurinus aureus,algae,AEW11
Digel et al. (2014),Brachychthoniidae spp.,algae,AEW11
Digel et al. (2014),omnivorous nematodes,algae,AEW11
Digel et al. (2014),Enchytraeidae,algae,AEW11
Digel et al. (2014),Cymberemaeus cymba,algae,AEW11
Digel et al. (2014),Scutigerella immaculata {s},algae,AEW11
Digel et al. (2014),Campodea sp. {l},algae,AEW11
Digel et al. (2014),Athous subfuscus (juv) {m},Allacma fusca,AEW11
Digel et al. (2014),Atheta fungi,Allacma fusca,AEW11
Digel et al. (2014),Atheta sp.,Allacma fusca,AEW11
Digel et al. (2014),Linyphiidae (juv),Allacma fusca,AEW11
Digel et al. (2014),Leptogamasus suecicus,Allacma fusca,AEW11
Digel et al. (2014),Lysigamasus lapponicus,Allacma fusca,AEW11
Digel et al. (2014),Uroseius cylindricus,Allacma fusca,AEW11
Digel et al. (2014),Uroseius cylindricus (juv),Allacma fusca,AEW11
Digel et al. (2014),Veigaia nemorensis,Allacma fusca,AEW11
Digel et al. (2014),Veigaia nemorensis (juv),Allacma fusca,AEW11
Digel et al. (2014),Troxochrus nasutus,Allacma fusca,AEW11
Digel et al. (2014),Lithobius aeruginosus (juv),Allacma fusca,AEW11
Digel et al. (2014),Lysigamasus cf arcuatus,Allacma fusca,AEW11
Digel et al. (2014),Lysigamasus minorleitneriae,Allacma fusca,AEW11
Digel et al. (2014),Hypoaspididae sp. (juv),Allacma fusca,AEW11
Digel et al. (2014),Lithobius sp2 {l},Allacma fusca,AEW11
Digel et al. (2014),Linyphiidae cf Erigoniinae (juv) {m},Allacma fusca,AEW11
Digel et al. (2014),Lithobius mutabilis,Amaurobius sp. (juv),AEW11
Digel et al. (2014),Lithobius cf. mutabilis (juv),Amaurobius sp. (juv),AEW11
