link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Abax sp.,Abax sp.,AEW05
Digel et al. (2014),Lithobius mutabilis,Achipteria coleoptrata,AEW05
Digel et al. (2014),Lithobius cf. mutabilis (juv),Achipteria coleoptrata,AEW05
Digel et al. (2014),Lithobius sp2 {s},Achipteria coleoptrata,AEW05
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,AEW05
Digel et al. (2014),Plectophoreus fischeri,Achipteria coleoptrata,AEW05
Digel et al. (2014),Lithobius aeruginosus (juv),Achipteria coleoptrata,AEW05
Digel et al. (2014),Geophilus flavus (juv),Achipteria coleoptrata,AEW05
Digel et al. (2014),Lithobius sp1 {l},Achipteria coleoptrata,AEW05
Digel et al. (2014),Lithobius sp3 {m},Achipteria coleoptrata,AEW05
Digel et al. (2014),Lithobius aeruginosus {l},Achipteria coleoptrata,AEW05
Digel et al. (2014),Strigamia acuminata,Aegopinella nitens,AEW05
Digel et al. (2014),Strigamia acuminata,Aegopinella nitens (juv),AEW05
Digel et al. (2014),Trogulus sp. (juv),Aegopinella nitens (juv),AEW05
Digel et al. (2014),Sminthurinus aureus,algae,AEW05
Digel et al. (2014),Brachychthoniidae spp.,algae,AEW05
Digel et al. (2014),Sminthuridae (juv).,algae,AEW05
Digel et al. (2014),omnivorous nematodes,algae,AEW05
Digel et al. (2014),Enchytraeidae,algae,AEW05
Digel et al. (2014),Scutigerella immaculata {s},algae,AEW05
Digel et al. (2014),Discus rotundatus (juv),algae,AEW05
Digel et al. (2014),Arion silvaticus,algae,AEW05
Digel et al. (2014),Arion ater,algae,AEW05
Digel et al. (2014),Lithobius mutabilis,Allaiulus nitidus {xl},AEW05
Digel et al. (2014),Lithobius cf. mutabilis (juv),Allaiulus nitidus {xl},AEW05
Digel et al. (2014),Lithobius sp.,Allaiulus nitidus {xl},AEW05
Digel et al. (2014),Strigamia acuminata,Allaiulus nitidus {xl},AEW05
Digel et al. (2014),Phalangiidae sp. (juv),Allaiulus nitidus {xl},AEW05
Digel et al. (2014),Trogulus sp. (juv),Allaiulus nitidus {xl},AEW05
Digel et al. (2014),Lithobius tricuspis,Allaiulus nitidus {xl},AEW05
Digel et al. (2014),Geophilus flavus (juv),Allaiulus nitidus {xl},AEW05
Digel et al. (2014),Lithobius aeruginosus {l},Allaiulus nitidus {xl},AEW05
Digel et al. (2014),Abax sp.,Allaiulus nitidus {xl},AEW05
Digel et al. (2014),Geophilomorpha sp.,Allaiulus nitidus {xl},AEW05
Digel et al. (2014),Lithobius mutabilis,Amaurobius sp. (juv),AEW05
Digel et al. (2014),Lithobius cf. mutabilis (juv),Amaurobius sp. (juv),AEW05
Digel et al. (2014),Lithobius sp.,Amaurobius sp. (juv),AEW05
Digel et al. (2014),Strigamia acuminata,Amaurobius sp. (juv),AEW05
Digel et al. (2014),Amaurobius sp. (juv),Amaurobius sp. (juv),AEW05
Digel et al. (2014),Trogulus sp. (juv),Amaurobius sp. (juv),AEW05
Digel et al. (2014),Lithobius tricuspis,Amaurobius sp. (juv),AEW05
Digel et al. (2014),Lithobius aeruginosus {l},Amaurobius sp. (juv),AEW05
Digel et al. (2014),Abax sp.,Amaurobius sp. (juv),AEW05
Digel et al. (2014),Geophilomorpha sp.,Amaurobius sp. (juv),AEW05
Digel et al. (2014),Ceratophysella denticulata,amoebae,AEW05
Digel et al. (2014),Isotomiella minor,amoebae,AEW05
Digel et al. (2014),Megalothorax minimus,amoebae,AEW05
Digel et al. (2014),Parisotoma notabilis,amoebae,AEW05
Digel et al. (2014),Lumbricus sp. (juv),amoebae,AEW05
Digel et al. (2014),predacious nematodes,amoebae,AEW05
Digel et al. (2014),omnivorous nematodes,amoebae,AEW05
Digel et al. (2014),Enchytraeidae,amoebae,AEW05
Digel et al. (2014),Aporectodea longa (juv),amoebae,AEW05
Digel et al. (2014),Lumbricidae sp. (juv),amoebae,AEW05
Digel et al. (2014),Octolasion tyrtaeum (juv) {xxl},amoebae,AEW05
Digel et al. (2014),Abax sp.,Anatis ocellata,AEW05
Digel et al. (2014),Limax cinereoniger,Arion ater,AEW05
Digel et al. (2014),Limax cinereoniger,Arion silvaticus,AEW05
Digel et al. (2014),Lithobius mutabilis,Atheta sp.,AEW05
Digel et al. (2014),Lithobius cf. mutabilis (juv),Atheta sp.,AEW05
Digel et al. (2014),Lithobius sp.,Atheta sp.,AEW05
Digel et al. (2014),Strigamia acuminata,Atheta sp.,AEW05
Digel et al. (2014),Malthodes sp. (juv),Atheta sp.,AEW05
