link.citation,con.taxonomy,res.taxonomy,foodweb.name
Digel et al. (2014),Lithobius crassipes,Achipteria coleoptrata,HEW12
Digel et al. (2014),Lithobius cf. crassipes (juv),Achipteria coleoptrata,HEW12
Digel et al. (2014),Lithobius mutabilis,Achipteria coleoptrata,HEW12
Digel et al. (2014),Lithobius cf. dentatus (juv),Achipteria coleoptrata,HEW12
Digel et al. (2014),Lithobius sp.,Achipteria coleoptrata,HEW12
Digel et al. (2014),Geophilus ribauti,Achipteria coleoptrata,HEW12
Digel et al. (2014),Lithobius sp2 {l},Achipteria coleoptrata,HEW12
Digel et al. (2014),Lithobius crassipes,Agelenidae sp. (juv),HEW12
Digel et al. (2014),Lithobius cf. crassipes (juv),Agelenidae sp. (juv),HEW12
Digel et al. (2014),Lithobius mutabilis,Agelenidae sp. (juv),HEW12
Digel et al. (2014),Lithobius cf. dentatus (juv),Agelenidae sp. (juv),HEW12
Digel et al. (2014),Lithobius sp.,Agelenidae sp. (juv),HEW12
Digel et al. (2014),Geophilus ribauti,Agelenidae sp. (juv),HEW12
Digel et al. (2014),Geophilus insculptus,Agelenidae sp. (juv),HEW12
Digel et al. (2014),Schendyla nemorensis,Agelenidae sp. (juv),HEW12
Digel et al. (2014),Geophilus flavus,Agelenidae sp. (juv),HEW12
Digel et al. (2014),Strigamia acuminata,Agelenidae sp. (juv),HEW12
Digel et al. (2014),Amaurobius sp. (juv),Agelenidae sp. (juv),HEW12
Digel et al. (2014),Xysticus lanio,Agelenidae sp. (juv),HEW12
Digel et al. (2014),Pterostichus sp.,Agelenidae sp. (juv),HEW12
Digel et al. (2014),Coelotes sp. (juv) {xl},Agelenidae sp. (juv),HEW12
Digel et al. (2014),Carabidae sp. (juv),Agelenidae sp. (juv),HEW12
Digel et al. (2014),Geophilomorpha sp.,Agelenidae sp. (juv),HEW12
Digel et al. (2014),Agelenidae sp. (juv),Agelenidae sp. (juv),HEW12
Digel et al. (2014),Thomisidae sp. (juv),Agelenidae sp. (juv),HEW12
Digel et al. (2014),Lipothrix lubbocki,algae,HEW12
Digel et al. (2014),Scolopendrella cf. subnuda {s},algae,HEW12
Digel et al. (2014),Brachychthoniidae spp.,algae,HEW12
Digel et al. (2014),omnivorous nematodes,algae,HEW12
Digel et al. (2014),Enchytraeidae,algae,HEW12
Digel et al. (2014),Scutigerella immaculata {m},algae,HEW12
Digel et al. (2014),Campodea sp. {l},algae,HEW12
Digel et al. (2014),Lithobius crassipes,Amaurobius sp. (juv),HEW12
Digel et al. (2014),Lithobius mutabilis,Amaurobius sp. (juv),HEW12
Digel et al. (2014),Lithobius cf. dentatus (juv),Amaurobius sp. (juv),HEW12
Digel et al. (2014),Lithobius sp.,Amaurobius sp. (juv),HEW12
Digel et al. (2014),Geophilus ribauti,Amaurobius sp. (juv),HEW12
Digel et al. (2014),Geophilus insculptus,Amaurobius sp. (juv),HEW12
Digel et al. (2014),Schendyla nemorensis,Amaurobius sp. (juv),HEW12
Digel et al. (2014),Geophilus flavus,Amaurobius sp. (juv),HEW12
Digel et al. (2014),Strigamia acuminata,Amaurobius sp. (juv),HEW12
Digel et al. (2014),Amaurobius sp. (juv),Amaurobius sp. (juv),HEW12
Digel et al. (2014),Xysticus lanio,Amaurobius sp. (juv),HEW12
Digel et al. (2014),Pterostichus sp.,Amaurobius sp. (juv),HEW12
Digel et al. (2014),Carabidae sp. (juv),Amaurobius sp. (juv),HEW12
Digel et al. (2014),Geophilomorpha sp.,Amaurobius sp. (juv),HEW12
Digel et al. (2014),Ceratophysella denticulata,amoebae,HEW12
Digel et al. (2014),Isotomidae sp.,amoebae,HEW12
Digel et al. (2014),Isotomiella minor,amoebae,HEW12
Digel et al. (2014),Megalothorax minimus,amoebae,HEW12
Digel et al. (2014),Parisotoma notabilis,amoebae,HEW12
Digel et al. (2014),predacious nematodes,amoebae,HEW12
Digel et al. (2014),omnivorous nematodes,amoebae,HEW12
Digel et al. (2014),Enchytraeidae,amoebae,HEW12
Digel et al. (2014),Aporrectodea caliginosa (juv) {xxxl},amoebae,HEW12
Digel et al. (2014),Carabidae sp. (juv),Aporrectodea caliginosa (juv) {xxxl},HEW12
Digel et al. (2014),Lithobius crassipes,Athous sp. (juv),HEW12
Digel et al. (2014),Lithobius cf. crassipes (juv),Athous sp. (juv),HEW12
Digel et al. (2014),Lithobius mutabilis,Athous sp. (juv),HEW12
Digel et al. (2014),Lithobius cf. dentatus (juv),Athous sp. (juv),HEW12
Digel et al. (2014),Lithobius sp.,Athous sp. (juv),HEW12
Digel et al. (2014),Geophilus ribauti,Athous sp. (juv),HEW12
Digel et al. (2014),Geophilus insculptus,Athous sp. (juv),HEW12
Digel et al. (2014),Schendyla nemorensis,Athous sp. (juv),HEW12
Digel et al. (2014),Geophilus flavus,Athous sp. (juv),HEW12
Digel et al. (2014),Strigamia acuminata,Athous sp. (juv),HEW12
Digel et al. (2014),Domene scabricollis,Athous sp. (juv),HEW12
Digel et al. (2014),Geostiba circellaris,Athous sp. (juv),HEW12
Digel et al. (2014),Gyrohypnus sp. (juv),Athous sp. (juv),HEW12
Digel et al. (2014),Othius subuliformis,Athous sp. (juv),HEW12
Digel et al. (2014),Amaurobius sp. (juv),Athous sp. (juv),HEW12
Digel et al. (2014),Ballus chalybeius,Athous sp. (juv),HEW12
Digel et al. (2014),Ballus chalybeius (juv),Athous sp. (juv),HEW12
Digel et al. (2014),Centomerus sylvaticus,Athous sp. (juv),HEW12
Digel et al. (2014),Diplocephalus picinus,Athous sp. (juv),HEW12
Digel et al. (2014),Microneta viaria,Athous sp. (juv),HEW12
Digel et al. (2014),Neobisium carcinoides,Athous sp. (juv),HEW12
Digel et al. (2014),Neobisium sp.,Athous sp. (juv),HEW12
Digel et al. (2014),Robertus lividus,Athous sp. (juv),HEW12
Digel et al. (2014),Saloca diceros,Athous sp. (juv),HEW12
Digel et al. (2014),Xysticus lanio,Athous sp. (juv),HEW12
Digel et al. (2014),Clubionidae (juv),Athous sp. (juv),HEW12
Digel et al. (2014),Lithobius sp2 {l},Athous sp. (juv),HEW12
Digel et al. (2014),Coelotes sp. (juv) {xl},Athous sp. (juv),HEW12
Digel et al. (2014),Campodea sp. {l},Athous sp. (juv),HEW12
Digel et al. (2014),Staphylinidae spec,Athous sp. (juv),HEW12
Digel et al. (2014),Geophilomorpha sp.,Athous sp. (juv),HEW12
Digel et al. (2014),Agelenidae sp. (juv),Athous sp. (juv),HEW12
Digel et al. (2014),Harpactea lepida (juv) large,Athous sp. (juv),HEW12
Digel et al. (2014),Salticidae sp. (juv),Athous sp. (juv),HEW12
Digel et al. (2014),Dictyna latens,Athous sp. (juv),HEW12
Digel et al. (2014),Thomisidae sp. (juv),Athous sp. (juv),HEW12
Digel et al. (2014),Lithobius crassipes,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Lithobius cf. crassipes (juv),Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Lithobius mutabilis,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Lithobius cf. dentatus (juv),Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Lithobius sp.,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Geophilus ribauti,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Geophilus insculptus,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Schendyla nemorensis,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Geophilus flavus,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Strigamia acuminata,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Athous subfuscus (juv) {m},Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Domene scabricollis,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Geostiba circellaris,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Gyrohypnus sp. (juv),Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Othius subuliformis,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Oxypoda annularis,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Amaurobius sp. (juv),Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Ballus chalybeius,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Ballus chalybeius (juv),Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Centomerus sylvaticus,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Diplocephalus picinus,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Linyphiidae (juv),Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Microneta viaria,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Neobisium carcinoides,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Neobisium sp.,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Robertus lividus,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Saloca diceros,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Xysticus lanio,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Clubionidae (juv),Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Lithobius sp2 {l},Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Coelotes sp. (juv) {xl},Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Campodea sp. {l},Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Staphylinidae spec,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Geophilomorpha sp.,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Agelenidae sp. (juv),Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Harpactea lepida (juv) large,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Salticidae sp. (juv),Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Dictyna latens,Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Thomisidae sp. (juv),Athous subfuscus (juv) {m},HEW12
Digel et al. (2014),Lithobius crassipes,Athous vittatus (juv),HEW12
Digel et al. (2014),Lithobius cf. crassipes (juv),Athous vittatus (juv),HEW12
Digel et al. (2014),Lithobius mutabilis,Athous vittatus (juv),HEW12
Digel et al. (2014),Lithobius cf. dentatus (juv),Athous vittatus (juv),HEW12
Digel et al. (2014),Lithobius sp.,Athous vittatus (juv),HEW12
Digel et al. (2014),Geophilus ribauti,Athous vittatus (juv),HEW12
Digel et al. (2014),Geophilus insculptus,Athous vittatus (juv),HEW12
Digel et al. (2014),Schendyla nemorensis,Athous vittatus (juv),HEW12
Digel et al. (2014),Geophilus flavus,Athous vittatus (juv),HEW12
Digel et al. (2014),Strigamia acuminata,Athous vittatus (juv),HEW12
Digel et al. (2014),Amaurobius sp. (juv),Athous vittatus (juv),HEW12
Digel et al. (2014),Robertus lividus,Athous vittatus (juv),HEW12
Digel et al. (2014),Xysticus lanio,Athous vittatus (juv),HEW12
Digel et al. (2014),Pterostichus sp.,Athous vittatus (juv),HEW12
Digel et al. (2014),Coelotes sp. (juv) {xl},Athous vittatus (juv),HEW12
Digel et al. (2014),Carabidae sp. (juv),Athous vittatus (juv),HEW12
Digel et al. (2014),Geophilomorpha sp.,Athous vittatus (juv),HEW12
Digel et al. (2014),Agelenidae sp. (juv),Athous vittatus (juv),HEW12
Digel et al. (2014),Thomisidae sp. (juv),Athous vittatus (juv),HEW12
Digel et al. (2014),Lithobius crassipes,Athous zebei (juv) {m},HEW12
Digel et al. (2014),Lithobius cf. crassipes (juv),Athous zebei (juv) {m},HEW12
Digel et al. (2014),Lithobius mutabilis,Athous zebei (juv) {m},HEW12
Digel et al. (2014),Lithobius cf. dentatus (juv),Athous zebei (juv) {m},HEW12
Digel et al. (2014),Lithobius sp.,Athous zebei (juv) {m},HEW12
Digel et al. (2014),Geophilus ribauti,Athous zebei (juv) {m},HEW12
Digel et al. (2014),Geophilus insculptus,Athous zebei (juv) {m},HEW12
Digel et al. (2014),Schendyla nemorensis,Athous zebei (juv) {m},HEW12
Digel et al. (2014),Geophilus flavus,Athous zebei (juv) {m},HEW12
Digel et al. (2014),Strigamia acuminata,Athous zebei (juv) {m},HEW12
Digel et al. (2014),Amaurobius sp. (juv),Athous zebei (juv) {m},HEW12
Digel et al. (2014),Ballus chalybeius,Athous zebei (juv) {m},HEW12
Digel et al. (2014),Centomerus sylvaticus,Athous zebei (juv) {m},HEW12
Digel et al. (2014),Robertus lividus,Athous zebei (juv) {m},HEW12
Digel et al. (2014),Xysticus lanio,Athous zebei (juv) {m},HEW12
Digel et al. (2014),Pterostichus sp.,Athous zebei (juv) {m},HEW12
Digel et al. (2014),Coelotes sp. (juv) {xl},Athous zebei (juv) {m},HEW12
Digel et al. (2014),Geophilomorpha sp.,Athous zebei (juv) {m},HEW12
Digel et al. (2014),Agelenidae sp. (juv),Athous zebei (juv) {m},HEW12
